,EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
1788,212576508,13 46 32.999,-11 06 12.82,1,14.232,,,395-056332,13463299-1106128,,STAR,gri,rpm,3.6,3.4,-18.3,4.1,,,15.111,0.03,14.434,0.05,,,14.706,0.03,14.226,0.04,14.029,0.07,,,13.026,0.022,12.651,0.027,12.559,0.03,5749,134,134,4.419,0.09,0.504,-0.383,0.3,0.42,0.965,0.759,0.154,0.89,0.086,0.071,0.998,0.396,0.822,704.5,533.4,127.1,0.055,0.029,0.024,AAA-222-111-000-0-0,,
1789,212576512,13 12 50.695,-11 06 12.76,1,14.355,,,395-055270,13125069-1106128,,STAR,gri,rpm,-39.6,2.4,-15.4,2.6,,,16.715,0.087,15.18,0.05,,,16.022,0.12,14.584,0.03,13.641,0.06,,,11.949,0.024,11.286,0.023,11.068,0.023,3631,158,57,4.988,0.036,0.114,0.064,0.12,0.1,0.286,0.115,0.016,0.299,0.15,0.025,12.21,1.81,5.502,70.96,38.59,7.6,0.022,0.017,0.007,AAA-222-111-000-0-0,,
1790,212576515,13 37 29.015,-11 06 12.46,1,12.927,,,395-056080,13372902-1106124,,STAR,gri,rpm,-28,2.1,0.5,3.9,,,13.999,0.04,13.175,0.03,,,13.536,0.04,12.915,0.03,12.666,0.08,,,11.644,0.027,11.295,0.024,11.141,0.025,5484,131,131,4.51,0.04,0.072,-0.115,0.16,0.2,0.879,0.097,0.074,0.908,0.07,0.058,1.31,0.283,0.314,318.1,48.14,35.25,0.041,0.021,0.013,AAA-222-111-000-0-0,,
1791,212576545,13 38 29.857,-11 06 10.97,1,8.822,66548,5549-719-1,395-056115,13382986-1106109,,STAR,gri,plx,-29.82,0.75,1.7,0.38,2.45,0.78,8.877,0.018,8.511,0.014,,,9.931,0.19,9.171,0.13,8.346,0.14,,,7.822,0.019,7.697,0.038,7.629,0.02,6661,276,197,3.594,0.072,0.045,0.062,0.08,0.12,3.681,0.26,0.414,1.998,0.12,0.12,0.038,0.012,0.006,331.2,60.1,60.1,0.041,0.019,0.012,AAA-111-111-000-0-0,,
1792,212576546,13 48 21.211,-11 06 10.92,1,13.576,,,395-056392,13482120-1106109,,STAR,gri,rpm,-0.2,14.6,-9.4,3.1,,,14.618,0.05,13.856,0.03,,,14.196,0.03,13.62,0.04,13.311,0.03,,,12.197,0.02,11.749,0.022,11.654,0.021,5150,122,81,2.457,0.948,0.474,-1.106,0.35,1.54,8.246,4.98,5.284,0.875,0.032,0.083,0.001,0.03,8.30E-04,3427,2177,2145,0.041,0.01,0.013,AAA-222-111-000-0-0,,
1793,212576550,13 46 30.696,-11 06 10.06,1,11.771,,,395-056331,13463069-1106101,,STAR,gri,rpm,-24,1.4,8.5,1.3,,,12.91,0.04,12.036,0.04,,,12.43,0.02,11.746,0.03,11.489,0.06,,,10.412,0.024,9.947,0.022,9.836,0.024,5111,102,102,3.348,0.456,0.608,-0.678,0.42,0.35,3.106,2.972,1.121,0.909,0.167,0.036,0.023,0.078,0.02,597,545.8,192.6,0.049,0.031,0.017,AAA-222-111-000-0-0,,
1794,212576551,13 17 09.401,-11 06 09.82,1,13.951,,,395-055401,13170940-1106097,,STAR,gri,rpm,-5.6,4,1.4,3.6,,,14.836,0.02,14.115,0.02,,,14.419,0.02,13.967,0.04,13.751,0.06,,,12.836,0.023,12.51,0.027,12.445,0.027,5910,119,143,4.238,0.198,0.297,-0.248,0.25,0.35,1.226,0.472,0.299,0.98,0.122,0.102,0.508,0.427,0.317,826.3,302.8,189.3,0.044,0.026,0.016,AAA-222-111-000-0-0,,
1795,212576553,13 47 38.335,-11 06 09.42,1,11.081,,5556-1076-1,395-056368,13473833-1106094,,STAR,gri,plx,4.7,2.2,-14.7,2.2,,,11.649,0.116,11.128,0.119,,,11.406,0.03,11.067,0.03,10.942,0.04,,,10.101,0.024,9.904,0.024,9.82,0.026,6378,130,130,4.218,0.065,0.091,-0.041,0.15,0.24,1.412,0.169,0.109,1.244,0.08,0.112,0.415,0.107,0.114,300.1,31.32,31.32,0.04,0.022,0.014,AAA-222-111-000-0-0,,
1796,212576563,13 13 26.682,-11 06 09.01,1,12.7,,,395-055290,13132667-1106090,,STAR,gri,rpm,3.9,1.6,-1.3,2.1,,,13.234,0.02,12.736,0.02,,,12.922,0.02,12.626,0.03,12.505,0.02,,,11.676,0.024,11.402,0.022,11.347,0.021,6279,126,126,4.097,0.147,0.105,-0.445,0.3,0.48,1.474,0.275,0.267,1.029,0.236,0.157,0.303,0.205,0.097,593.2,150.8,83.16,0.041,0.014,0.014,AAA-222-111-000-0-0,,
1797,212576601,13 29 20.867,-11 06 06.84,1,17.232,,,,13292086-1106068,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.754,0.107,15.014,0.1,14.346,0.096,3587,338,282,5.007,0.12,0.12,-0.112,0.2,0.28,0.245,0.118,0.08,0.244,0.163,0.102,14.83,14.08,7.223,327.7,222.5,132.5,0.037,0.023,0.013,AAA-222-111-000-0-0,,
1798,212576631,13 37 08.705,-11 06 04.93,1,14.224,,,395-056065,13370869-1106050,,STAR,gri,rpm,-29.1,20.7,-2.4,3.1,,,15.664,0.08,14.624,0.04,,,15.125,0.04,14.201,0.03,13.838,0.08,,,12.652,0.026,12.128,0.024,11.989,0.023,4764,96,96,4.617,0.04,0.048,-0.073,0.2,0.28,0.709,0.061,0.067,0.772,0.049,0.079,2.079,0.479,0.33,342.6,40.03,42.55,0.043,0.029,0.013,AAA-222-111-000-0-0,,
1799,212576649,13 44 29.674,-11 06 03.84,1,17.433,,,,13442967-1106038,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.942,0.103,15.17,0.091,14.675,0.122,3775,380,316,4.947,0.15,0.15,-0.168,0.25,0.3,0.315,0.159,0.122,0.329,0.182,0.152,9.574,9.973,4.885,522.4,356.7,242.6,0.04,0.023,0.013,AAB-222-111-000-0-0,,
1800,212576685,13 28 37.562,-11 06 01.37,1,13.199,,,395-055786,13283756-1106012,,STAR,gri,rpm,-6.6,2,2.7,2.4,,,13.953,0.04,13.352,0.01,,,13.579,0.01,13.19,0.03,13.037,0.06,,,12.112,0.021,11.811,0.022,11.771,0.026,6073,123,99,4.198,0.185,0.185,-0.361,0.3,0.42,1.287,0.363,0.283,1.009,0.157,0.131,0.397,0.463,0.189,642.9,179.2,140.2,0.044,0.026,0.012,AAA-222-111-000-0-0,,
1801,212576710,13 50 54.924,-11 05 59.37,1,14.063,,,395-056471,13505491-1105594,,STAR,gri,rpm,-5.7,2.4,2.9,2.9,,,15.492,0.09,14.433,0.03,,,14.93,0.04,14.074,0.03,13.692,0.02,,,12.424,0.026,11.816,0.026,11.686,0.019,4658,92,74,1.923,0.582,0.582,-0.944,0.45,0.63,16.09,13.954,8.325,0.876,0.082,0.068,1.57E-04,0.001,1.35E-04,6740,4839,3219,0.077,0.008,0.037,AAA-222-111-000-0-0,,
1802,212576722,13 44 19.545,-11 05 58.79,1,15.78,,,,13441954-1105587,,EXTENDED,J,,,,,,,,,,,,,,,,,,,,,,14.407,0.089,13.744,0.105,13.193,0.084,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-1-0,12.2,
1803,212576756,13 42 21.980,-11 05 56.09,1,15.505,,,395-056223,13422196-1105560,,STAR,gri,rpm,25.9,3.4,-25.2,3.6,,,16.929,0.06,15.962,0.07,,,16.518,0.06,15.501,0.05,15.071,0.16,,,13.901,0.03,13.265,0.029,13.171,0.033,4453,132,106,4.709,0.066,0.055,-0.293,0.2,0.32,0.571,0.064,0.068,0.626,0.068,0.082,3.338,1.062,0.686,445,64.75,66.94,0.043,0.031,0.013,AAA-222-111-000-0-0,,
1804,212576761,13 18 02.911,-11 05 55.91,1,17.054,,,,13180291-1105559,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,14.743,0.041,14.174,0.055,13.866,0.075,3672,404,252,4.968,0.105,0.147,-0.121,0.2,0.28,0.291,0.16,0.089,0.313,0.175,0.125,10.39,8.732,5.392,259.7,195.3,96.96,0.035,0.019,0.012,AAA-222-111-000-0-0,,
1805,212576762,13 55 27.037,-11 05 55.79,1,14.135,,,395-056633,13552703-1105558,,STAR,gri,rpm,-37.9,2.5,0.6,2.9,,,15.508,0.11,14.454,0.07,,,14.975,0.11,14.071,0.09,13.775,0.18,,,12.501,0.026,11.938,0.023,11.795,0.026,4725,116,145,4.639,0.042,0.036,-0.125,0.2,0.28,0.678,0.05,0.064,0.726,0.05,0.07,2.341,0.546,0.325,305.4,24.87,31.7,0.041,0.022,0.011,AAA-222-111-000-0-0,,
1806,212576763,13 41 57.290,-11 05 55.75,1,13.394,,,395-056211,13415729-1105557,,STAR,gri,rpm,-8.6,3.1,-3.6,2.4,,,13.987,0.03,13.515,0.03,,,13.683,0.03,13.38,0.04,13.27,0.07,,,12.487,0.022,12.277,0.024,12.257,0.029,6383,129,155,4.187,0.085,0.102,-0.258,0.2,0.32,1.393,0.167,0.149,1.157,0.104,0.167,0.396,0.132,0.116,901,94.23,111.9,0.035,0.018,0.008,AAA-222-111-000-0-0,,
1807,212576783,13 44 12.206,-11 05 54.20,1,17.991,,,,13441220-1105541,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.457,0.162,15.63,0.151,15.14,0.162,3839,565,353,4.949,0.135,0.189,-0.201,0.25,0.45,0.304,0.176,0.111,0.356,0.202,0.168,9.23,10.73,5.572,654.3,544.6,297.2,0.055,0.028,0.023,CBC-222-111-000-0-0,,
1808,212576789,13 55 45.923,-11 05 53.30,1,16.86,,,,13554592-1105533,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,14.998,0.044,14.464,0.042,14.257,0.068,3751,921,271,4.957,0.105,0.273,-0.174,0.24,0.4,0.309,0.254,0.097,0.343,0.309,0.141,8.985,9.961,6.393,320.7,451.4,123.9,0.036,0.02,0.011,AAA-222-111-000-0-0,,
1809,212576799,13 48 03.179,-11 05 52.33,1,14.909,,,395-056385,13480318-1105523,,STAR,gri,rpm,-18.5,3.3,-18.8,3.9,,,15.912,0.04,15.143,0.04,,,15.47,0.03,14.928,0.06,14.668,0.07,,,13.591,0.024,13.198,0.03,13.158,0.034,5555,162,195,4.519,0.08,0.096,-0.482,0.3,0.42,0.789,0.117,0.121,0.792,0.094,0.094,1.519,0.578,0.419,723.2,130.4,130.5,0.052,0.032,0.02,AAA-222-111-000-0-0,,
1810,212576802,13 55 52.266,-11 05 52.23,1,16.154,,,,13555226-1105522,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,14.391,0.032,13.745,0.023,13.682,0.048,4314,224,268,4.731,0.098,0.07,-0.19,0.25,0.3,0.544,0.086,0.101,0.596,0.091,0.109,3.491,1.903,0.933,504.6,120.5,130.7,0.038,0.022,0.012,AAA-222-111-000-0-0,,
1811,212576825,13 44 14.883,-11 05 50.39,1,13.291,,,395-056267,13441487-1105504,,STAR,gri,rpm,-34.1,6.8,-27.8,4.3,,,14.49,0.06,13.494,0.04,,,13.99,0.05,13.168,0.03,12.992,0.14,,,11.768,0.029,11.295,0.024,11.225,0.023,4996,121,80,4.59,0.02,0.032,-0.067,0.18,0.21,0.755,0.05,0.041,0.821,0.043,0.06,1.855,0.179,0.254,260.6,22.52,17.4,0.038,0.018,0.006,AAA-222-111-000-0-0,,
1812,212576827,13 51 54.250,-11 05 50.34,1,13.643,,,395-056507,13515425-1105505,,STAR,gri,rpm,-3,1.9,17.6,2.2,,,14.733,0.06,13.928,0.03,,,14.284,0.04,13.688,0.04,13.369,0.02,,,12.368,0.028,11.944,0.026,11.83,0.026,5278,107,107,3.548,0.924,0.504,-0.904,0.63,0.35,2.461,1.448,1.65,0.883,0.021,0.059,0.051,1.2,0.042,1132,699.7,739.3,0.062,0.025,0.025,AAA-222-111-000-0-0,,
1813,212576858,13 53 25.012,-11 05 47.73,1,14.628,,,395-056548,13532501-1105476,,STAR,gri,rpm,-36.8,2.4,1.8,2.8,,,15.909,0.04,14.952,0.07,,,15.421,0.03,14.616,0.04,14.288,0.03,,,13.186,0.024,12.7,0.028,12.583,0.03,4971,79,119,4.608,0.063,0.035,-0.165,0.12,0.48,0.718,0.046,0.094,0.767,0.053,0.117,2.031,0.683,0.302,462.9,44.66,70.71,0.057,0.046,0.029,AAA-222-111-000-0-0,,
1814,212576861,13 19 51.826,-11 05 47.47,1,14.44,,,395-055485,13195184-1105472,,STAR,JHK,rpm,-51.4,4.4,-59.3,4.6,,,,,,,,,,,,,,,,,12.144,0.023,11.555,0.024,11.272,0.021,3535,85,85,5.017,0.042,0.036,0.077,0.06,0.18,0.255,0.035,0.035,0.251,0.048,0.048,14.31,4.553,2.269,69.29,15.56,14.96,0.017,0.01,0.006,AAA-222-111-000-0-0,,
1815,212576885,13 37 48.278,-11 05 45.58,1,12.409,,,395-056091,13374827-1105454,,STAR,gri,rpm,29.2,3.7,-7,3.6,,,14.495,0.05,13.115,0.02,,,13.87,0.03,12.516,0.03,11.784,0.09,,,10.302,0.026,9.632,0.024,9.428,0.025,3846,107,46,4.879,0.03,0.03,-0.056,0.26,0.06,0.401,0.029,0.027,0.441,0.035,0.024,6.786,1.005,0.876,49.22,5.702,3.707,0.016,0.007,0.002,AAA-222-111-000-0-0,,
1816,212576904,13 49 34.980,-11 05 44.51,1,15.567,,,395-056426,13493498-1105445,,STAR,gri,rpm,-19.1,3.3,-55.3,3.7,,,16.357,0.1,15.74,0.06,,,15.997,0.05,15.575,0.02,15.382,0.04,,,14.491,0.032,14.127,0.036,14.127,0.071,5340,412,126,4.692,0.025,0.07,-1.351,0.16,0.28,0.598,0.072,0.033,0.647,0.041,0.036,2.942,0.344,0.648,761.3,166.3,52.77,0.044,0.042,0.017,AAA-222-111-000-0-0,,
1817,212576932,13 36 39.415,-11 05 41.73,1,18.921,,,,13363941-1105417,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,16.399,0.111,15.908,0.172,15.432,0.217,3958,1453,513,4.907,0.165,0.33,-0.363,0.36,0.54,0.333,0.364,0.136,0.371,0.321,0.2,8.098,11.78,6.173,711.6,1406,351.7,0.04,0.024,0.012,BCC-222-111-000-0-0,,
1818,212576935,13 37 56.847,-11 05 41.49,1,12.921,,,395-056100,13375683-1105416,,STAR,gri,rpm,-18.7,5.4,0.5,2.5,,,14.297,0.05,13.263,0.04,,,13.749,0.03,12.91,0.03,12.566,0.1,,,11.412,0.032,10.898,0.024,10.793,0.023,4900,78,78,3.376,1.008,0.84,-0.208,0.25,0.4,3.453,4.679,2.412,0.967,0.241,0.172,0.026,1.191,0.025,857.9,1085,625.9,0.064,0.025,0.025,AAA-222-111-000-0-0,,
1819,212576955,13 29 39.452,-11 05 39.95,1,14.604,,,395-055824,13293946-1105399,,STAR,JHK,rpm,4.9,3.8,-67.7,3.9,,,,,,,,,,,,,,,,,12.311,0.026,11.688,0.021,11.44,0.023,3633,207,173,4.998,0.075,0.105,-0.04,0.1,0.1,0.273,0.1,0.061,0.277,0.127,0.085,12.58,6.286,5,81.69,37.92,20.96,0.02,0.008,0.004,AAA-222-111-000-0-0,,
1820,212577029,13 51 47.714,-11 05 33.95,1,14.154,,,395-056503,13514770-1105340,,STAR,gri,rpm,-9.3,2.6,-3.8,3,,,15.267,0.08,14.439,0.03,,,14.803,0.04,14.188,0.04,13.875,0.05,,,12.796,0.022,12.291,0.022,12.25,0.023,5113,101,101,2.81,0.555,0.666,-1.064,0.35,0.91,5.687,6.338,2.64,0.88,0.024,0.072,0.003,0.019,0.003,2893,2992,1292,0.05,0.032,0.018,AAA-222-111-000-0-0,,
1821,212577042,13 50 59.810,-11 05 32.45,1,12.527,,,395-056474,13505980-1105324,,STAR,gri,rpm,-38.1,1.2,-36.8,1.5,,,13.476,0.06,12.76,0.04,,,13.051,0.04,12.551,0.03,12.303,0.04,,,11.428,0.027,11.053,0.026,10.966,0.021,5596,135,135,4.51,0.045,0.072,-0.377,0.25,0.35,0.839,0.127,0.093,0.846,0.082,0.082,1.361,0.333,0.359,288.3,45.01,33.71,0.036,0.022,0.01,AAA-222-111-000-0-0,,
1822,212577055,13 35 04.801,-11 05 31.67,1,18.451,,,,13350480-1105316,,STAR,J,,114,23,18,14,,,,,,,,,,,,,,,,,16.882,0.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUU-200-100-000-0-0,25.9,0789-0255497
1823,212577102,13 48 01.289,-11 05 28.08,1,15.593,,,395-056384,13480129-1105280,,STAR,gri,rpm,-25.3,3.1,8.6,3.4,,,17.179,0.05,16.017,0.04,,,16.626,0.04,15.555,0.05,15.15,0.18,,,13.803,0.022,13.157,0.028,13.082,0.041,4477,82,109,4.687,0.056,0.035,-0.117,0.18,0.27,0.613,0.045,0.066,0.668,0.052,0.077,2.875,0.846,0.428,454,50.26,66.15,0.049,0.029,0.018,AAA-222-111-000-0-0,,
1824,212577103,13 47 10.411,-11 05 28.06,1,15.1,,,,13471041-1105280,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,13.026,0.027,12.43,0.023,12.221,0.026,3714,175,146,4.969,0.084,0.084,-0.065,0.18,0.27,0.309,0.063,0.071,0.331,0.082,0.099,10.49,6.521,3.063,128.8,34.11,36.1,0.026,0.014,0.009,AAA-222-111-000-0-0,,
1825,212577109,13 48 01.915,-11 05 27.72,1,18.27,,,,13480191-1105277,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.715,0.158,16.046,0.176,15.212,0.179,3696,588,327,5.004,0.125,0.175,-0.218,0.25,0.45,0.273,0.179,0.094,0.275,0.241,0.12,13.01,13.56,8.222,576.1,570.2,251.4,0.04,0.024,0.012,CCC-222-111-c00-0-0,,
1826,212577123,13 36 46.143,-11 05 26.69,1,16.789,,,,13364614-1105266,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.342,0.095,14.62,0.106,13.94,0.1,3617,373,266,4.998,0.115,0.138,-0.112,0.2,0.28,0.27,0.131,0.088,0.266,0.183,0.115,12.97,12.32,7.152,322.1,217.4,129.8,0.037,0.021,0.013,AAA-222-111-000-0-0,,
1827,212577201,13 12 29.974,-11 05 20.64,1,17.491,,,,13122997-1105206,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.427,0.059,14.864,0.065,14.625,0.103,3874,793,360,4.912,0.14,0.224,-0.197,0.25,0.4,0.351,0.251,0.127,0.371,0.247,0.176,7.807,9.077,5.156,465,569.3,202.3,0.051,0.028,0.02,AAA-222-111-000-0-0,,
1828,212577219,13 51 03.944,-11 05 19.16,1,16.587,,,,13510394-1105191,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,14.442,0.036,13.853,0.035,13.616,0.043,3709,256,213,4.978,0.09,0.108,-0.095,0.2,0.28,0.297,0.094,0.083,0.311,0.134,0.112,11.03,9.228,4.384,233,97.63,79.9,0.042,0.026,0.016,AAA-222-111-000-0-0,,
1829,212577231,13 23 38.188,-11 05 18.27,1,12.831,,,395-055601,13233818-1105181,,STAR,gri,rpm,-1.7,2.1,3.8,2.6,,,14.065,0.05,13.109,0.02,,,13.527,0.02,12.795,0.041,12.533,0.05,,,11.293,0.024,10.772,0.024,10.639,0.021,4930,79,79,2.506,0.69,0.23,-0.716,0.35,0.42,8.016,3.059,4.246,0.919,0.089,0.044,0.002,0.014,9.54E-04,2088,910.7,1013,0.04,0.026,0.012,AAA-222-111-000-0-0,,
1830,212577240,13 12 34.292,-11 05 17.52,1,13.256,,,395-055259,13123430-1105175,,STAR,gri,rav,-18.9,1.5,16.3,1.8,,,13.989,0.01,13.372,0.02,,,13.645,0.03,13.232,0.01,13.089,0.01,,,12.203,0.022,11.904,0.025,11.862,0.026,6440,186,106,4.218,0.065,0.065,0.072,0.1,0.12,1.438,0.197,0.118,1.307,0.089,0.056,0.418,0.125,0.096,804.2,134.6,74.13,0.049,0.022,0.018,AAA-222-111-000-0-0,,
1831,212577255,13 28 38.357,-11 05 16.17,1,15.056,,,395-055787,13283835-1105162,,STAR,gri,rpm,38.9,3.4,-11.9,4.2,,,17.524,0.14,16.022,0.07,,,16.754,0.06,15.372,0.06,14.328,0.03,,,12.527,0.029,11.92,0.026,11.717,0.023,3788,89,89,4.927,0.06,0.05,-0.014,0.15,0.24,0.357,0.046,0.056,0.392,0.059,0.083,8.603,3.465,1.848,119,18.9,19.29,0.05,0.011,0.026,AAA-222-111-000-0-0,,
1832,212577263,13 54 57.217,-11 05 15.72,1,18.079,,,,13545721-1105157,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.537,0.183,15.872,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,CCD-222-111-000-0-0,25.6,
1833,212577293,13 44 12.081,-11 05 13.07,1,13.099,,,395-056266,13441207-1105131,,STAR,gri,rpm,-11.1,8.1,-19.1,2.3,,,13.813,0.06,13.183,0.06,,,13.429,0.04,13.021,0.05,12.958,0.13,,,12.009,0.026,11.698,0.022,11.618,0.022,5981,144,144,4.266,0.155,0.248,-0.283,0.25,0.35,1.211,0.397,0.222,0.993,0.107,0.128,0.546,0.403,0.294,558.8,177.8,114.9,0.04,0.022,0.012,AAA-222-111-000-0-0,,
1834,212577294,13 51 48.124,-11 05 13.02,1,14.373,,,395-056504,13514812-1105130,,STAR,gri,rpm,11.1,2.5,7.9,2.9,,,15.177,0.08,14.569,0.03,,,14.81,0.04,14.408,0.02,14.186,0.05,,,13.323,0.023,13.024,0.021,12.997,0.032,6052,123,123,4.295,0.12,0.24,-0.566,0.35,0.35,1.115,0.377,0.185,0.885,0.121,0.067,0.635,0.36,0.352,953.8,292.6,165.9,0.058,0.025,0.025,AAA-222-111-000-0-0,,
1835,212577309,13 47 43.781,-11 05 11.92,1,12.753,,,395-056372,13474379-1105119,,STAR,gri,rpm,-55.5,5.5,-1.3,2.3,,,13.694,0.05,12.95,0.03,,,13.27,0.03,12.748,0.04,12.532,0.05,,,11.556,0.024,11.182,0.021,11.155,0.024,5618,112,112,4.514,0.035,0.063,-0.403,0.25,0.3,0.84,0.103,0.08,0.853,0.078,0.094,1.418,0.229,0.335,299,46.2,30.54,0.033,0.016,0.008,AAA-222-111-000-0-0,,
1836,212577323,13 39 15.586,-11 05 10.57,1,15.641,,,,13391558-1105105,,STAR,JHK,rpm,40,1,14,3,,,,,,,,,,,,,,,,,13.416,0.023,12.837,0.029,12.566,0.024,3598,127,255,5.022,0.098,0.07,-0.027,0.15,0.18,0.253,0.064,0.069,0.25,0.094,0.094,14.41,10.52,4.668,114.8,43.31,46.02,0.035,0.019,0.012,AAA-222-111-000-0-0,,0789-0256416
1837,212577338,13 38 17.025,-11 05 09.45,1,13.737,,,395-056109,13381702-1105096,,STAR,gri,rpm,-9.1,2.8,-1.1,4.8,,,14.707,0.05,13.945,0.03,,,14.274,0.03,13.746,0.04,13.507,0.09,,,12.629,0.03,12.236,0.023,12.131,0.024,5509,194,161,3.881,0.635,1.016,-0.403,0.3,0.78,1.747,3.548,0.956,0.894,0.13,0.043,0.109,0.955,0.106,942,1868,510.4,0.041,0.029,0.013,AAA-222-111-000-0-0,,
1838,212577345,13 38 10.415,-11 05 08.73,1,14.222,,,395-056106,13381040-1105088,,STAR,gri,rpm,4.8,3.3,-15.9,4.1,,,15.345,0.06,14.487,0.04,,,14.874,0.03,14.243,0.02,13.943,0.08,,,12.92,0.027,12.459,0.024,12.377,0.024,5204,154,92,3.736,0.814,0.444,-0.665,0.49,0.35,1.933,1.476,1.259,0.883,0.038,0.113,0.094,1.773,0.073,1243,696.4,802.7,0.038,0.029,0.011,AAA-222-111-000-0-0,,
1839,212577361,13 37 38.723,-11 05 07.90,1,14.137,,,395-056087,13373873-1105078,,STAR,gri,rpm,-14.2,3.5,0.2,3.6,,,14.968,0.06,14.317,0.04,,,14.569,0.03,14.13,0.05,13.952,0.07,,,13.082,0.026,12.768,0.024,12.691,0.027,5976,119,143,4.299,0.12,0.264,-0.338,0.25,0.4,1.142,0.355,0.201,0.95,0.128,0.091,0.631,0.369,0.356,874.4,290.6,162,0.057,0.029,0.024,AAA-222-111-000-0-0,,
1840,212577419,13 42 22.870,-11 05 03.69,1,13.402,,,395-056225,13422286-1105036,,STAR,gri,rpm,-14.5,2.5,5.3,6.5,,,14.506,0.05,13.665,0.04,,,14.053,0.03,13.396,0.03,13.123,0.1,,,12.169,0.029,11.713,0.03,11.627,0.032,5173,163,102,3.531,0.936,0.52,-0.556,0.45,0.45,2.35,1.632,1.613,0.892,0.072,0.072,0.043,1.327,0.036,1002,808.3,663.4,0.042,0.026,0.013,AAA-222-111-000-0-0,,
1841,212577498,13 37 54.811,-11 04 58.11,1,13.319,,,395-056099,13375480-1104582,,STAR,gri,rpm,-7.1,2.4,-4.4,2.7,,,14.151,0.05,13.521,0.04,,,13.764,0.03,13.338,0.03,13.128,0.07,,,12.269,0.031,11.903,0.026,11.86,0.027,5922,118,141,4.221,0.18,0.324,-0.251,0.2,0.24,1.257,0.567,0.306,0.98,0.111,0.079,0.46,0.426,0.299,645,268.6,142,0.041,0.018,0.011,AAA-222-111-000-0-0,,
1842,212577519,13 32 24.800,-11 04 56.03,1,14.234,,,395-055915,13322480-1104560,,STAR,gri,rpm,-9.8,2.3,3.7,2.7,,,15.171,0.13,14.436,0.13,,,14.752,0.12,14.258,0.1,14.012,0.14,,,12.908,0.024,12.555,0.023,12.482,0.026,5697,202,168,4.407,0.096,0.384,-0.189,0.25,0.35,0.993,0.595,0.128,0.94,0.083,0.099,0.936,0.341,0.698,689.2,403.6,112,0.042,0.026,0.013,AAA-222-111-000-0-0,,
1843,212577520,13 54 02.479,-11 04 55.79,1,16.157,,,395-056576,13540248-1104558,,STAR,gri,rpm,-46.9,3.3,-5.6,3.6,,,17.503,0.09,16.434,0.04,,,17.071,0.08,16.096,0.07,15.765,0.14,,,14.446,0.038,13.892,0.031,13.764,0.054,4589,178,213,4.734,0.12,0.05,-0.811,0.36,0.2,0.533,0.058,0.109,0.58,0.053,0.095,3.724,2.302,0.732,571.1,75.62,143.8,0.046,0.035,0.016,AAA-222-111-000-0-0,,
1844,212577534,13 32 35.259,-11 04 55.26,1,13.3,,,395-055919,13323527-1104552,,STAR,gri,rpm,-10.9,1.6,14.1,1.9,,,13.954,0.04,13.405,0.02,,,13.614,0.03,13.266,0.02,13.165,0.04,,,12.382,0.028,12.029,0.026,11.995,0.027,6076,178,143,4.215,0.17,0.34,-0.691,0.42,0.56,1.217,0.543,0.225,0.877,0.134,0.051,0.449,0.377,0.299,711.8,264.4,143.8,0.038,0.017,0.012,AAA-222-111-000-0-0,,
1845,212577556,13 11 40.580,-11 04 53.87,1,13.244,,,395-055227,13114057-1104539,,STAR,gri,rpm,-2.9,1.9,0.1,2.4,,,14.71,0.03,13.556,0.06,,,14.165,0.02,13.191,0.05,12.848,0.09,,,11.513,0.027,10.799,0.023,10.742,0.028,4419,70,53,1.708,0.2,0.44,-0.709,0.25,0.25,22.359,13.094,4.971,0.915,0.047,0.027,8.16E-05,1.00E-04,6.28E-05,5361,2642,973.2,0.042,0.02,0.011,AAA-222-111-000-0-0,,
