EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
220210986,01 15 28.028,+00 23 35.73,1,15.623,,,452-001612,01152802+0023357,,STAR,BV,rpm,33.700,3.600,-14.500,3.900,,,16.723,0.040,15.838,0.040,,,16.272,0.056,,,,,,,14.409,0.030,13.851,0.044,13.692,0.044,,,,,,,,,3797,452,188,4.938,0.085,0.119,-0.190,0.200,0.400,0.345,0.108,0.082,0.379,0.136,0.113,9.134,5.342,3.878,275.000,144.700,81.650,0.029,0.020,0.010,AAA-222-111-000-0-0,,
220210995,01 20 19.903,+00 23 37.36,1,11.948,,21-1025-1,452-001713,01201990+0023373,,STAR,gri,rpm,0.300,1.700,4.000,1.800,,,12.304,0.222,11.777,0.195,,,12.391,0.020,12.019,0.050,11.758,0.180,,,11.149,0.024,10.918,0.024,10.870,0.025,,,,,,,,,6266,151,151,4.170,0.125,0.200,-0.077,0.150,0.180,1.467,0.446,0.224,1.213,0.168,0.120,0.349,0.211,0.169,502.300,138.300,83.740,0.036,0.021,0.012,AAA-222-111-000-0-0,,
220211016,00 56 48.698,+00 23 40.00,1,14.671,,,452-001232,00564870+0023400,,STAR,gri,rpm,93.700,5.400,7.200,8.100,,,15.698,0.140,14.903,0.090,,,15.298,0.070,14.660,0.070,14.402,0.130,,,13.417,0.029,13.066,0.039,12.967,0.029,,,,,,,,,5563,67,336,4.579,0.090,0.020,-0.841,0.200,0.200,0.725,0.014,0.106,0.726,0.015,0.067,1.908,0.863,0.115,584.200,17.530,151.900,0.025,0.020,0.002,AAA-222-111-000-0-0,,
220211055,01 04 29.121,+00 23 44.54,1,15.677,,,,01042912+0023445,,STAR,JHK,rpm,80.000,4.000,-28.000,0.000,,,,,,,,,,,,,,,,,13.406,0.027,12.785,0.024,12.542,0.025,,,,,,,,,3621,144,144,4.992,0.081,0.045,-0.061,0.150,0.240,0.277,0.053,0.064,0.277,0.070,0.085,12.940,7.056,3.259,132.800,30.200,40.960,0.024,0.028,0.010,AAA-222-111-000-0-0,,0903-0011775
220211069,00 56 21.048,+00 23 45.99,1,9.019,,12-635-1,452-001224,00562104+0023460,,STAR,gri,rpm,-25.300,1.000,-28.400,1.000,,,10.506,0.055,9.240,0.024,,,9.945,0.180,9.080,0.200,8.621,0.040,,,7.399,0.020,6.869,0.046,6.732,0.023,,,,,,,,,4747,143,114,2.527,0.360,0.216,-0.244,0.250,0.350,9.559,1.986,3.249,1.133,0.225,0.187,0.001,0.003,6.160e-4,399.800,78.660,120.700,0.034,0.026,0.012,AAA-111-111-000-0-0,,
220211075,01 24 03.717,+00 23 46.72,1,12.116,,21-1026-1,452-001796,01240370+0023467,,STAR,gri,rpm,-10.900,2.300,-6.100,2.400,,,12.359,0.239,12.249,0.260,,,12.278,0.010,12.062,0.020,11.976,0.040,,,11.305,0.023,11.150,0.024,11.084,0.019,,,,,,,,,6761,109,136,4.146,0.110,0.060,-0.078,0.060,0.080,1.615,0.144,0.230,1.405,0.034,0.136,0.312,0.132,0.065,629.500,45.020,74.880,0.034,0.027,0.011,AAA-222-111-000-0-0,,
220211078,01 19 25.490,+00 23 47.04,1,19.029,,,,01192548+0023470,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,16.553,0.124,16.035,0.176,15.613,0.199,,,,,,,,,3813,803,365,4.975,0.130,0.234,-0.294,0.300,0.480,0.301,0.214,0.108,0.322,0.266,0.148,10.200,11.110,7.064,616.500,795.200,275.400,0.033,0.026,0.012,BCC-222-111-000-0-0,,0903-0014589
220211092,01 15 16.720,+00 23 48.62,1,17.829,,,,,4858-301-4-0480-0344,EXTENDED,gri,,4.000,3.000,1.000,3.000,,,,,,,19.593,0.077,18.388,0.012,17.855,0.011,17.590,0.012,17.321,0.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220211133,01 16 17.233,+00 23 54.59,1,15.385,,,,01161723+0023545,,STAR,JHK,rpm,18.000,2.000,-10.000,2.000,,,,,,,,,,,,,,,,,13.086,0.021,12.410,0.023,12.213,0.024,,,,,,,,,4082,189,142,4.803,0.060,0.072,-0.072,0.180,0.210,0.481,0.070,0.061,0.546,0.081,0.081,4.776,1.520,1.153,228.800,46.920,38.940,0.035,0.028,0.014,AAA-222-111-000-0-0,,0903-0014163
220211140,01 02 16.836,+00 23 55.81,1,18.185,,,,01021683+0023558,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.632,0.129,16.183,0.183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCU-220-110-000-0-0,16.600,0903-0011466
220211155,00 55 22.663,+00 23 57.90,1,13.596,,,452-001206,00552264+0023581,,STAR,gri,rpm,5.000,3.700,-0.200,2.200,,,14.352,0.060,13.706,0.040,,,13.983,0.050,13.549,0.040,13.429,0.080,,,12.614,0.026,12.328,0.022,12.267,0.024,,,,,,,,,6019,148,148,4.253,0.145,0.203,-0.185,0.160,0.280,1.206,0.396,0.221,1.038,0.124,0.124,0.508,0.345,0.262,776.100,244.200,158.200,0.036,0.031,0.013,AAA-222-111-000-0-0,,
220211156,00 45 26.735,+00 23 57.97,1,13.505,,,452-000988,00452674+0023581,,STAR,gri,rpm,1.500,2.000,-11.200,2.500,,,14.313,0.030,13.670,0.050,,,13.921,0.010,13.494,0.060,13.327,0.070,,,12.454,0.026,12.121,0.022,12.002,0.023,,,,,,,,,5871,175,175,4.306,0.135,0.324,-0.211,0.200,0.320,1.147,0.556,0.222,0.993,0.128,0.109,0.652,0.393,0.421,667.100,305.600,148.300,0.037,0.034,0.017,AAA-222-111-000-0-0,,
220211159,00 46 13.489,+00 23 58.07,1,18.906,,,,,2728-301-4-0490-0186,STAR,gri,,0.000,3.000,0.000,3.000,,,,,,,19.492,0.029,19.126,0.010,18.832,0.010,18.710,0.011,18.467,0.030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220211168,01 02 55.138,+00 23 58.73,1,15.784,,,452-001347,01025513+0023586,,STAR,JHK,rpm,-9.800,4.300,-7.000,4.500,,,,,,,,,,,,,,,,,13.513,0.024,12.895,0.025,12.649,0.029,,,,,,,,,3719,202,173,4.952,0.070,0.084,-0.018,0.120,0.210,0.323,0.071,0.068,0.344,0.111,0.093,9.805,5.451,3.503,171.200,50.880,45.910,0.029,0.029,0.011,AAA-222-111-000-0-0,,
220211214,01 04 58.211,+00 24 04.50,1,16.715,,,,01045821+0024045,4858-301-4-0463-0107,EXTENDED,gri,,6.000,2.000,-1.000,2.000,,,,,,,18.864,0.047,17.423,0.006,16.756,0.005,16.412,0.005,16.169,0.019,16.372,0.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BUU-200-100-000-0-0,2.000,
220211230,01 15 35.775,+00 24 06.04,1,10.148,,20-593-1,453-001658,01153578+0024059,,STAR,gri,rpm,13.800,1.400,-35.400,1.400,,,11.607,0.119,10.425,0.054,,,10.926,0.010,10.116,0.060,9.815,0.020,,,8.672,0.021,8.203,0.051,8.074,0.020,,,,,,,,,4905,79,98,3.134,0.300,0.720,-0.281,0.240,0.280,4.467,4.900,1.382,1.086,0.178,0.148,0.012,0.020,0.011,345.800,351.900,87.690,0.037,0.024,0.017,AAA-111-111-000-0-0,,
220211238,01 21 47.284,+00 24 06.53,1,13.033,,,453-001789,01214728+0024065,,STAR,gri,rpm,0.200,1.700,-11.800,2.200,,,13.845,0.030,13.174,0.030,,,13.470,0.020,13.012,0.050,12.845,0.030,,,12.074,0.026,11.746,0.023,11.654,0.021,,,,,,,,,5845,142,142,4.279,0.168,0.308,-0.106,0.160,0.280,1.145,0.525,0.217,1.019,0.110,0.110,0.585,0.408,0.382,575.500,239.700,126.700,0.035,0.031,0.014,AAA-222-111-000-0-0,,
220211258,01 15 05.529,+00 24 08.11,1,13.952,,,453-001638,01150553+0024081,,STAR,gri,rpm,4.200,2.400,-9.600,2.600,,,15.875,0.070,14.460,0.040,,,15.300,0.030,13.929,0.040,13.374,0.070,,,11.987,0.021,11.326,0.025,11.157,0.025,,,,,,,,,3949,47,39,4.858,0.020,0.036,-0.031,0.060,0.080,0.430,0.036,0.017,0.490,0.044,0.020,6.015,0.580,0.824,115.700,19.740,3.471,0.037,0.003,0.020,AAA-222-111-000-0-0,,
220211262,01 10 56.498,+00 24 09.27,1,10.863,,20-132-1,453-001551,01105648+0024092,,STAR,gri,rpm,18.600,1.400,-1.700,1.500,,,11.673,0.088,11.122,0.091,,,11.273,0.010,10.817,0.050,10.688,0.010,,,9.877,0.026,9.626,0.022,9.529,0.019,,,,,,,,,6059,146,122,4.062,0.282,0.235,0.009,0.150,0.180,1.571,0.633,0.451,1.202,0.224,0.124,0.275,0.384,0.160,284.900,112.900,80.860,0.041,0.029,0.018,AAA-222-111-000-0-0,,
220211270,01 23 22.522,+00 24 10.54,1,13.334,,,453-001819,01232251+0024105,,STAR,gri,rpm,11.600,1.600,-5.000,2.000,,,13.812,0.030,13.350,0.050,,,13.511,0.010,13.275,0.010,13.211,0.020,,,12.534,0.022,12.417,0.029,12.303,0.029,,,,,,,,,6570,277,111,4.162,0.080,0.060,-0.353,0.200,0.320,1.452,0.197,0.200,1.155,0.228,0.152,0.344,0.165,0.072,931.000,201.300,134.900,0.034,0.011,0.011,AAA-222-111-000-0-0,,
220211337,00 54 11.112,+00 24 17.64,1,12.491,,,453-001191,00541111+0024176,,STAR,gri,rpm,36.200,1.100,-5.900,2.200,,,13.141,0.040,12.580,0.030,,,12.806,0.030,12.448,0.030,12.356,0.040,,,11.544,0.023,11.309,0.023,11.264,0.023,,,,,,,,,6160,99,99,4.276,0.075,0.180,-0.503,0.300,0.420,1.172,0.234,0.113,0.921,0.132,0.073,0.601,0.165,0.281,459.400,93.420,65.670,0.027,0.013,0.006,AAA-222-111-000-0-0,,
220211398,01 00 47.972,+00 24 24.89,1,15.931,,,,01004797+0024248,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,13.985,0.029,13.485,0.033,13.218,0.032,,,,,,,,,3469,163,196,5.056,0.091,0.065,-0.024,0.150,0.180,0.215,0.058,0.053,0.210,0.086,0.061,18.390,11.030,5.957,123.900,43.230,37.380,0.022,0.016,0.008,AAA-222-111-000-0-0,,0904-0011048
220211402,01 22 06.829,+00 24 25.18,1,17.340,,,,01220682+0024251,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.618,0.068,14.970,0.093,14.923,0.140,,,,,,,,,4067,501,429,4.828,0.150,0.150,-0.291,0.250,0.400,0.406,0.152,0.146,0.478,0.162,0.195,5.339,6.724,2.632,655.600,400.300,285.500,0.033,0.026,0.012,AAB-222-111-000-0-0,,0904-0014610
220211403,01 16 04.321,+00 24 25.40,1,13.584,,,453-001674,01160432+0024253,,STAR,gri,rpm,14.500,2.000,2.500,2.500,,,14.222,0.030,13.703,0.020,,,13.918,0.010,13.574,0.070,13.441,0.070,,,12.765,0.026,12.515,0.028,12.414,0.028,,,,,,,,,6164,150,150,4.253,0.125,0.150,-0.408,0.250,0.450,1.234,0.219,0.186,0.973,0.149,0.124,0.511,0.299,0.189,833.300,154.800,130.500,0.034,0.024,0.012,AAA-222-111-000-0-0,,
220211407,00 49 54.018,+00 24 26.03,1,11.307,,11-691-1,453-001110,00495402+0024259,,STAR,gri,rpm,17.200,1.500,-34.600,1.500,,,11.808,0.103,11.324,0.097,,,11.715,0.040,11.266,0.030,11.132,0.050,,,10.289,0.024,9.936,0.023,9.877,0.021,,,,,,,,,5819,137,137,4.346,0.132,0.418,-0.212,0.250,0.350,1.112,0.662,0.216,0.980,0.116,0.116,0.730,0.401,0.565,232.100,135.900,43.880,0.030,0.024,0.011,AAA-222-111-000-0-0,,
220211423,01 09 46.459,+00 24 28.52,1,12.924,,,453-001528,01094645+0024284,,STAR,gri,rpm,5.400,1.800,4.900,2.300,,,14.213,0.030,13.176,0.040,,,13.682,0.020,12.848,0.040,12.600,0.130,,,11.326,0.024,10.815,0.026,10.680,0.019,,,,,,,,,4863,78,78,3.145,0.310,0.744,-0.293,0.300,0.250,4.362,5.080,1.121,1.067,0.216,0.144,0.011,0.019,0.010,1214.000,1232.000,335.400,0.043,0.033,0.015,AAA-222-111-000-0-0,,
220211452,00 45 30.889,+00 24 32.85,1,17.710,,,,00453088+0024328,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.199,0.082,15.804,0.147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABD-222-111-000-0-0,59.300,0904-0008250
220211467,00 45 26.239,+00 24 34.53,1,17.413,,,,00452623+0024345,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.682,0.067,15.098,0.083,14.984,0.146,,,,,,,,,3940,645,403,4.864,0.174,0.203,-0.266,0.240,0.420,0.386,0.197,0.151,0.432,0.189,0.189,6.382,7.580,3.465,605.900,469.100,264.400,0.033,0.026,0.012,AAB-222-111-000-0-0,,0904-0008239
220211469,00 46 02.714,+00 24 34.85,1,13.374,,,453-001038,00460272+0024349,,STAR,gri,rpm,33.900,3.100,-7.000,3.400,,,15.562,0.060,14.136,0.050,,,14.899,0.040,13.536,0.050,12.721,0.010,,,11.051,0.026,10.383,0.022,10.208,0.019,,,,,,,,,3917,92,61,4.847,0.025,0.045,0.114,0.080,0.160,0.437,0.048,0.022,0.493,0.052,0.029,5.796,0.589,1.171,78.510,16.750,7.237,0.016,0.011,0.005,AAA-222-111-000-0-0,,
220211476,01 14 39.912,+00 24 35.94,1,12.076,,20-134-1,453-001625,01143992+0024360,,STAR,gri,rpm,6.600,2.200,0.600,2.300,,,12.295,0.213,11.758,0.185,,,12.284,0.020,12.007,0.030,11.913,0.070,,,11.161,0.026,10.939,0.032,10.876,0.022,,,,,,,,,6497,129,155,4.167,0.100,0.160,-0.077,0.120,0.180,1.500,0.362,0.214,1.267,0.153,0.127,0.337,0.195,0.139,524.500,115.500,80.140,0.030,0.024,0.009,AAA-222-111-000-0-0,,
220211490,00 53 06.834,+00 24 37.82,1,17.970,,,,00530683+0024378,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.438,0.113,15.704,0.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BBD-222-111-000-0-0,85.200,0904-0009534
220211491,00 50 19.722,+00 24 37.91,1,15.913,,,,00501972+0024379,,STAR,JHK,rpm,12.000,1.000,-16.000,5.000,,,,,,,,,,,,,,,,,13.778,0.024,13.065,0.037,12.955,0.030,,,,,,,,,4227,166,166,4.757,0.060,0.050,-0.078,0.160,0.200,0.527,0.062,0.065,0.595,0.061,0.074,3.911,1.174,0.768,358.900,64.720,54.840,0.036,0.030,0.015,AAA-222-111-000-0-0,,0904-0009019
220211494,01 00 28.063,+00 24 38.12,1,17.753,,,,01002806+0024381,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.239,0.087,15.714,0.137,15.213,0.153,,,,,,,,,3719,563,313,4.986,0.120,0.192,-0.239,0.250,0.400,0.280,0.180,0.095,0.290,0.232,0.129,11.340,11.290,7.030,496.500,459.200,208.800,0.033,0.026,0.012,ABB-222-111-000-0-0,,0904-0010971
220211501,01 04 11.924,+00 24 38.82,1,17.993,,,,01041192+0024388,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.459,0.110,15.913,0.160,15.401,0.182,,,,,,,,,3759,617,342,4.977,0.125,0.200,-0.239,0.250,0.450,0.287,0.193,0.100,0.299,0.243,0.135,11.800,12.290,7.453,606.100,586.600,261.300,0.033,0.026,0.012,BCC-222-111-000-0-0,,0904-0011599
220211508,00 45 45.524,+00 24 39.55,1,13.836,,,453-001029,00454552+0024395,,STAR,gri,rpm,20.300,2.600,14.300,2.900,,,15.112,0.050,14.151,0.050,,,14.619,0.030,13.780,0.060,13.501,0.030,,,12.373,0.026,11.872,0.022,11.787,0.024,,,,,,,,,4956,98,118,4.608,0.020,0.036,-0.078,0.180,0.210,0.739,0.042,0.055,0.806,0.042,0.083,1.989,0.243,0.257,330.700,27.750,30.480,0.037,0.026,0.013,AAA-222-111-000-0-0,,
220211593,01 10 02.165,+00 24 51.57,1,13.016,,,453-001533,01100216+0024514,,STAR,gri,rpm,52.500,3.000,-18.200,1.700,,,13.823,0.030,13.105,0.020,,,13.450,0.020,12.874,0.030,12.829,0.200,,,11.769,0.027,11.430,0.025,11.310,0.023,,,,,,,,,5552,90,90,4.514,0.030,0.108,-0.218,0.120,0.360,0.852,0.107,0.072,0.866,0.045,0.089,1.405,0.190,0.468,331.500,54.410,28.890,0.043,0.018,0.018,AAA-222-111-000-2-0,,
220211599,01 23 38.164,+00 24 52.13,1,18.443,,,,01233816+0024521,,STAR,JHK,rpm,6.000,0.000,-4.000,4.000,,,,,,,,,,,,,,,,,15.990,0.082,15.364,0.097,15.061,0.133,,,,,,,,,4019,522,372,4.840,0.140,0.140,-0.196,0.240,0.360,0.421,0.156,0.133,0.468,0.156,0.187,6.162,5.853,3.002,734.200,445.600,277.300,0.035,0.029,0.013,AAB-222-111-000-0-0,,0904-0014799
220211617,01 10 44.816,+00 24 54.14,1,18.252,,,,01104481+0024541,4858-301-4-0472-0170,STAR,gri,,7.000,3.000,-3.000,3.000,,,,,,,21.323,0.099,19.105,0.010,18.185,0.007,17.886,0.007,17.737,0.018,16.757,0.156,15.964,0.169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCU-220-110-000-0-0,34.900,
220211666,01 13 51.241,+00 25 00.45,1,18.074,,,,01135124+0025004,,STAR,JHK,rpm,20.000,1.000,0.000,1.000,,,,,,,,,,,,,,,,,16.118,0.091,15.641,0.125,15.348,0.146,,,,,,,,,3797,592,269,4.964,0.090,0.162,-0.248,0.250,0.450,0.299,0.144,0.083,0.335,0.196,0.122,10.490,7.323,5.491,505.600,415.300,176.100,0.033,0.026,0.012,ABB-222-111-000-0-0,,0904-0013256
220211694,00 45 51.625,+00 25 03.80,1,15.962,,,453-001031,00455162+0025037,,STAR,JHK,rpm,16.900,3.600,-22.000,3.700,,,,,,,,,,,,,,,,,13.737,0.026,13.045,0.029,12.887,0.024,,,,,,,,,4151,200,200,4.787,0.060,0.072,-0.082,0.150,0.210,0.494,0.073,0.064,0.554,0.073,0.061,4.290,1.444,1.080,320.600,77.120,52.710,0.036,0.034,0.017,AAA-222-111-000-0-0,,
220211700,01 01 55.009,+00 25 04.47,1,9.290,,19-1313-1,453-001352,01015500+0025043,,STAR,gri,rpm,2.700,1.000,-18.400,1.000,,,9.654,0.025,9.234,0.021,,,9.895,0.150,9.437,0.100,9.031,0.030,,,8.421,0.023,8.234,0.055,8.160,0.036,,,,,,,,,6214,244,195,3.902,0.405,0.225,0.017,0.120,0.140,2.118,0.846,0.881,1.393,0.263,0.263,0.132,0.395,0.077,198.500,75.500,87.380,0.030,0.024,0.012,AAA-111-111-000-0-0,,
220211701,01 18 10.894,+00 25 04.52,1,11.255,,20-545-1,453-001717,01181088+0025045,,STAR,gri,lam,25.600,1.400,16.600,1.400,,,11.931,0.126,11.292,0.096,,,11.652,0.010,11.222,0.020,11.085,0.010,,,10.317,0.028,10.009,0.024,9.937,0.024,,,,,,,,,5980,119,143,4.355,0.075,0.135,-0.094,0.120,0.150,1.123,0.198,0.108,1.057,0.082,0.082,0.711,0.215,0.270,243.500,47.230,28.960,0.032,0.024,0.012,AAA-222-111-000-0-0,,
220211711,01 14 42.910,+00 25 06.03,1,14.587,,,453-001626,01144291+0025060,,STAR,JHK,rpm,7.500,12.200,-9.900,11.900,,,,,,,,,,,,,,,,,13.632,0.051,13.374,0.064,13.391,0.082,,,,,,,,,5998,199,349,4.343,0.135,0.216,-0.483,0.360,0.480,1.025,0.319,0.180,0.894,0.113,0.081,0.713,0.470,0.362,1035.000,363.900,229.800,0.035,0.026,0.012,AAA-222-111-ccc-0-0,,
220211716,01 01 44.120,+00 25 06.51,1,16.095,,,453-001347,01014413+0025065,4263-301-5-0219-0003,STAR,gri,rpm,45.000,3.700,-27.000,4.000,,,17.174,0.090,16.418,0.050,,,16.789,0.030,16.154,0.070,15.798,0.010,,,14.920,0.037,14.407,0.043,14.353,0.073,,,,,,,,,4949,121,182,4.703,0.070,0.050,-0.988,0.240,0.360,0.568,0.056,0.061,0.613,0.046,0.046,3.176,0.897,0.594,810.500,109.400,114.300,0.023,0.020,0.005,AAA-222-111-000-0-0,,
220211740,01 23 39.771,+00 25 09.93,1,13.901,,,453-001826,01233977+0025099,,STAR,gri,rpm,18.400,17.400,-33.600,3.700,,,16.368,0.180,14.839,0.050,,,15.614,0.040,14.213,0.020,13.167,0.030,,,11.366,0.022,10.812,0.023,10.562,0.019,,,,,,,,,3552,35,35,5.013,0.020,0.020,0.029,0.080,0.060,0.271,0.005,0.016,0.272,0.009,0.027,13.980,1.069,0.839,49.020,1.471,4.478,0.013,0.002,0.004,AAA-222-111-000-0-0,,
220211749,01 23 09.596,+00 25 10.91,1,17.096,,,,01230959+0025109,,STAR,JHK,rpm,-4.000,1.000,6.000,2.000,,,,,,,,,,,,,,,,,15.713,0.062,15.118,0.080,15.170,0.156,,,,,,,,,4276,563,469,4.749,0.147,0.105,-0.291,0.250,0.350,0.516,0.144,0.144,0.576,0.133,0.177,3.593,3.777,1.300,925.900,379.000,353.200,0.036,0.026,0.014,AAC-222-111-000-0-0,,0904-0014740
220211753,01 14 43.333,+00 25 11.88,1,11.039,,20-140-1,453-001627,01144332+0025118,,STAR,gri,rpm,0.900,2.100,-16.700,2.100,,,11.869,0.137,11.370,0.121,,,11.626,0.020,11.005,0.030,10.787,0.060,,,9.848,0.022,9.467,0.023,9.361,0.025,,,,,,,,,5346,166,133,3.572,0.616,1.232,-0.244,0.300,0.660,2.301,5.376,1.458,0.969,0.279,0.087,0.046,0.377,0.045,364.500,795.700,225.600,0.035,0.031,0.013,AAA-222-111-000-0-0,,
220211779,01 21 51.209,+00 25 16.90,1,18.263,,,,,4263-301-5-0252-0250,STAR,gri,,1.000,3.000,4.000,3.000,,,,,,,20.333,0.042,18.877,0.009,18.272,0.008,18.000,0.008,17.790,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220211784,00 52 39.337,+00 25 17.48,1,17.377,,,,00523933+0025174,4263-301-5-0203-0313,STAR,gri,rpm,-8.000,3.000,-6.000,3.000,,,,,,,20.994,0.062,18.584,0.008,17.379,0.006,16.860,0.006,16.582,0.008,15.443,0.051,14.802,0.064,14.549,0.074,,,,,,,,,4107,65,49,4.794,0.054,0.045,-0.099,0.200,0.240,0.482,0.050,0.062,0.548,0.053,0.074,4.529,1.524,0.848,688.800,89.400,93.830,0.029,0.016,0.009,AAA-222-111-000-0-0,,
220211801,00 59 41.552,+00 25 18.98,1,12.440,,,453-001303,00594156+0025190,,STAR,gri,rpm,25.700,1.600,-9.700,1.400,,,13.451,0.040,12.721,0.040,,,13.050,0.030,12.520,0.050,12.178,0.150,,,11.460,0.022,11.117,0.022,11.082,0.021,,,,,,,,,5706,169,135,4.430,0.065,0.273,-0.109,0.180,0.210,0.982,0.412,0.098,0.970,0.068,0.081,1.016,0.293,0.516,346.300,150.600,41.890,0.035,0.030,0.015,AAA-222-111-000-0-0,,
220211833,01 17 07.671,+00 25 23.41,1,12.825,,,453-001693,01170768+0025233,,STAR,gri,rpm,52.800,2.000,31.600,2.300,,,14.264,0.050,13.171,0.010,,,13.763,0.020,12.745,0.020,12.423,0.010,,,11.209,0.022,10.655,0.021,10.511,0.019,,,,,,,,,4557,54,91,4.651,0.075,0.020,-0.004,0.180,0.540,0.668,0.019,0.112,0.733,0.030,0.127,2.420,1.078,0.145,163.400,12.900,31.310,0.032,0.011,0.013,AAA-222-111-000-0-0,,
220211839,01 19 44.019,+00 25 24.16,1,17.569,,,,01194401+0025241,4263-301-5-0249-0056,STAR,gri,,5.000,3.000,-1.000,3.000,,,,,,,20.050,0.034,18.254,0.007,17.539,0.006,17.275,0.007,17.137,0.011,16.004,0.077,15.641,0.131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABD-222-111-000-0-0,64.300,
220211852,00 49 45.225,+00 25 25.48,1,12.160,,,453-001108,00494522+0025254,,STAR,gri,rpm,4.400,1.200,-5.100,1.400,,,12.886,0.040,12.284,0.030,,,12.535,0.040,12.127,0.030,12.000,0.050,,,11.133,0.023,10.853,0.023,10.816,0.021,,,,,,,,,6035,144,96,4.127,0.225,0.150,-0.152,0.200,0.320,1.454,0.318,0.307,1.086,0.160,0.133,0.322,0.343,0.130,465.100,112.400,90.520,0.033,0.020,0.009,AAA-222-111-000-0-0,,
220211923,01 00 52.197,+00 25 33.59,1,12.250,,,453-001327,01005219+0025334,,STAR,gri,rpm,25.100,1.400,-8.400,1.400,,,12.994,0.020,12.391,0.040,,,12.627,0.010,12.219,0.030,12.089,0.020,,,11.235,0.026,10.933,0.022,10.879,0.021,,,,,,,,,6013,95,71,4.248,0.145,0.203,-0.250,0.240,0.200,1.227,0.361,0.206,1.025,0.120,0.100,0.489,0.332,0.252,420.900,120.300,81.600,0.034,0.020,0.011,AAA-222-111-000-0-0,,
220211951,01 23 35.057,+00 25 37.09,1,16.244,,,,01233505+0025370,,STAR,JHK,rpm,16.000,3.000,12.000,2.000,,,,,,,,,,,,,,,,,14.382,0.032,13.839,0.038,13.641,0.041,,,,,,,,,3787,760,181,4.918,0.095,0.209,-0.075,0.160,0.320,0.343,0.187,0.092,0.358,0.205,0.128,8.646,5.869,5.243,260.700,264.500,84.040,0.030,0.022,0.011,AAA-222-111-000-0-0,,0904-0014792
220211954,01 03 42.734,+00 25 37.34,1,17.406,,,,01034273+0025373,,STAR,J,rpm,-6.000,2.000,6.000,2.000,,,,,,,,,,,,,,,,,15.917,0.066,15.052,0.066,14.057,0.052,,,,,,,,,3445,106,212,5.082,0.077,0.055,-0.028,0.150,0.180,0.201,0.042,0.041,0.185,0.059,0.049,20.590,11.740,5.673,376.200,138.300,133.500,0.037,0.031,0.014,AAA-222-111-000-0-0,,0904-0011551
220211965,01 21 49.443,+00 25 38.35,1,17.988,,,,01214944+0025383,,STAR,J,,0.000,4.000,-4.000,1.000,,,,,,,,,,,,,,,,,16.454,0.118,15.877,0.171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCD-222-111-000-0-0,73.900,0904-0014566
220211973,01 02 18.546,+00 25 39.25,1,14.203,,,453-001358,01021854+0025393,,STAR,gri,rpm,80.900,4.400,-30.700,4.000,,,16.614,0.060,15.202,0.010,,,15.797,0.330,14.606,0.050,13.520,0.060,,,11.609,0.023,10.937,0.027,10.723,0.021,,,,,,,,,3562,109,109,5.009,0.048,0.056,0.071,0.080,0.080,0.271,0.050,0.042,0.273,0.081,0.060,13.220,4.451,3.330,61.000,7.506,16.480,0.015,0.014,0.008,AAA-222-111-000-0-0,,
