EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
integer,ra,dec,integer,float,integer,string,string,string,string,string,string,string,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,integer,integer,integer,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,string,float,string
220228215,00 59 07.096,+00 59 38.85,1,17.576,,,,00590709+0059388,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,16.104,0.086,15.502,0.102,15.512,0.184,,,,,,,,,4027,669,418,4.869,0.150,0.210,-0.354,0.300,0.480,0.384,0.194,0.149,0.442,0.196,0.196,6.914,8.564,4.285,694.000,560.100,310.000,0.033,0.026,0.012,AAC-222-111-000-0-0,,0909-0011031
220228216,00 47 52.235,+00 59 38.88,1,13.305,,,455-001104,00475223+0059388,,STAR,gri,rpm,-0.500,1.900,-0.200,2.400,,,14.111,0.060,13.435,0.040,,,13.721,0.030,13.270,0.030,13.127,0.060,,,12.246,0.023,11.944,0.022,11.868,0.021,,,,,,,,,5939,95,95,4.195,0.205,0.287,-0.140,0.200,0.200,1.302,0.492,0.305,1.061,0.134,0.096,0.401,0.436,0.235,682.900,265.900,163.700,0.032,0.025,0.009,AAA-222-111-000-0-0,,
220228220,01 22 50.320,+00 59 39.88,1,11.514,,21-942-1,455-001847,01225031+0059399,,STAR,gri,lam,-18.100,2.500,-31.800,2.500,,,12.134,0.221,11.339,0.124,,,12.033,0.040,11.466,0.030,11.292,0.020,,,10.473,0.024,10.116,0.026,10.007,0.019,,,,,,,,,5747,135,169,4.301,0.140,0.280,0.086,0.120,0.120,1.175,0.455,0.195,1.051,0.103,0.074,0.584,0.474,0.367,271.200,110.800,61.450,0.031,0.024,0.011,AAA-222-111-000-0-0,,
220228222,01 06 50.182,+00 59 40.09,1,16.291,,,,01065018+0059400,4263-301-6-0227-0152,STAR,gri,rpm,92.000,3.000,-1.000,3.000,,,,,,,20.823,0.060,18.245,0.007,16.820,0.004,15.453,0.004,14.721,0.004,13.354,0.025,12.760,0.029,12.517,0.030,,,,,,,,,3616,88,132,5.008,0.048,0.040,-0.046,0.160,0.200,0.265,0.041,0.036,0.261,0.065,0.046,13.800,3.979,3.089,122.200,23.240,25.310,0.022,0.027,0.009,AAA-222-111-000-0-0,,
220228229,01 15 28.472,+00 59 40.71,1,13.523,,,455-001707,01152847+0059406,,STAR,gri,rpm,23.300,2.100,-9.500,2.700,,,14.540,0.020,13.727,0.030,,,14.123,0.030,13.482,0.010,13.266,0.070,,,12.367,0.023,11.948,0.025,11.858,0.024,,,,,,,,,5332,86,86,4.549,0.035,0.042,-0.163,0.200,0.360,0.811,0.077,0.051,0.867,0.057,0.086,1.561,0.252,0.332,401.900,61.250,29.920,0.038,0.038,0.015,AAA-222-111-000-0-0,,
220228239,01 03 28.146,+00 59 42.26,1,13.292,,,455-001450,01032814+0059423,,STAR,gri,rpm,11.800,1.900,32.300,2.300,,,14.363,0.050,13.568,0.020,,,13.952,0.030,13.286,0.020,13.010,0.050,,,11.942,0.024,11.493,0.022,11.440,0.025,,,,,,,,,5208,103,82,4.568,0.025,0.045,-0.184,0.160,0.400,0.779,0.067,0.052,0.822,0.067,0.056,1.676,0.275,0.307,311.300,36.060,27.920,0.033,0.022,0.012,AAA-222-111-000-0-0,,
220228245,01 17 41.901,+00 59 43.39,1,17.557,,,,01174190+0059433,,STAR,JHK,rpm,20.000,2.000,-50.000,3.000,,,,,,,,,,,,,,,,,15.869,0.075,15.270,0.109,15.186,0.165,,,,,,,,,3555,527,329,5.059,0.108,0.090,-0.275,0.300,0.480,0.208,0.091,0.054,0.203,0.126,0.070,19.540,13.270,9.048,313.100,223.500,113.200,0.029,0.022,0.009,AAC-222-111-000-0-0,,0909-0014288
220228254,01 06 30.829,+00 59 45.03,1,12.508,,,455-001521,01063080+0059450,,STAR,gri,lam,23.200,2.200,3.800,2.000,,,13.214,0.030,12.615,0.040,,,12.886,0.030,12.473,0.020,12.347,0.030,,,11.534,0.023,11.277,0.025,11.206,0.025,,,,,,,,,6391,157,157,4.217,0.070,0.084,0.044,0.080,0.100,1.444,0.204,0.130,1.277,0.098,0.070,0.414,0.126,0.113,598.200,102.400,75.740,0.035,0.031,0.013,AAA-222-111-000-0-0,,
220228258,01 16 37.015,+00 59 45.80,1,13.705,,,455-001731,01163701+0059458,,STAR,gri,rpm,3.000,3.700,1.700,2.600,,,14.492,0.020,13.822,0.040,,,14.154,0.030,13.675,0.020,13.512,0.030,,,12.700,0.023,12.405,0.025,12.396,0.029,,,,,,,,,5921,95,119,4.359,0.085,0.255,-0.179,0.200,0.200,1.090,0.420,0.138,1.014,0.102,0.102,0.727,0.343,0.432,708.000,271.100,97.010,0.040,0.031,0.013,AAA-222-111-000-0-0,,
220228266,00 54 14.606,+00 59 46.70,1,17.953,,,,00541460+0059466,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.422,0.094,16.006,0.170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACD-222-111-000-0-0,26.300,0909-0010148
220228282,00 53 09.851,+00 59 48.69,1,12.032,,,455-001220,00530984+0059485,,STAR,gri,rpm,23.400,3.500,-20.000,1.300,,,12.938,0.080,12.133,0.050,,,12.539,0.070,11.934,0.040,11.814,0.040,,,11.382,0.026,11.075,0.028,11.005,0.025,,,,,,,,,5732,174,174,4.425,0.072,0.156,-0.064,0.160,0.240,0.985,0.246,0.095,0.975,0.071,0.071,0.956,0.262,0.421,337.400,99.270,40.820,0.033,0.026,0.012,AAA-222-111-000-0-0,,
220228300,01 25 54.564,+00 59 52.36,1,17.622,,,,,4263-301-6-0259-0153,EXTENDED,gri,,-6.000,3.000,-2.000,3.000,,,,,,,19.585,0.051,18.298,0.009,17.698,0.008,17.332,0.008,17.113,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220228301,01 16 56.978,+00 59 52.42,1,17.492,,,,01165697+0059524,4263-301-6-0244-0114,EXTENDED,gri,,4.000,3.000,2.000,3.000,,,,,,,19.727,0.050,18.201,0.008,17.521,0.006,17.188,0.007,16.991,0.016,16.578,0.127,15.689,0.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BBD-222-111-000-0-0,64.300,
220228307,00 53 10.264,+00 59 53.41,1,12.906,,,455-001221,00531025+0059532,,STAR,JHK,rpm,31.900,3.200,-15.700,2.500,,,,,,,,,,,,,,,,,11.650,0.024,11.289,0.022,11.197,0.021,,,,,,,,,5606,208,208,4.474,0.055,0.110,-0.139,0.250,0.250,0.901,0.159,0.087,0.912,0.068,0.068,1.156,0.326,0.392,337.600,71.280,38.090,0.033,0.029,0.013,AAA-222-111-000-0-0,,
220228314,01 28 24.569,+00 59 54.33,1,15.240,,,455-001975,01282456+0059542,,STAR,JHK,rpm,75.400,3.900,-87.800,4.100,,,,,,,,,,,,,,,,,13.372,0.035,12.898,0.046,12.629,0.037,,,,,,,,,3470,195,234,5.067,0.078,0.065,-0.041,0.160,0.240,0.216,0.053,0.050,0.198,0.086,0.061,18.900,10.920,5.974,95.410,31.820,27.860,0.019,0.014,0.006,AAA-222-111-000-0-0,,
220228338,01 07 45.535,+00 59 56.64,1,12.722,,,455-001553,01074553+0059565,,STAR,gri,rpm,22.000,1.900,-42.300,2.200,,,13.981,0.030,13.024,0.050,,,13.520,0.040,12.655,0.020,12.380,0.050,,,11.250,0.026,10.761,0.025,10.630,0.020,,,,,,,,,4877,96,58,4.610,0.020,0.020,-0.016,0.120,0.180,0.738,0.021,0.046,0.803,0.026,0.060,2.016,0.205,0.135,189.100,18.730,17.040,0.033,0.023,0.013,AAA-222-111-000-0-0,,
220228345,00 48 34.688,+00 59 57.10,1,15.696,,,455-001122,00483469+0059568,4247-301-6-0190-0229,STAR,JHK,rpm,-24.300,3.700,-61.400,3.800,,,,,,,,,,,,,,,,,13.669,0.027,13.089,0.032,12.878,0.030,,,,,,,,,3703,150,180,4.988,0.050,0.070,-0.083,0.160,0.280,0.285,0.067,0.046,0.309,0.072,0.072,11.990,4.562,3.847,159.200,39.850,37.440,0.029,0.020,0.012,AAA-222-111-000-0-0,,
220228371,01 09 09.265,+01 00 00.81,1,13.871,,,456-001431,01090925+0100007,,STAR,gri,rpm,54.200,3.500,-88.400,3.200,,,15.879,0.070,14.497,0.050,,,15.325,0.010,13.923,0.040,13.247,0.060,,,11.822,0.026,11.133,0.023,10.994,0.021,,,,,,,,,3952,39,95,4.863,0.044,0.020,-0.113,0.140,0.060,0.426,0.017,0.052,0.483,0.016,0.070,6.216,1.700,0.481,115.200,22.030,18.490,0.039,0.032,0.023,AAA-222-111-000-0-0,,
220228382,01 06 52.349,+01 00 01.54,1,16.169,,,,01065234+0100015,,STAR,JHK,rpm,-22.000,6.000,-44.000,5.000,,,,,,,,,,,,,,,,,13.940,0.029,13.346,0.031,13.089,0.033,,,,,,,,,3614,180,150,5.000,0.060,0.060,-0.046,0.120,0.180,0.282,0.053,0.060,0.284,0.073,0.073,12.620,5.205,3.156,166.500,43.120,40.210,0.026,0.018,0.011,AAA-222-111-000-0-0,,0910-0011921
220228386,01 27 28.754,+01 00 02.06,1,16.412,,,456-001813,01272876+0100020,,STAR,JHK,rpm,-5.300,4.800,-10.700,4.900,,,,,,,,,,,,,,,,,14.547,0.033,13.889,0.023,13.805,0.049,,,,,,,,,4308,217,261,4.739,0.078,0.065,-0.137,0.200,0.240,0.546,0.079,0.082,0.598,0.082,0.082,3.659,1.509,0.915,532.800,133.600,106.800,0.035,0.026,0.013,AAA-222-111-000-0-0,,
220228388,01 09 09.754,+01 00 02.17,1,15.426,,,456-001432,01090974+0100022,,STAR,JHK,rpm,18.200,3.600,-19.500,3.900,,,,,,,,,,,,,,,,,13.996,0.037,13.502,0.039,13.426,0.035,,,,,,,,,4964,251,251,4.625,0.063,0.045,-0.406,0.300,0.360,0.670,0.066,0.083,0.714,0.068,0.082,2.274,0.717,0.404,640.400,94.880,97.840,0.032,0.033,0.011,AAA-222-111-ccc-0-0,,
220228405,01 13 57.666,+01 00 05.13,1,16.135,,,,01135766+0100051,,EXTENDED,J,,,,,,,,,,,,,,,,,,,,,,14.736,0.069,14.132,0.087,13.628,0.064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-1-0,22.300,0910-0013435
220228410,01 09 03.462,+01 00 05.71,1,10.743,,19-1301-1,456-001430,01090346+0100058,,STAR,gri,rpm,23.400,1.400,-10.800,1.400,,,11.746,0.130,10.805,0.078,,,11.282,0.030,10.719,0.030,10.512,0.060,,,9.682,0.026,9.265,0.022,9.236,0.021,,,,,,,,,5351,173,108,3.134,1.104,0.828,-0.909,0.800,0.250,3.751,6.034,2.707,0.900,0.144,0.021,0.008,0.548,0.007,562.000,631.200,417.000,0.028,0.022,0.009,AAA-222-111-000-0-0,,
220228426,00 45 34.824,+01 00 07.80,1,13.333,,,456-000959,00453483+0100079,,STAR,gri,rpm,-7.500,1.800,-2.700,2.300,,,14.115,0.040,13.493,0.030,,,13.760,0.040,13.311,0.020,13.150,0.040,,,12.288,0.029,11.924,0.025,11.851,0.026,,,,,,,,,5821,139,139,4.260,0.205,0.451,-0.297,0.240,0.400,1.223,0.701,0.352,0.970,0.107,0.107,0.514,0.560,0.396,656.100,344.700,199.200,0.035,0.025,0.014,AAA-222-111-000-0-0,,
220228444,01 26 33.070,+01 00 10.21,1,17.926,,,,01263306+0100102,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.747,0.061,15.225,0.093,14.911,0.110,,,,,,,,,3778,642,350,4.967,0.115,0.207,-0.191,0.250,0.400,0.300,0.190,0.101,0.311,0.254,0.141,10.530,10.240,6.462,414.000,469.100,173.000,0.033,0.026,0.011,AAB-222-111-000-0-0,,0910-0015509
220228491,01 16 50.672,+01 00 15.74,1,16.065,,,,01165067+0100157,,STAR,JHK,rpm,10.000,1.000,28.000,3.000,,,,,,,,,,,,,,,,,13.893,0.026,13.300,0.022,13.059,0.033,,,,,,,,,3673,142,171,4.980,0.050,0.080,-0.003,0.120,0.240,0.289,0.070,0.048,0.315,0.094,0.079,11.510,4.018,3.942,180.900,47.880,44.420,0.033,0.022,0.014,AAA-222-111-000-0-0,,0910-0013926
220228500,01 14 21.193,+01 00 16.90,1,13.422,,,456-001535,01142120+0100169,,STAR,gri,rpm,26.100,1.700,18.800,2.000,,,14.479,0.030,13.654,0.050,,,14.061,0.030,13.422,0.030,13.148,0.070,,,12.218,0.021,11.763,0.030,11.697,0.022,,,,,,,,,5246,104,104,4.578,0.030,0.054,-0.306,0.250,0.300,0.751,0.082,0.064,0.799,0.091,0.076,1.819,0.294,0.344,338.000,55.470,24.730,0.031,0.018,0.010,AAA-222-111-000-0-0,,
220228515,00 59 04.239,+01 00 18.03,1,18.952,,,,00590423+0100180,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,16.460,0.109,15.540,0.116,15.512,0.161,,,,,,,,,3997,347,347,4.877,0.150,0.125,-0.289,0.250,0.400,0.386,0.122,0.137,0.430,0.133,0.186,6.640,7.988,2.863,856.900,413.500,363.100,0.035,0.029,0.013,BBC-222-111-000-0-0,,0910-0010728
220228518,01 01 51.424,+01 00 18.32,1,18.301,,,,01015142+0100183,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.744,0.134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDU-220-110-000-0-0,76.800,0910-0011062
220228556,00 46 51.190,+01 00 22.76,1,17.878,,,,,4247-301-6-0187-0115,EXTENDED,gri,,1.000,3.000,6.000,3.000,,,,,,,18.820,0.037,17.980,0.009,17.844,0.010,17.627,0.012,17.629,0.040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220228558,01 21 19.665,+01 00 22.85,1,12.396,,,456-001673,01211966+0100228,,STAR,gri,rpm,24.900,1.400,5.500,2.800,,,13.161,0.030,12.524,0.030,,,12.802,0.030,12.346,0.020,12.221,0.030,,,11.388,0.026,11.095,0.024,11.020,0.025,,,,,,,,,5961,95,95,4.306,0.126,0.252,-0.144,0.200,0.280,1.153,0.401,0.176,1.046,0.086,0.120,0.634,0.326,0.379,418.800,145.600,71.260,0.040,0.026,0.016,AAA-222-111-000-0-0,,
220228599,01 26 48.909,+01 00 27.99,1,18.177,,,,01264890+0100279,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,16.093,0.079,15.439,0.098,15.285,0.158,,,,,,,,,3896,524,374,4.896,0.140,0.168,-0.289,0.250,0.400,0.357,0.159,0.128,0.409,0.178,0.178,7.451,8.296,3.925,660.000,448.000,305.600,0.035,0.026,0.014,AAC-222-111-000-0-0,,0910-0015551
220228611,00 49 55.674,+01 00 29.53,1,13.873,,,456-001044,00495567+0100294,,STAR,gri,rpm,-37.000,2.600,-29.400,2.900,,,14.983,0.100,14.091,0.040,,,14.520,0.070,13.816,0.060,13.596,0.110,,,12.495,0.023,12.025,0.025,11.971,0.027,,,,,,,,,5092,123,103,4.614,0.048,0.040,-0.420,0.200,0.320,0.692,0.051,0.066,0.737,0.059,0.069,2.112,0.486,0.335,339.600,36.210,38.880,0.036,0.026,0.013,AAA-222-111-000-0-0,,
220228633,00 48 28.832,+01 00 32.01,1,11.392,,11-771-1,456-001007,00482883+0100320,,STAR,gri,rpm,4.900,1.600,-1.100,1.600,,,12.163,0.151,11.568,0.120,,,11.678,0.030,11.336,0.030,11.269,0.140,,,10.436,0.023,10.185,0.023,10.131,0.019,,,,,,,,,6273,151,151,4.076,0.210,0.210,-0.051,0.120,0.210,1.660,0.653,0.401,1.244,0.235,0.147,0.263,0.313,0.160,400.200,157.300,96.620,0.031,0.024,0.011,AAA-222-111-000-0-0,,
220228644,00 46 40.171,+01 00 32.63,1,13.894,,,456-000979,00464017+0100326,,STAR,gri,rpm,1.200,3.500,-6.100,3.900,,,15.149,0.060,14.179,0.040,,,14.662,0.040,13.859,0.030,13.565,0.010,,,12.418,0.024,11.875,0.023,11.795,0.026,,,,,,,,,4819,114,76,2.721,1.494,0.996,-0.534,0.360,0.780,6.643,9.891,4.419,0.919,0.091,0.127,0.003,0.430,0.003,2893.000,4063.000,1883.000,0.037,0.043,0.014,AAA-222-111-000-0-0,,
220228651,01 27 23.659,+01 00 33.40,1,16.874,,,,01272365+0100334,4263-301-6-0261-0211,EXTENDED,gri,,1.000,3.000,1.000,3.000,,,,,,,19.011,0.048,17.579,0.007,16.919,0.006,16.572,0.006,16.299,0.014,16.440,0.155,,,15.258,0.168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDC-222-111-000-0-0,43.000,
220228653,01 14 13.621,+01 00 33.66,1,18.443,,,,01141362+0100336,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.875,0.160,15.907,0.176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCD-222-111-000-0-0,54.100,0910-0013496
220228693,01 02 09.558,+01 00 37.43,1,13.234,,,456-001288,01020955+0100374,,STAR,gri,rpm,-0.900,1.800,-29.800,2.600,,,14.277,0.070,13.467,0.020,,,13.855,0.020,13.205,0.030,12.968,0.040,,,11.961,0.026,11.611,0.025,11.473,0.023,,,,,,,,,5384,108,108,4.536,0.045,0.063,-0.106,0.250,0.300,0.825,0.104,0.078,0.884,0.071,0.086,1.511,0.256,0.362,339.900,55.790,32.750,0.040,0.035,0.016,AAA-222-111-000-0-0,,
220228708,01 06 30.510,+01 00 38.73,1,13.368,,,456-001381,01063049+0100387,,STAR,gri,lam,-30.100,7.400,-13.800,2.800,,,13.972,0.030,13.474,0.040,,,13.688,0.030,13.348,0.020,13.231,0.040,,,12.507,0.026,12.274,0.026,12.200,0.030,,,,,,,,,6374,130,157,4.302,0.050,0.070,-0.266,0.120,0.120,1.249,0.096,0.122,1.114,0.097,0.097,0.565,0.146,0.116,795.100,64.750,104.500,0.037,0.019,0.016,AAA-222-111-000-0-0,,
220228711,01 07 11.202,+01 00 39.82,1,17.910,,,,01071120+0100398,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.383,0.116,15.832,0.135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BBU-220-110-000-0-0,84.100,0910-0012011
220228715,01 07 23.238,+01 00 40.11,1,18.394,,,,01072323+0100401,4263-301-6-0228-0267,STAR,gri,,20.000,3.000,1.000,3.000,,,,,,,22.055,0.150,19.519,0.012,18.384,0.008,17.912,0.007,17.664,0.016,16.763,0.148,15.911,0.147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCD-222-111-000-0-0,113.100,
220228722,00 46 54.284,+01 00 40.76,1,17.332,,,,,4247-301-6-0187-0121,EXTENDED,gri,,5.000,3.000,6.000,3.000,,,,,,,18.957,0.069,17.842,0.010,17.433,0.009,17.113,0.011,16.966,0.033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220228731,01 22 23.452,+01 00 41.53,1,17.934,,,,01222345+0100415,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.422,0.049,14.797,0.070,14.462,0.080,,,,,,,,,3711,392,280,4.962,0.132,0.154,-0.139,0.200,0.320,0.300,0.137,0.109,0.306,0.192,0.137,10.930,10.130,5.955,357.100,230.100,139.900,0.032,0.026,0.012,AAA-222-111-000-0-0,,0910-0014830
220228736,01 17 52.023,+01 00 41.85,1,11.145,,20-8-1,456-001602,01175203+0100417,,STAR,gri,lam,-0.100,1.600,-13.300,1.600,,,11.691,0.091,11.326,0.110,,,11.476,0.020,11.095,0.020,11.003,0.030,,,10.260,0.023,10.004,0.026,9.953,0.021,,,,,,,,,6261,150,150,4.183,0.115,0.138,-0.077,0.120,0.150,1.414,0.347,0.205,1.208,0.117,0.098,0.380,0.202,0.152,318.100,68.940,47.970,0.034,0.024,0.013,AAA-222-111-000-0-0,,
220228739,00 59 39.830,+01 00 42.17,1,12.130,,,456-001248,00593983+0100420,,STAR,gri,rpm,23.700,1.200,-24.300,1.300,,,12.928,0.030,12.264,0.030,,,12.541,0.030,12.072,0.040,11.954,0.040,,,11.105,0.027,10.794,0.023,10.696,0.023,,,,,,,,,5884,143,95,4.366,0.075,0.255,-0.180,0.200,0.200,1.083,0.355,0.131,0.985,0.095,0.068,0.736,0.280,0.437,340.900,127.300,46.440,0.039,0.022,0.017,AAA-222-111-000-0-0,,
220228750,00 44 42.079,+01 00 44.11,1,18.033,,,,00444207+0100441,4247-301-6-0183-0149,STAR,gri,,-3.000,3.000,0.000,3.000,,,,,,,20.501,0.052,18.753,0.008,18.013,0.007,17.725,0.007,17.577,0.015,16.641,0.126,15.844,0.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BBU-220-110-000-0-0,35.900,
220228753,01 06 58.853,+01 00 44.40,1,16.437,,,,01065885+0100443,,STAR,JHK,rpm,68.000,3.000,-10.000,7.000,,,,,,,,,,,,,,,,,14.195,0.031,13.585,0.030,13.340,0.034,,,,,,,,,3616,174,145,5.018,0.077,0.055,-0.091,0.150,0.210,0.261,0.049,0.063,0.257,0.082,0.082,14.070,7.324,3.640,171.500,49.630,49.290,0.028,0.024,0.010,AAA-222-111-000-0-0,,0910-0011963
220228755,01 27 17.594,+01 00 44.59,1,15.530,,,456-001809,01271757+0100447,,STAR,BV,rpm,2.300,3.300,-8.100,4.000,,,16.527,0.130,15.717,0.058,,,16.116,0.053,,,,,,,14.735,0.037,14.407,0.047,14.491,0.087,,,,,,,,,5894,283,330,4.372,0.140,0.280,-0.682,0.350,0.350,0.965,0.385,0.164,0.844,0.062,0.062,0.852,0.691,0.536,1586.000,674.900,354.800,0.033,0.026,0.012,AAA-222-111-000-0-0,,
220228767,01 03 15.915,+01 00 45.90,1,18.575,,,,01031591+0100459,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.997,0.178,16.199,0.201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCD-222-111-000-0-0,70.000,0910-0011288
220228768,01 02 17.438,+01 00 46.04,1,10.233,,19-462-1,456-001291,01021743+0100460,,STAR,gri,lam,-16.800,1.500,-64.600,1.400,,,11.167,0.073,10.351,0.049,,,10.785,0.020,10.195,0.020,9.996,0.030,,,9.097,0.026,8.734,0.046,8.628,0.023,,,,,,,,,5447,163,163,4.518,0.035,0.042,0.001,0.100,0.100,0.877,0.071,0.055,0.945,0.048,0.057,1.361,0.202,0.208,99.380,10.090,9.161,0.020,0.013,0.006,AAA-112-111-000-0-0,,
220228779,00 44 53.197,+01 00 47.24,1,16.234,,,,00445319+0100472,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,14.337,0.029,13.757,0.035,13.585,0.039,,,,,,,,,3834,619,193,4.909,0.100,0.200,-0.186,0.240,0.360,0.356,0.194,0.095,0.389,0.203,0.127,7.921,5.844,4.649,274.600,231.600,87.240,0.030,0.022,0.010,AAA-222-111-000-0-0,,0910-0008091
220228782,01 06 30.948,+01 00 47.52,1,15.303,,,456-001382,01063092+0100476,,STAR,JHK,rpm,-16.100,7.400,-8.100,3.800,,,,,,,,,,,,,,,,,13.841,0.031,13.351,0.035,13.254,0.043,,,,,,,,,4995,201,201,4.595,0.045,0.054,-0.274,0.250,0.350,0.725,0.077,0.070,0.764,0.076,0.076,2.003,0.461,0.441,638.700,119.400,84.980,0.035,0.028,0.014,AAA-222-111-000-0-0,,
220228790,00 48 44.023,+01 00 48.16,1,9.628,3793,11-803-1,456-001016,00484402+0100482,,STAR,gri,plx,7.480,1.230,-42.360,0.870,4.980,1.100,10.298,0.034,9.705,0.027,,,9.917,0.050,9.571,0.050,9.504,0.120,,,8.687,0.018,8.477,0.036,8.347,0.026,,,,,,,,,6391,194,194,4.058,0.150,0.150,0.002,0.120,0.180,1.700,0.507,0.289,1.336,0.158,0.132,0.236,0.165,0.111,200.800,44.350,44.350,0.029,0.024,0.012,AAA-111-111-000-0-0,,
220228811,01 05 38.502,+01 00 50.32,1,13.431,,,456-001371,01053849+0100502,,STAR,gri,rpm,13.700,1.900,-10.900,2.300,,,14.211,0.030,13.565,0.030,,,13.857,0.040,13.373,0.030,13.248,0.050,,,12.397,0.028,12.070,0.024,12.010,0.023,,,,,,,,,5863,139,174,4.397,0.065,0.195,-0.180,0.200,0.240,1.035,0.312,0.100,0.970,0.086,0.086,0.847,0.232,0.437,580.800,171.200,76.350,0.037,0.026,0.016,AAA-222-111-000-0-0,,
220228815,00 54 03.065,+01 00 50.75,1,18.343,,,,00540306+0100507,,STAR,J,,-10.000,3.000,-4.000,1.000,,,,,,,,,,,,,,,,,16.782,0.137,16.036,0.164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCD-222-111-000-0-0,91.100,0910-0009799
220228826,01 06 22.766,+01 00 51.70,1,18.217,,,,01062276+0100517,4263-301-6-0226-0137,STAR,gri,,18.000,3.000,-8.000,3.000,,,,,,,20.768,0.059,18.974,0.009,18.209,0.007,17.892,0.008,17.714,0.017,16.527,0.122,16.084,0.180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCD-222-111-000-0-0,85.300,
220228827,01 01 41.107,+01 00 52.08,1,15.565,,,456-001278,01014110+0100520,,STAR,JHK,rpm,21.400,3.700,-18.400,4.200,,,,,,,,,,,,,,,,,13.336,0.027,12.701,0.027,12.485,0.027,,,,,,,,,3886,192,192,4.879,0.072,0.060,-0.048,0.150,0.180,0.398,0.065,0.073,0.443,0.068,0.095,6.869,2.923,1.800,199.700,43.950,46.520,0.031,0.024,0.011,AAA-222-111-000-0-0,,
220228834,01 21 29.400,+01 00 52.95,1,11.758,,21-922-1,456-001677,01212941+0100529,,STAR,gri,rav,,,,,,,12.477,0.274,11.742,0.193,,,12.419,0.050,11.711,0.040,11.475,0.040,,,10.484,0.024,10.056,0.024,10.008,0.027,,,,,,,,,5065,151,151,4.603,0.025,0.025,-0.184,0.120,0.150,0.729,0.041,0.039,0.787,0.055,0.046,2.002,0.218,0.234,143.200,12.740,13.920,0.025,0.018,0.009,AAA-222-111-000-0-0,,0910-0014699
220228884,00 44 37.556,+01 00 57.84,1,14.121,,,456-000950,00443755+0100579,,STAR,gri,rpm,14.300,3.500,-6.900,3.900,,,15.362,0.070,14.422,0.020,,,14.888,0.040,14.048,0.010,13.793,0.020,,,12.638,0.022,12.122,0.024,12.021,0.028,,,,,,,,,4916,59,78,4.609,0.030,0.048,-0.131,0.160,0.240,0.724,0.074,0.048,0.793,0.058,0.058,2.003,0.297,0.352,370.600,41.020,31.050,0.039,0.024,0.015,AAA-222-111-000-0-0,,
