EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
integer,ra,dec,integer,float,integer,string,string,string,string,string,string,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,integer,integer,integer,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,string,float,string
213201754,19 04 07.104,-30 19 12.08,1,12.273,,,299-229068,19040710-3019120,STAR,gri,rpm,-30.3,1.9,-58.6,1.9,,,13.778,0.04,12.707,0.031,13.246,0.032,12.326,0.04,11.857,0.01,10.616,0.024,10.067,0.021,9.963,0.021,4628,92,74,4.644,0.042,0.024,-0.109,0.16,0.24,0.66,0.039,0.058,0.728,0.024,0.06,2.418,0.557,0.263,139.5,41.87,32.2,0.043,0.021,0.013,AAA-222-111-00c-0-0,,
213202507,19 13 00.352,-30 19 01.27,1,16.672,,,,19130034-3019012,STAR,JHK,col,,,,,,,,,,,,,,,,,14.204,0.031,13.679,0.037,13.268,0.037,3427,153,277,5.081,0.098,0.07,0.008,0.15,0.18,0.201,0.054,0.05,0.189,0.069,0.057,20.52,15.55,6.805,125.3,44.1,43.14,0.041,0.019,0.019,AAA-222-111-000-0-0,,
213205043,19 10 05.984,-30 18 23.49,1,11.943,,,299-230936,19100598-3018235,STAR,BV,rpm,10.7,1.7,-19.7,1.8,,,12.576,0.041,12.03,0.03,12.141,0.03,,,,,10.464,0.021,10.109,0.02,10.033,0.02,5741,204,170,4.399,0.11,0.484,-0.044,0.2,0.24,1.048,0.88,0.167,1.017,0.189,0.079,0.798,0.496,0.651,239.9,183.8,47.13,0.078,0.04,0.022,AAA-222-111-000-0-0,,
213212710,19 13 23.826,-30 16 27.32,1,16.08,,,,19132382-3016273,STAR,JHK,col,,,,,,,,,,,,,,,,,13.901,0.031,13.259,0.031,13.065,0.034,4578,192,192,2.567,0.88,0.275,-0.182,0.4,0.48,8.094,3.26,5.354,0.985,0.135,0.189,0.002,0.047,9.92E-04,6159,2054,3974,0.35,0.098,0.216,AAA-222-111-000-0-0,,
213213655,19 12 00.483,-30 16 13.14,1,10.202,94329,7423-947-1,299-231443,19120047-3016130,STAR,gri,rpm,12,2.82,-2.67,1.79,-0.44,2.42,11.463,0.069,10.468,0.042,10.931,0.03,10.22,0.04,9.89,0.06,8.323,0.019,7.739,0.021,7.612,0.02,4926,59,79,2.383,0.176,0.11,-0.738,0.3,0.42,10.707,0.453,2.562,0.915,0.169,0.035,8.39E-04,7.42E-04,2.45E-04,687.3,49.16,165.9,0.128,0.011,0.031,AAA-111-111-000-0-0,,
213214814,19 05 56.946,-30 15 56.24,1,12.83,,,299-229692,19055694-3015563,STAR,gri,rpm,66,14.1,10.6,3.5,,,14.061,0.06,13.1,0.01,13.588,0.032,12.829,0.041,12.505,0.01,11.475,0.027,10.929,0.025,10.883,0.024,4878,114,114,4.641,0.08,0.04,-0.427,0.3,0.42,0.651,0.078,0.108,0.697,0.102,0.102,2.355,1.065,0.441,192,28.96,34.28,0.056,0.014,0.012,AAA-222-111-000-0-0,,
213215215,19 08 30.081,-30 15 50.45,1,13.779,,,299-230459,19083008-3015504,STAR,gri,rpm,14.4,1.7,-59.4,1.8,,,15.051,0.07,13.937,0.17,14.569,0.02,13.6,0.06,13.441,0.19,11.925,0.027,11.386,0.027,11.281,0.023,4764,95,95,4.625,0.039,0.02,-0.074,0.1,0.26,0.701,0.018,0.064,0.75,0.024,0.066,2.173,0.464,0.13,231.4,30.04,26.59,0.066,0.022,0.016,AAA-222-111-000-0-0,,
213217538,19 06 02.366,-30 15 16.15,1,10.843,,7410-294-1,299-229715,19060236-3015162,STAR,gri,rpm,-4,2.7,-6.6,2.5,,,11.029,0.061,10.928,0.081,10.809,0.03,10.855,0.04,10.902,0.01,10.415,0.022,10.32,0.022,10.317,0.019,8086,331,265,4.098,0.125,0.275,0.006,0.15,0.12,1.988,0.952,0.353,1.871,0.27,0.15,0.221,0.142,0.147,585,271.5,111.7,0.129,0.059,0.049,AAA-222-111-000-0-0,,
213219091,19 08 33.369,-30 14 53.44,1,13.293,,,299-230480,19083337-3014534,STAR,gri,rpm,1.6,1.8,-44.8,1.8,,,14.589,0.03,13.517,0.11,14.003,0.01,13.174,0.042,12.989,0.01,11.729,0.028,11.195,0.029,11.07,0.024,4968,119,119,4.6,0.042,0.036,-0.092,0.15,0.3,0.73,0.052,0.067,0.8,0.05,0.081,1.966,0.42,0.254,240.3,38.4,24.15,0.066,0.036,0.014,AAA-222-111-000-0-0,,
213220822,19 09 31.707,-30 14 27.67,1,16.297,,,299-230787,19093171-3014277,STAR,JHK,rpm,41.2,5,6.3,5,,,,,,,,,,,,,13.886,0.027,13.223,0.025,12.974,0.026,3764,194,194,4.918,0.091,0.065,-0.056,0.16,0.24,0.359,0.064,0.091,0.392,0.082,0.114,8.402,5.414,2.616,223.8,50.89,69.03,0.071,0.041,0.023,AAA-222-111-000-0-0,,
213223435,19 13 41.228,-30 13 49.18,1,11.529,,7423-21-1,299-231840,19134122-3013491,STAR,gri,rpm,-47.4,3.1,-24.9,3.1,,,12.622,0.274,11.545,0.135,11.953,0.03,11.569,0.04,11.347,0.03,10.293,0.025,9.965,0.023,9.911,0.022,6014,97,146,4.263,0.155,0.217,-0.393,0.25,0.4,1.191,0.328,0.218,0.927,0.11,0.069,0.545,0.442,0.272,259.1,71.32,55.93,0.072,0.038,0.021,AAA-222-111-000-0-0,,
213228420,19 13 50.706,-30 12 35.45,1,11.886,,7423-1427-1,299-231878,19135069-3012353,STAR,gri,rpm,2.5,2.8,-34.3,2.9,,,13.031,0.344,12.085,0.213,12.303,0.03,11.844,0.04,11.707,0.06,10.714,0.025,10.412,0.021,10.329,0.022,6015,119,119,4.268,0.15,0.18,-0.166,0.2,0.24,1.206,0.307,0.208,1.033,0.108,0.09,0.547,0.382,0.257,321.2,87.86,60.12,0.086,0.038,0.024,AAA-222-111-000-0-0,,
213228749,19 07 38.599,-30 12 30.72,1,14.253,,,299-230220,19073859-3012308,STAR,JHK,rpm,-5.8,2.1,-85,2.2,,,,,,,,,,,,,12.176,0.024,11.612,0.022,11.37,0.021,3593,124,165,5.025,0.07,0.06,-0.039,0.09,0.18,0.249,0.05,0.049,0.247,0.078,0.065,15.01,6.192,4.384,68.25,20.69,15.88,0.026,0.014,0.01,AAA-222-111-000-0-0,,
213230582,19 04 24.888,-30 12 03.16,1,11.009,,7410-704-1,299-229175,19042489-3012032,STAR,gri,rpm,-18.5,3,7.4,2.8,,,11.965,0.153,11.306,0.112,11.588,0.03,11.038,0.04,10.761,0.06,9.909,0.024,9.578,0.023,9.461,0.019,5718,206,171,4.179,0.275,0.66,-0.008,0.2,0.52,1.338,2.069,0.442,1.04,0.237,0.136,0.374,0.803,0.343,239.7,404.1,78.25,0.086,0.074,0.041,AAA-222-111-000-0-0,,
213231546,19 03 24.272,-30 11 48.91,1,10.899,,7410-806-1,300-247210,19032426-3011489,STAR,gri,rpm,22,3,-28.6,2.7,,,11.787,0.125,11.041,0.097,11.555,0.03,10.922,0.04,10.618,0.02,9.676,0.023,9.315,0.024,9.22,0.021,5492,54,132,3.578,0.81,1.134,-0.277,0.35,0.98,2.21,6.277,1.49,0.914,0.185,0.084,0.047,0.864,0.046,369.2,685.8,240,0.095,0.097,0.044,AAA-222-111-000-0-0,,
213233520,19 07 25.393,-30 11 20.56,1,11.744,,,300-248628,19072539-3011205,STAR,gri,rpm,17.4,1.4,-30.3,2.7,,,12.712,0.01,11.91,0.02,12.288,0.03,11.697,0.04,11.511,0.01,10.453,0.023,10.079,0.022,10.031,0.021,5524,166,166,4.474,0.065,0.325,-0.007,0.2,0.2,0.93,0.434,0.127,0.966,0.086,0.086,1.128,0.394,0.787,202.1,122.2,33.61,0.065,0.04,0.022,AAA-222-111-000-0-0,,
213238218,19 11 18.413,-30 10 13.36,1,13.217,,,300-249748,19111841-3010132,STAR,BV,rpm,12.1,1.4,-56.8,2.6,,,14.472,0.02,13.406,0.033,13.875,0.033,,,,,11.052,0.02,10.492,0.022,10.378,0.022,4760,112,196,4.633,0.042,0.035,-0.032,0.15,0.21,0.69,0.056,0.062,0.753,0.064,0.075,2.217,0.473,0.33,161.4,30.42,34.66,0.052,0.013,0.013,AAA-222-111-000-0-0,,
213239465,19 14 28.030,-30 09 55.18,1,14.559,,,,19142803-3009551,STAR,JHK,col,,,,,,,,,,,,,,,,,12.57,0.024,11.988,0.026,11.79,0.027,4666,184,625,2.477,2.295,0.27,-0.195,0.35,0.7,10.072,2.631,9.616,0.972,0.356,0.498,9.74E-04,2.94,5.49E-04,4233,1062,4027,0.252,0.157,0.183,AAA-222-111-000-0-0,,
213239680,19 10 52.881,-30 09 52.31,1,15.346,,,,19105288-3009523,STAR,JHK,col,,,,,,,,,,,,,,,,,13.468,0.028,13.048,0.034,12.722,0.039,3528,1826,228,5.021,0.095,2.546,-0.058,0.2,0.88,0.247,8.636,0.07,0.251,0.675,0.104,14.07,10.38,14.07,112.8,5565,39.12,0.041,0.292,0.022,AAA-222-111-sss-0-0,,
213240438,19 13 02.725,-30 09 41.41,1,14.722,,,300-250186,19130273-3009413,STAR,JHK,rpm,-7.8,1.3,-6.3,2.6,,,,,,,,,,,,,13.609,0.03,13.261,0.038,13.27,0.046,5902,186,232,4.283,0.155,0.248,-0.123,0.24,0.4,1.153,0.413,0.227,1,0.128,0.128,0.556,0.433,0.335,1106,413.5,257.2,0.139,0.114,0.044,AAA-222-111-00c-0-0,,
213241095,19 12 51.218,-30 09 31.88,1,14.953,,,300-250148,19125120-3009318,STAR,JHK,rpm,66.2,4.7,-56.7,12.9,,,,,,,,,,,,,12.715,0.024,12.111,0.025,11.861,0.025,3596,149,149,5.028,0.065,0.065,-0.11,0.2,0.2,0.248,0.063,0.05,0.255,0.086,0.072,14.8,6.594,4.562,86.02,27.38,20.77,0.03,0.015,0.011,AAA-222-111-000-0-0,,
213242980,19 10 21.108,-30 09 04.47,1,12.976,,,300-249464,19102110-3009044,STAR,gri,rpm,7.2,1.7,-4.2,1.5,,,15.891,0.06,14.792,0.043,15.203,0.041,13.807,0.044,12.022,0.06,9.19,0.024,8.477,0.022,7.971,0.022,3383,571,71,0.236,0.234,0.351,-0.132,0.3,0.25,141.859,34.687,41.892,1.026,0.958,0.064,4.13E-07,4.91E-07,2.75E-07,6556,2833,3581,0.133,0.246,0.041,AAA-222-111-000-0-0,,
213244193,19 11 47.761,-30 08 46.89,1,12.893,,,300-249888,19114774-3008466,STAR,gri,,-33.5,16,19.8,8.2,,,14.345,0.047,13.242,0.01,13.672,0.033,12.88,0.041,12.56,0.01,11.075,0.046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AUU-266-200-c00-0-0,3.9,
213244700,19 14 19.951,-30 08 40.09,1,16.667,,,,19141995-3008400,STAR,J,col,,,,,,,,,,,,,,,,,15.228,0.051,14.437,0.045,13.86,0.053,2282,199,22,5.325,0.02,0.02,-0.104,0.16,0.06,0.1,0.006,0.002,0.079,0.002,0.002,76.81,4.609,6.597,54.88,2.007,1.646,0.019,0.001,0.005,AAA-222-111-000-0-0,,
213247234,19 03 34.563,-30 08 04.26,1,8.745,,7410-212-1,300-247261,19033455-3008041,STAR,gri,rpm,-2.5,1.5,-0.7,1.5,,,10.141,0.036,9.086,0.019,9.838,0.03,9.042,0.04,8.277,0.02,7.076,0.019,6.538,0.034,6.413,0.02,4927,79,99,2.642,0.13,0.156,-0.063,0.1,0.1,11.868,2.612,1.813,2.493,0.431,0.603,0.001,8.00E-04,4.93E-04,448.7,111.8,65.92,0.096,0.042,0.019,AAA-111-111-000-0-0,,
213251240,19 13 58.110,-30 07 06.40,1,11.099,,7423-103-1,300-250444,19135810-3007065,STAR,gri,rpm,2.1,3,-26.7,2.8,,,11.984,0.15,11.309,0.109,11.504,0.03,11.057,0.04,10.925,0.06,9.937,0.025,9.648,0.024,9.581,0.02,6031,145,121,4.136,0.276,0.23,-0.051,0.15,0.21,1.425,0.497,0.369,1.15,0.154,0.128,0.322,0.536,0.18,267.3,85.88,75.96,0.077,0.037,0.023,AAA-222-111-000-0-0,,
213251400,19 07 21.885,-30 07 04.02,1,9.952,,7410-142-1,300-248615,19072188-3007039,STAR,gri,rpm,-14.5,2.7,-6.8,2.4,,,10.766,0.053,10.178,0.043,10.34,0.03,9.935,0.04,9.785,0.01,8.893,0.032,8.607,0.04,8.579,0.021,6062,167,143,4.046,0.31,0.31,-0.062,0.2,0.4,1.474,1.208,0.381,1.12,0.414,0.148,0.248,0.467,0.178,169.1,130.5,46.04,0.053,0.041,0.02,AAA-112-111-000-0-0,,
213255998,19 06 23.540,-30 05 58.05,1,13.717,,,300-248284,19062353-3005581,STAR,gri,rpm,8.4,1.7,-64.5,1.7,,,15.348,0.05,14.14,0.02,14.8,0.038,13.689,0.044,13.253,0.01,11.958,0.026,11.352,0.027,11.247,0.023,4364,88,88,4.721,0.063,0.045,-0.149,0.25,0.25,0.571,0.06,0.071,0.636,0.058,0.081,3.289,0.968,0.652,178.8,21.64,32.4,0.055,0.029,0.012,AAA-222-111-000-0-0,,
213257891,19 08 24.280,-30 05 30.85,1,16.221,,,,19082428-3005308,STAR,JHK,col,,,,,,,,,,,,,,,,,13.764,0.028,13.1,0.029,12.833,0.026,4461,120,556,2.503,2.288,0.26,0.12,0.3,0.3,8.906,3.191,8.514,1.043,0.143,0.602,0.001,6.468,8.27E-04,6096,1667,5857,0.384,0.102,0.306,AAA-222-111-000-0-0,,
213258586,19 04 01.494,-30 05 20.70,1,11.814,,,300-247386,19040148-3005207,STAR,gri,rpm,12.8,5.6,11.4,4.3,,,12.263,0.01,11.841,0.02,11.987,0.03,11.756,0.04,11.62,0.01,10.932,0.024,10.773,0.023,10.737,0.022,6882,168,210,4.086,0.174,0.145,-0.012,0.12,0.12,1.727,0.439,0.297,1.486,0.172,0.123,0.259,0.186,0.123,564.2,147.4,99.23,0.123,0.066,0.041,AAA-222-111-000-0-0,,
213262045,19 04 23.584,-30 04 32.00,1,15.658,,,,19042358-3004320,STAR,JHK,col,,,,,,,,,,,,,,,,,13.526,0.029,12.902,0.023,12.704,0.024,4543,189,227,2.397,2.196,0.108,-0.063,0.35,0.49,10.662,1.614,7.367,1.023,0.148,0.236,8.01E-04,0.025,2.49E-04,6367,963.5,5908,0.351,0.093,0.242,AAA-222-111-000-0-0,,
213262659,19 08 12.825,-30 04 23.08,1,16.69,,,,19081282-3004230,STAR,JHK,col,,,,,,,,,,,,,,,,,14.63,0.035,14.06,0.043,13.829,0.048,4763,249,998,3.105,1.778,0.635,-0.379,0.48,0.48,4.435,4.312,4.099,0.899,0.143,0.515,0.008,5.197,0.007,4783,4310,4500,0.249,0.157,0.188,AAA-222-111-000-0-0,,
213265040,19 17 44.963,-30 03 49.96,1,15.269,,,300-251299,19174498-3003499,STAR,JHK,rpm,-29.9,7.4,-43.4,8.3,,,,,,,,,,,,,12.958,0.025,12.326,0.026,12.081,0.028,3746,184,184,4.947,0.075,0.075,-0.055,0.15,0.15,0.324,0.086,0.068,0.35,0.109,0.109,9.168,5.097,2.825,130.9,40.71,39.67,0.042,0.022,0.014,AAA-222-111-000-0-0,,
213266013,19 04 47.922,-30 03 36.00,1,12.547,,,300-247719,19044792-3003360,STAR,gri,rpm,-13.6,2.3,57.5,10.2,,,14.309,0.05,12.956,0.02,13.667,0.033,12.526,0.041,12.067,0.01,11.032,0.042,10.363,0.042,10.193,0.033,4237,84,50,4.744,0.02,0.036,0.047,0.05,0.1,0.557,0.035,0.024,0.635,0.025,0.03,3.608,0.303,0.487,110.3,10.2,5.93,0.038,0.014,0.005,AAA-222-111-000-0-0,,
213268037,19 05 08.481,-30 03 08.71,1,14.318,,,300-247842,19050849-3003087,STAR,JHK,rpm,29.7,1.6,-47.8,1.6,,,,,,,,,,,,,11.956,0.026,11.281,0.022,11.062,0.019,3932,183,152,4.861,0.04,0.064,-0.024,0.15,0.24,0.416,0.062,0.039,0.477,0.065,0.054,6.15,1.521,1.398,117.9,27.01,19.11,0.041,0.013,0.013,AAA-222-111-000-0-0,,
213273052,19 08 24.888,-30 01 56.26,1,11.626,,7410-374-1,300-248925,19082489-3001562,STAR,gri,rpm,-2.2,3.1,-9,3.1,,,12.452,0.215,12.098,0.204,11.95,0.02,11.447,0.05,11.488,0.18,10.25,0.026,9.92,0.023,9.855,0.026,5990,177,177,4.048,0.325,0.325,0.013,0.15,0.12,1.626,0.916,0.586,1.218,0.342,0.155,0.228,0.51,0.158,337.8,200.1,125.6,0.097,0.074,0.041,AAA-222-111-000-0-0,,
213275860,19 10 27.100,-30 01 15.47,1,13.177,,,300-249485,19102709-3001153,STAR,JHK,rpm,66,1.9,-56.9,2,,,,,,,,,,,,,10.958,0.026,10.34,0.024,10.11,0.025,3730,115,173,4.957,0.066,0.066,-0.027,0.1,0.16,0.321,0.059,0.057,0.345,0.08,0.094,9.866,3.879,2.784,67.29,22.03,19.39,0.022,0.017,0.007,AAA-222-111-000-0-0,,
213279447,19 10 27.634,-30 00 25.62,1,6.463,94184,7410-3048-1,300-249490,19102762-3000257,STAR,BV,plx,71.38,0.6,-64.78,0.33,18.72,0.5,6.962,0.015,6.513,0.01,,,,,,,5.655,0.02,5.495,0.018,5.447,0.018,6892,277,277,4.099,0.045,0.045,0.051,0.09,0.12,1.797,0.076,0.073,1.505,0.061,0.061,0.254,0.038,0.039,53.42,1.603,1.603,0,0,0,AAA-111-111-000-0-0,,
213281578,19 13 27.107,-29 59 54.99,1,11.277,,6886-2498-1,301-258403,19132710-2959548,STAR,gri,rpm,-39.4,3.1,-35,3,,,12.318,0.2,11.591,0.132,11.724,0.03,11.25,0.04,11.086,0.06,10.037,0.021,9.657,0.02,9.581,0.022,5723,137,91,4.436,0.07,0.448,-0.218,0.2,0.2,0.96,0.696,0.093,0.936,0.07,0.07,1.023,0.265,0.819,182.6,93.29,22.1,0.064,0.021,0.015,AAA-222-111-000-0-0,,
213281815,19 07 11.514,-29 59 51.77,1,10.767,,6886-2104-1,301-256652,19071150-2959518,STAR,gri,rpm,-4.2,2.7,-8.9,2.4,,,10.994,0.062,10.733,0.074,10.78,0.03,10.763,0.04,10.808,0.01,10.208,0.024,10.138,0.025,10.072,0.023,8053,380,237,4.058,0.175,0.28,0.036,0.12,0.12,2.043,1.078,0.475,1.933,0.346,0.216,0.181,0.176,0.12,571.3,272.9,145,0.138,0.088,0.053,AAA-222-111-000-0-0,,
213289949,19 03 21.914,-29 58 05.76,1,14.14,,,301-255400,19032191-2958058,STAR,gri,,-37.2,1.3,22.4,1.3,,,15.922,0.01,14.608,0.06,15.256,0.01,14.196,0.01,13.662,0.068,12.062,0.032,,,10.944,0.045,,,,,,,,,,,,,,,,,,,,,,,,,AUA-262-202-c0c-0-0,4.2,
213291982,19 14 23.394,-29 57 38.85,1,11.821,,,301-258700,19142339-2957388,STAR,gri,rpm,4.5,1.5,4.3,0.9,,,12.296,0.04,11.884,0.03,11.962,0.03,11.774,0.04,11.689,0.06,10.901,0.025,10.731,0.023,10.676,0.022,7133,251,209,4.015,0.198,0.297,0.036,0.12,0.12,1.975,1.064,0.42,1.681,0.299,0.187,0.192,0.158,0.127,656.4,346.3,152.7,0.128,0.077,0.048,AAA-222-111-000-0-0,,
213292188,19 20 15.132,-29 57 35.76,1,15.051,,,301-260048,19201511-2957356,STAR,JHK,rpm,-10.1,6.4,-159.9,15.2,,,,,,,,,,,,,13.014,0.026,12.468,0.027,12.22,0.025,3415,212,132,5.086,0.063,0.035,-0.07,0.18,0.21,0.2,0.032,0.032,0.183,0.044,0.037,21.47,8.649,4.611,73.13,21.82,14.67,0.024,0.013,0.009,AAA-222-111-000-0-0,,
213293240,19 08 14.216,-29 57 21.81,1,13.801,,,301-256926,19081420-2957217,STAR,gri,rpm,-38,6.4,43.5,2.8,,,15.274,0.04,14.033,0.01,14.679,0.01,13.695,0.044,13.425,0.02,11.971,0.026,11.297,0.026,11.152,0.021,4539,89,53,4.692,0.03,0.048,-0.229,0.25,0.35,0.6,0.073,0.041,0.66,0.067,0.067,2.93,0.434,0.515,194.4,34.21,11.47,0.061,0.01,0.01,AAA-222-111-000-0-0,,
213293276,19 08 39.272,-29 57 21.16,1,11.953,,,301-257048,19083926-2957211,STAR,gri,rpm,4.8,1.5,-57.4,3.2,,,13.025,0.03,12.072,0.1,12.504,0.01,11.698,0.08,11.717,0.11,10.258,0.024,9.736,0.025,9.662,0.023,4974,119,119,4.601,0.04,0.048,-0.129,0.18,0.33,0.746,0.065,0.078,0.819,0.051,0.092,1.937,0.365,0.363,131.7,30.32,24.65,0.043,0.031,0.012,AAA-222-111-000-0-0,,
213295543,19 17 47.776,-29 56 51.33,1,13.311,,,301-259506,19174778-2956512,STAR,gri,rpm,47.2,2.2,-9.2,2.3,,,14.827,0.03,13.689,0.034,14.243,0.035,13.297,0.042,12.912,0.063,11.587,0.024,10.884,0.025,10.784,0.025,4510,54,72,4.683,0.035,0.025,-0.17,0.16,0.24,0.612,0.035,0.046,0.665,0.047,0.047,2.86,0.516,0.281,167.3,28.81,10.3,0.052,0.016,0.01,AAA-222-222-ccc-0-0,,
213296134,19 18 33.757,-29 56 43.46,1,11.926,,6887-853-1,301-259696,19183374-2956432,STAR,gri,rpm,1.9,4.4,-21.1,4.1,,,12.37,0.307,11.341,0.137,12.37,0.03,11.923,0.04,11.736,0.06,10.759,0.02,10.451,0.025,10.364,0.022,6012,143,143,4.161,0.215,0.215,-0.04,0.15,0.27,1.33,0.453,0.288,1.108,0.152,0.109,0.387,0.421,0.227,365.6,109.7,98.78,0.095,0.051,0.032,AAA-222-111-000-0-0,,
213296781,19 13 15.571,-29 56 35.54,1,14.212,,,301-258339,19131558-2956353,STAR,gri,rpm,-87.2,8.2,-51.9,8.7,,,16.902,0.15,15.238,0.049,16.024,0.051,14.889,0.053,13.436,0.066,11.355,0.02,10.787,0.022,10.523,0.022,3682,89,111,4.949,0.064,0.048,0.065,0.18,0.15,0.331,0.039,0.061,0.354,0.048,0.077,9.574,3.764,1.899,69.81,11.83,20.34,0.022,0.008,0.006,AAA-222-111-000-0-0,,
213297121,19 06 01.809,-29 56 30.47,1,13.657,,,301-256289,19060180-2956304,STAR,gri,rpm,-13.1,1.9,-41.6,1.9,,,16.016,0.09,14.482,0.01,15.327,0.043,13.881,0.045,12.941,0.01,11.245,0.023,10.664,0.028,10.394,0.026,3513,83,35,5.027,0.04,0.04,0.002,0.08,0.05,0.247,0.036,0.027,0.241,0.047,0.034,15.84,3.424,3.796,45.33,6.238,3.988,0.018,0.007,0.006,AAA-222-111-000-0-0,,
213297245,19 06 46.121,-29 56 28.92,1,14.002,,,301-256516,19064611-2956288,STAR,gri,rpm,1.8,1.6,-21.6,1.7,,,15.019,0.03,14.259,0.05,14.614,0.037,14.057,0.046,13.74,0.07,13.251,0.061,12.978,0.021,12.98,0.033,5871,181,181,4.368,0.095,0.209,-0.368,0.3,0.42,1.023,0.296,0.15,0.916,0.099,0.082,0.792,0.366,0.392,826.4,232.8,134.3,0.134,0.104,0.037,AAA-222-222-ccc-0-0,,
213301599,19 06 14.751,-29 55 31.95,1,11.758,,,301-256338,19061474-2955320,STAR,gri,rpm,-2.6,2.3,-32.1,1.7,,,12.59,0.01,11.933,0.02,12.223,0.03,11.795,0.04,11.559,0.06,10.706,0.023,10.375,0.024,10.303,0.023,5978,118,118,4.224,0.21,0.252,-0.276,0.25,0.45,1.239,0.426,0.271,0.981,0.136,0.113,0.491,0.547,0.291,317.8,110.5,69.97,0.083,0.036,0.03,AAA-222-111-000-0-0,,
213303228,19 17 13.484,-29 55 11.40,1,9.948,94791,6887-1013-1,301-259382,19171348-2955114,STAR,gri,plx,14.55,2.76,-7.87,1.6,5.59,2.55,10.647,0.058,10.244,0.058,10.285,0.03,9.941,0.04,9.803,0.06,9.027,0.023,8.778,0.025,8.687,0.023,6273,190,152,4.188,0.155,0.31,-0.031,0.15,0.24,1.425,0.918,0.257,1.239,0.287,0.159,0.362,0.303,0.255,178.9,81.6,81.6,0.055,0.036,0.016,AAA-222-111-000-0-0,,
213303554,19 19 13.938,-29 55 07.29,1,14.344,,,301-259837,19191395-2955068,STAR,JHK,rpm,35.8,5.4,-79.3,6.8,,,,,,,,,,,,,12.142,0.022,11.555,0.023,11.299,0.023,3579,128,128,5.005,0.072,0.04,-0.025,0.15,0.21,0.27,0.042,0.063,0.272,0.062,0.083,13.5,6.935,2.973,68.68,17.46,15.95,0.022,0.015,0.006,AAA-222-111-000-0-0,,
213304307,19 14 17.871,-29 54 57.50,1,15.03,,,301-258676,19141786-2954573,STAR,JHK,rpm,-72.2,7,-64.6,6.6,,,,,,,,,,,,,13.19,0.026,12.709,0.028,12.456,0.03,3409,163,163,5.087,0.06,0.072,0.019,0.12,0.24,0.205,0.052,0.042,0.185,0.061,0.044,21.19,8.399,6.995,79.88,24.94,22.22,0.028,0.013,0.009,AAA-222-111-000-0-0,,
213305199,19 03 39.844,-29 54 46.18,1,16.606,,,,19033984-2954461,STAR,JHK,col,,,,,,,,,,,,,,,,,14.247,0.034,13.562,0.043,13.354,0.042,4522,228,228,2.704,1.96,0.35,-0.046,0.3,0.48,7.166,3.36,6.6,0.996,0.113,0.378,0.002,3.292,0.002,5963,2776,5520,0.334,0.126,0.231,AAA-222-111-000-0-0,,
213307756,19 18 25.598,-29 54 12.99,1,11.798,,,301-259668,19182559-2954129,STAR,gri,rpm,8.9,1.3,5.9,1.4,,,12.692,0.041,11.955,0.03,12.277,0.03,11.766,0.04,11.593,0.06,10.596,0.023,10.294,0.025,10.211,0.022,6005,181,144,3.97,0.336,0.21,0.027,0.15,0.15,1.788,0.715,0.671,1.241,0.313,0.188,0.191,0.541,0.108,434.3,184.3,163.3,0.109,0.064,0.032,AAA-222-111-000-0-0,,
213311176,19 02 48.816,-29 53 28.24,1,11.813,,,301-255195,19024881-2953282,STAR,gri,rpm,18.4,1.5,-2,2.1,,,12.505,0.01,11.991,0.02,12.205,0.01,11.869,0.01,11.646,0.01,10.863,0.024,10.64,0.027,10.542,0.021,6300,175,100,4.198,0.12,0.144,-0.269,0.25,0.35,1.286,0.3,0.137,1.098,0.205,0.171,0.426,0.204,0.18,379.5,85.23,33.39,0.097,0.06,0.025,AAA-222-111-000-0-0,,
213311596,19 12 37.500,-29 53 22.74,1,11.974,,,301-258159,19123751-2953226,STAR,gri,rpm,-7.8,1,-10.7,2,,,12.74,0.041,12.158,0.01,12.319,0.01,11.955,0.02,11.827,0.06,10.792,0.024,10.527,0.022,10.479,0.025,6397,151,151,4.185,0.138,0.253,-0.04,0.15,0.18,1.45,0.561,0.219,1.281,0.184,0.131,0.382,0.196,0.228,424.7,160.5,77.1,0.102,0.045,0.025,AAA-222-111-000-0-0,,
213312034,19 12 17.183,-29 53 17.34,1,16.524,,,,19121718-2953173,STAR,JHK,col,,,,,,,,,,,,,,,,,14.234,0.06,13.709,0.054,13.364,0.054,4619,470,1098,3.264,1.782,0.99,-0.214,0.3,0.6,3.161,5.83,2.952,0.87,0.161,0.642,0.027,10.67,0.026,3114,5115,2975,0.16,0.236,0.118,AAA-222-111-000-0-0,,
