EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,logg,[Fe/H],Radius,mass,rho,Distance,E(B-V)
201552850,10 55 39.738,+01 19 50.45,1,15.956,,,457-048136,10553975+0119503,,STAR,JHK,-15.9,4.1,-1.9,4.5,,,,,,,,,,,,,,,,,15.232,0.048,15.08,0.075,15.091,0.155,6098,4.347,-0.901,0.994,0.816,0.818,2053,0.033
201553110,10 54 55.450,+01 20 04.59,1,17.426,,,,10545544+0120045,,STAR,J,,,,,,,,,,,,,,,,,,,,,15.935,0.116,15.098,0.095,14.396,0.109,3528,5.023,-0.125,0.227,0.234,14.79,367.7,0.029
201553200,10 50 52.690,+01 20 09.84,1,14.567,,,457-048028,10505269+0120096,,STAR,gri,-3.5,3,8.8,2.7,,,15.992,0.07,14.955,0.03,,,15.452,0.04,14.562,0.06,14.188,0.21,,,13.091,0.024,12.59,0.028,12.473,0.032,4895,4.606,-0.088,0.726,0.805,2.017,457.8,0.032
201553324,10 55 15.719,+01 20 16.81,1,18.376,,,,10551571+0120168,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,15.847,0.086,15.592,0.13,14.874,0.135,3649,4.997,-0.21,0.274,0.272,12,411.9,0.031
201553489,10 52 46.110,+01 20 24.64,1,9.084,,255-467-1,457-048066,10524611+0120247,,STAR,BV,-47.8,1.3,-26.2,1.2,,,9.48,0.021,9.106,0.018,,,,,,,,,,,8.25,0.023,8.132,0.038,8.03,0.038,7025,4.14,-0.033,1.696,1.524,0.284,172,0.026
201553609,10 55 06.276,+01 20 30.60,1,17.981,,,,10550627+0120306,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.448,0.153,15.906,0.164,,,,,,,,,,
201553787,10 55 24.784,+01 20 39.67,1,18.173,,,,10552478+0120396,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.621,0.171,15.966,0.169,15.195,0.177,3628,5.015,-0.23,0.248,0.26,14.33,577.3,0.032
201554077,10 50 22.988,+01 20 54.84,1,12.663,,,457-048021,10502299+0120548,,STAR,gri,5.1,3.2,-14.1,3.2,,,13.441,0.06,12.827,0.01,,,13.082,0.04,12.646,0.1,12.484,0.09,,,11.655,0.027,11.367,0.023,11.348,0.023,6048,4.212,-0.146,1.278,1.071,0.471,527.8,0.031
201554124,10 50 27.965,+01 20 57.79,1,16.68,,,,10502796+0120577,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,14.162,0.031,13.535,0.027,13.198,0.026,3055,5.116,-0.021,0.151,0.132,29.71,56.77,0.013
201554278,10 51 19.954,+01 21 06.95,1,14.118,,,457-048041,10511994+0121068,,STAR,gri,43.7,6,-108.1,5.1,,,16.139,0.07,14.83,0.01,,,15.532,0.03,14.241,0.07,13.512,0.28,,,12.173,0.027,11.51,0.024,11.37,0.025,4058,4.819,-0.147,0.464,0.526,5.048,145,0.023
201554837,10 55 31.792,+01 21 38.91,1,18.37,,,,10553179+0121389,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,15.605,0.088,14.626,0.079,14.46,0.112,4110,4.79,-0.223,0.476,0.527,4.616,728.7,0.033
201554941,10 55 44.128,+01 21 44.47,1,17.897,,,,10554412+0121444,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.371,0.132,15.229,0.106,14.801,0.123,3858,4.921,-0.245,0.345,0.385,8.013,659.9,0.032
201555405,10 54 29.374,+01 22 08.86,1,17.88,,,,10542937+0122088,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.356,0.141,,,,,,,,,,,,
201555643,10 51 16.543,+01 22 20.32,1,17.514,,,,10511654+0122203,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,15.474,0.058,14.691,0.06,14.679,0.112,4186,4.788,-0.198,0.49,0.544,4.358,717.7,0.033
201556012,10 55 25.489,+01 22 40.41,1,18.308,,,,10552548+0122404,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.75,0.198,15.76,0.164,,,,,,,,,,
201556038,10 53 17.920,+01 22 42.15,1,13.641,,,457-048080,10531790+0122421,,STAR,gri,-51.7,2,-0.6,6.5,,,14.974,0.01,14,0.01,,,14.466,0.02,13.607,0.05,13.288,0.04,,,12.129,0.024,11.638,0.024,11.524,0.019,4840,4.631,-0.22,0.684,0.746,2.263,272.3,0.03
201556236,10 52 11.909,+01 22 51.60,1,9.374,,255-498-1,457-048054,10521190+0122515,,STAR,BV,33.4,1.2,-34.7,1.2,,,9.904,0.025,9.433,0.022,,,,,,,,,,,8.42,0.026,8.187,0.051,8.096,0.038,6298,4.208,-0.005,1.406,1.237,0.405,139.5,0.023
201556552,10 51 20.846,+01 23 07.42,1,18.824,,,,10512084+0123074,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,16.296,0.13,15.681,0.158,15.324,0.207,3854,4.946,-0.26,0.311,0.36,9.095,617,0.033
201556624,10 54 59.318,+01 23 11.04,1,16.234,,,,10545931+0123110,,STAR,J,,,,,,,,,,,,,,,,,,,,,14.827,0.075,14.255,0.088,13.766,0.076,3603,4.996,-0.096,0.259,0.265,13.05,245.7,0.027
201556897,10 51 12.846,+01 23 25.40,1,9.479,,255-513-1,457-048039,10511284+0123253,,STAR,gri,8.8,1.1,38.6,1.2,,,10.138,0.032,9.644,0.028,,,9.891,0.03,9.47,0.04,9.303,0.25,,,8.709,0.032,8.459,0.055,8.425,0.029,6095,4.1,-0.027,1.545,1.182,0.281,164.6,0.025
201557209,10 51 58.063,+01 23 42.27,1,15.939,,,457-048049,10515806+0123420,,STAR,gri,-22.1,4.6,-3.2,3.6,,,17.425,0.12,16.316,0.07,,,16.894,0.06,15.899,0.07,15.531,0.11,,,14.333,0.033,13.891,0.041,13.634,0.06,4761,4.642,-0.288,0.659,0.71,2.343,689.8,0.035
201557521,10 54 07.465,+01 24 00.18,1,13.474,,,458-049731,10540746+0124001,,STAR,gri,14.2,2.7,-220.6,10.8,,,15.43,0.03,14.108,0.01,,,14.837,0.01,13.551,0.03,12.891,0.01,,,11.357,0.027,10.749,0.024,10.55,0.021,3814,4.974,-0.227,0.306,0.337,10.6,70.84,0.015
201557564,10 54 05.943,+01 24 02.33,1,14.54,,,458-049730,10540594+0124022,,STAR,gri,15.1,10.2,-201.5,9.9,,,16.879,0.08,15.315,0.02,,,16.126,0.01,14.791,0.05,13.861,0.01,,,12.125,0.028,11.569,0.024,11.391,0.021,3568,4.999,0.038,0.268,0.266,13.39,72.04,0.013
201557836,10 53 42.883,+01 24 17.53,1,17.681,,,,10534288+0124175,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,16.046,0.1,15.574,0.126,15.383,0.197,4031,4.884,-0.39,0.375,0.437,6.38,718.6,0.033
201558778,10 52 04.199,+01 25 09.79,1,13.603,,,458-049687,10520419+0125097,,STAR,gri,15.3,2.2,6.1,2.5,,,15.621,0.02,14.205,0.03,,,14.977,0.03,13.637,0.05,13.014,0.06,,,11.463,0.027,10.849,0.023,10.65,0.022,3881,4.86,0.092,0.426,0.482,6.194,94.52,0.01
201558802,10 50 51.968,+01 25 11.13,1,13.77,,,458-049655,10505197+0125110,,STAR,gri,-18.3,3.1,-5.4,3,,,14.812,0.1,14.071,0.03,,,14.395,0.05,13.796,0.05,13.502,0.17,,,12.532,0.023,12.098,0.025,12.014,0.029,5308,4.529,-0.245,0.846,0.882,1.436,447,0.033
201559009,10 55 03.791,+01 25 23.10,1,17.142,,,458-049756,10550378+0125232,,STAR,JHK,1.4,5.7,-8.9,5.7,,,,,,,,,,,,,,,,,14.887,0.039,14.216,0.048,14.028,0.056,4167,4.778,-0.138,0.481,0.554,4.506,539.8,0.033
201559186,10 54 49.835,+01 25 32.04,1,14.399,,,458-049746,10544984+0125319,,STAR,gri,-10,2.4,1.9,3.6,,,15.645,0.02,14.693,0.01,,,15.157,0.02,14.362,0.03,14.074,0.03,,,12.937,0.026,12.411,0.024,12.311,0.025,4794,4.624,-0.094,0.692,0.751,2.182,385.5,0.03
201559947,10 55 01.897,+01 26 11.40,1,12.437,,255-664-1,458-049755,10550188+0126114,,STAR,gri,-16,2.7,12.4,3,,,13.22,0.361,12.445,0.224,,,12.751,0.02,12.438,0.04,12.302,0.08,,,11.519,0.023,11.264,0.026,11.2,0.023,6252,4.188,-0.259,1.324,1.065,0.401,523.6,0.028
201559999,10 51 02.010,+01 26 13.75,1,18.053,,,,10510201+0126137,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.513,0.162,15.678,0.139,15.142,0.186,3760,4.964,-0.26,0.298,0.314,11.33,590.6,0.033
201560216,10 53 24.179,+01 26 24.79,1,18.119,,,,10532417+0126247,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.573,0.213,,,,,,,,,,,,
201560375,10 50 12.047,+01 26 33.08,1,13.432,,,458-049641,10501204+0126330,,STAR,gri,-0.9,3.3,-7,2.2,,,14.806,0.07,13.72,0.02,,,14.261,0.05,13.339,0.05,13.076,0.03,,,11.88,0.028,11.386,0.023,11.241,0.019,4844,3.296,-0.105,3.711,1.078,0.017,1282,0.034
201561066,10 51 20.061,+01 27 10.51,1,14.1,,,458-049669,10512005+0127104,,STAR,gri,-20,5.4,9.7,3.1,,,15.39,0.04,14.449,0.05,,,14.88,0.03,14.105,0.06,13.765,0.23,,,12.856,0.027,12.423,0.023,12.344,0.022,5120,4.572,-0.138,0.774,0.826,1.775,454.3,0.035
201562186,10 54 55.783,+01 28 08.71,1,14.194,,,458-049749,10545578+0128087,,STAR,gri,-36.6,2.5,-36.4,2.8,,,16.093,0.08,14.738,0.02,,,15.458,0.04,14.206,0.04,13.653,0.08,,,12.205,0.024,11.612,0.024,11.42,0.024,3966,4.903,-0.271,0.378,0.42,7.597,115.5,0.019
201562230,10 51 59.014,+01 28 10.88,1,18.006,,,,10515901+0128108,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.471,0.14,15.979,0.199,14.987,0.152,3639,5.012,-0.185,0.255,0.244,14.18,492.9,0.032
201562456,10 54 54.399,+01 28 22.89,1,11.98,,255-487-1,458-049748,10545439+0128228,,STAR,gri,-22.8,2.1,-11.8,2.5,,,13.424,0.403,12.426,0.221,,,12.368,0.01,11.977,0.03,11.814,0.03,,,10.952,0.024,10.631,0.027,10.584,0.024,6012,4.206,-0.301,1.264,0.999,0.464,377.9,0.031
201562670,10 51 04.731,+01 28 35.25,1,13.236,,,458-049657,10510472+0128352,,STAR,gri,40.2,4.6,-33.6,6,,,16.055,0.08,14.477,0.02,,,15.257,0.04,13.897,0.07,12.37,0.26,,,10.326,0.027,9.719,0.023,9.465,0.024,3637,5.02,0.003,0.262,0.264,14.59,29.82,0.007
201562696,10 55 28.296,+01 28 36.69,1,17.069,,,,10552829+0128366,,STAR,J,,,,,,,,,,,,,,,,,,,,,15.602,0.133,14.873,0.136,14.47,0.129,3878,4.919,-0.21,0.351,0.375,8.247,486.8,0.031
201562758,10 54 58.766,+01 28 40.00,1,14.806,,,458-049753,10545877+0128399,,STAR,gri,28.7,2.4,-2.3,2.8,,,16.594,0.09,15.302,0.01,,,16.001,0.06,14.782,0.01,14.294,0.03,,,12.789,0.024,12.194,0.029,12.039,0.027,4124,4.782,-0.071,0.5,0.563,4.363,212.7,0.026
201562968,10 55 34.642,+01 28 49.77,1,18.454,,,,10553464+0128497,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.885,0.205,16.091,0.194,,,,,,,,,,
201563039,10 51 02.804,+01 28 52.37,1,9.9,,255-481-1,458-049656,10510280+0128522,,STAR,gri,-34.3,1.2,-7.1,1.2,,,10.982,0.057,10.259,0.042,,,10.551,0.03,9.851,0.04,9.622,0.25,,,8.809,0.02,8.458,0.038,8.381,0.033,5239,3.676,-0.052,2.366,1.028,0.07,220.9,0.029
201563051,10 55 03.985,+01 28 52.87,1,18.085,,,,10550398+0128528,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.542,0.177,15.649,0.138,15.17,0.163,3767,4.964,-0.26,0.293,0.314,11.19,646.1,0.033
201563357,10 55 03.350,+01 29 11.32,1,15.439,,,,10550334+0129113,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,13.294,0.026,12.704,0.024,12.468,0.026,3634,5.004,-0.049,0.265,0.279,13.27,118.1,0.02
201563823,10 55 49.388,+01 29 34.58,1,17.142,,,,10554938+0129345,,STAR,J,,,,,,,,,,,,,,,,,,,,,15.67,0.099,14.943,0.101,14.463,0.103,3753,4.973,-0.165,0.281,0.309,11.1,402.8,0.031
201563879,10 52 28.396,+01 29 37.38,1,12.972,,,458-049696,10522839+0129375,,STAR,gri,-20.9,1.5,-4.3,2.3,,,13.613,0.02,13.096,0.01,,,13.295,0.01,12.956,0.05,12.833,0.02,,,12.038,0.026,11.768,0.024,11.705,0.024,6103,4.319,-0.356,1.155,0.991,0.624,573.9,0.03
201563936,10 50 09.724,+01 29 40.37,1,15.439,,,,10500972+0129403,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,13.463,0.028,12.92,0.027,12.687,0.027,3555,5.026,-0.027,0.247,0.235,15.64,112.9,0.021
201563959,10 54 30.805,+01 29 41.32,1,18.363,,,,10543080+0129413,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.801,0.185,15.61,0.126,15.259,0.165,3888,4.941,-0.28,0.312,0.333,9.634,758,0.032
201564267,10 54 17.942,+01 29 57.11,1,13.889,,,458-049735,10541794+0129571,,STAR,gri,-2.9,4.3,14.7,4.2,,,14.906,0.04,14.161,0.03,,,14.492,0.01,13.91,0.02,13.631,0.07,,,12.573,0.028,12.15,0.023,12.055,0.023,5339,3.597,-0.82,2.217,0.885,0.063,1148,0.034
201564299,10 54 50.375,+01 29 58.65,1,15.815,,,458-049747,10545037+0129586,,STAR,JHK,-7.5,3.9,-36.3,3.8,,,,,,,,,,,,,,,,,13.507,0.027,12.882,0.024,12.631,0.034,3691,4.972,-0.066,0.306,0.333,11,157,0.027
201564536,10 51 43.128,+01 30 12.07,1,9.314,,255-470-1,458-049679,10514312+0130120,,STAR,BV,-73.2,1.1,-18.8,1,,,9.922,0.027,9.394,0.021,,,,,,,,,,,8.359,0.03,8.129,0.047,8.049,0.021,6192,4.207,-0.07,1.37,1.174,0.417,131,0.021
201564609,10 52 11.435,+01 30 16.08,1,17.628,,,,10521143+0130160,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.123,0.149,15.684,0.209,15.057,0.18,3777,4.944,-0.26,0.309,0.346,9.371,578,0.032
201564771,10 54 04.922,+01 30 24.60,1,11.631,,255-466-1,458-049729,10540491+0130248,,STAR,gri,2.8,1.9,-7.8,2.2,,,13.354,0.39,11.692,0.149,,,12.313,0.01,11.616,0.02,11.339,0.02,,,10.203,0.027,9.708,0.023,9.576,0.021,4956,2.434,-0.812,9.236,0.907,0.001,1483,0.033
201564775,10 53 06.383,+01 30 24.86,1,18.17,,,,10530638+0130248,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.619,0.177,15.783,0.141,,,,,,,,,,
201564853,10 51 14.124,+01 30 28.70,1,14.407,,,458-049663,10511411+0130286,,STAR,gri,-2.2,2.6,-7.1,7.2,,,15.802,0.17,14.803,0.07,,,15.295,0.04,14.346,0.08,14.027,0.26,,,12.938,0.028,12.487,0.027,12.375,0.027,4958,4.582,-0.068,0.769,0.838,1.79,454.2,0.035
201565030,10 51 05.171,+01 30 37.79,1,17.199,,,,10510517+0130377,,STAR,J,,,,,,,,,,,,,,,,,,,,,15.724,0.104,15.07,0.078,14.469,0.111,3610,5.01,-0.125,0.25,0.237,13.88,336.3,0.031
201565143,10 55 22.541,+01 30 43.68,1,17.862,,,,10552254+0130436,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.339,0.125,15.736,0.15,15.065,0.16,3652,4.999,-0.21,0.269,0.274,12.48,513,0.032
201565335,10 55 49.431,+01 30 53.22,1,15.914,,,,10554943+0130532,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,13.695,0.027,13.028,0.022,12.847,0.024,4026,4.828,-0.085,0.447,0.505,5.462,274.4,0.032
201565395,10 51 48.364,+01 30 56.83,1,16.433,,,,10514836+0130568,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,14.159,0.027,13.591,0.026,13.294,0.039,3533,5.042,-0.017,0.239,0.234,16.16,151.9,0.024
201565767,10 53 46.205,+01 31 15.95,1,17.822,,,,10534620+0131159,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.302,0.142,,,,,,,,,,,,
201566104,10 55 18.835,+01 31 33.86,1,13.662,,,458-049764,10551884+0131338,,STAR,gri,-18.6,2.4,-31.9,2.1,,,14.64,0.04,13.824,0.03,,,14.226,0.03,13.614,0.04,13.42,0.06,,,12.328,0.024,11.884,0.023,11.802,0.024,5273,4.564,-0.298,0.787,0.811,1.635,372.1,0.033
201566116,10 51 26.527,+01 31 34.55,1,18.176,,,,10512652+0131345,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.624,0.157,16.024,0.195,,,,,,,,,,
201566197,10 55 59.145,+01 31 39.24,1,12.865,,,458-049783,10555914+0131391,,STAR,gri,-46.8,1.6,4.6,2,,,13.845,0.01,13.048,0.03,,,13.406,0.01,12.788,0.02,12.634,0.04,,,11.508,0.024,11.042,0.022,10.98,0.024,5314,4.544,-0.295,0.793,0.841,1.573,269.3,0.029
201566233,10 51 33.590,+01 31 40.56,1,17.162,,,,10513358+0131405,,STAR,J,,,,,,,,,,,,,,,,,,,,,15.689,0.126,15.023,0.158,14.635,0.151,3904,4.916,-0.26,0.362,0.387,7.233,565.1,0.032
201566348,10 50 09.651,+01 31 46.69,1,14.185,,,458-049640,10500965+0131466,,STAR,gri,-2.4,6.1,2,3,,,15.432,0.07,14.464,0.02,,,14.908,0.05,14.115,0.07,13.875,0.04,,,12.714,0.028,12.188,0.023,12.056,0.019,4851,2.844,-0.533,5.086,0.911,0.006,2420,0.033
201566654,10 53 06.933,+01 32 05.65,1,18.002,,,,10530693+0132056,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.467,0.133,15.967,0.154,14.885,0.134,3528,5.056,-0.138,0.211,0.216,17.57,433.7,0.031
201566805,10 55 08.683,+01 32 12.80,1,16.527,,,458-049758,10550868+0132130,,STAR,JHK,-7.7,4.1,-6.1,4.3,,,,,,,,,,,,,,,,,14.822,0.037,14.245,0.046,14.133,0.069,4507,4.698,-0.205,0.585,0.631,3.022,693.5,0.032
201567322,10 51 07.270,+01 32 41.74,1,17.216,,,,10510727+0132417,,STAR,J,,,,,,,,,,,,,,,,,,,,,15.739,0.079,15.252,0.1,14.64,0.112,3568,5.019,-0.125,0.235,0.245,14.82,342.3,0.03
201567343,10 55 34.828,+01 32 42.80,1,14.481,,,458-049771,10553483+0132426,,STAR,gri,-19.2,3.7,8,3.9,,,15.542,0.08,14.697,0.02,,,15.047,0.05,14.442,0.01,14.238,0.09,,,13.161,0.026,12.663,0.023,12.633,0.027,5126,4.562,-0.013,0.794,0.853,1.658,539.6,0.031
201567353,10 52 16.282,+01 32 43.50,1,13.797,,,458-049693,10521627+0132434,,STAR,gri,-20.3,2.2,45.4,2.4,,,15.294,0.05,14.227,0.03,,,14.764,0.01,13.761,0.01,13.383,0.02,,,12.105,0.024,11.526,0.023,11.419,0.022,4456,4.756,-0.574,0.524,0.572,3.744,182.3,0.029
201567524,10 52 48.294,+01 32 52.40,1,12.423,,,458-049703,10524829+0132524,,STAR,gri,-13.5,1.6,2,3,,,14.105,0.04,12.833,0.02,,,13.46,0.03,12.389,0.03,11.978,0.02,,,10.534,0.022,9.869,0.024,9.744,0.019,4369,2.347,-0.268,10.01,0.853,6.75E-04,1605,0.027
201567527,10 55 24.673,+01 32 52.86,1,13.795,,,458-049766,10552467+0132527,,STAR,gri,-77.9,3,48.1,3.4,,,15.767,0.03,14.404,0.03,,,15.189,0.04,13.787,0.04,13.198,0.06,,,11.681,0.026,10.997,0.022,10.847,0.019,3996,4.834,-0.075,0.446,0.505,5.48,119.2,0.024
201568040,10 55 51.284,+01 33 19.93,1,18.044,,,,10555128+0133199,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.505,0.186,,,15.167,0.185,,,,,,,,
201568117,10 54 03.260,+01 33 25.10,1,14.549,,,458-049728,10540326+0133251,,STAR,gri,-45.8,2.5,-11.6,5.4,,,16.887,0.04,15.399,0.05,,,16.101,0.04,14.802,0.03,13.884,0.03,,,12.146,0.028,11.507,0.023,11.304,0.019,3760,4.888,0.179,0.394,0.435,7.161,111.7,0.018
201568431,10 51 38.794,+01 33 42.09,1,14.063,,,458-049678,10513879+0133420,,STAR,gri,-28.4,2.3,-6.7,3.9,,,15.685,0.17,14.605,0.03,,,15.168,0.01,14.142,0.08,13.589,0.47,,,12.563,0.028,11.99,0.024,11.883,0.03,4614,4.651,-0.058,0.663,0.727,2.409,299.3,0.033
201568438,10 50 39.309,+01 33 42.25,1,11.618,,255-426-1,458-049651,10503930+0133421,,STAR,gri,-54.4,2.5,9.9,2.5,,,12.559,0.246,11.752,0.163,,,12.071,0.05,11.593,0.05,11.423,0.1,,,10.603,0.023,10.294,0.024,10.216,0.023,5855,4.375,-0.171,1.036,0.97,0.819,255,0.031
201568695,10 51 35.624,+01 33 57.30,1,16.161,,,,10513562+0133572,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,14.185,0.03,13.66,0.035,13.409,0.043,3571,5.023,-0.057,0.253,0.242,15.33,166.6,0.024
201569013,10 50 49.506,+01 34 14.85,1,16.118,,,,10504950+0134148,,STAR,J,,,,,,,,,,,,,,,,,,,,,14.72,0.066,14.158,0.103,13.687,0.077,3704,4.973,-0.125,0.284,0.286,11.99,241.7,0.029
201569343,10 52 13.534,+01 34 31.88,1,10.53,,255-420-1,458-049691,10521353+0134319,,STAR,gri,-5.5,1.7,-10.7,1.7,,,11.663,0.082,11.021,0.077,,,11.367,0.09,10.473,0.02,10.171,0.01,,,8.964,0.029,8.404,0.055,8.284,0.046,4680,2.433,-0.202,10.803,1.146,8.36E-04,906,0.036
201569850,10 52 39.816,+01 34 59.46,1,17.085,,,,10523981+0134594,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,15.145,0.047,14.602,0.05,14.38,0.078,3796,4.952,-0.176,0.316,0.344,9.473,360.2,0.03
201569946,10 52 52.584,+01 35 04.96,1,12.164,,,458-049704,10525259+0135049,,STAR,gri,-28.3,1.3,-0.1,1.5,,,12.969,0.01,12.322,0.01,,,12.578,0.01,12.146,0.03,11.987,0.02,,,11.158,0.03,10.818,0.026,10.707,0.026,5903,4.284,-0.27,1.15,0.993,0.614,363.4,0.03
201569981,10 55 44.022,+01 35 06.78,1,17.404,,,,10554402+0135067,,STAR,J,,,,,,,,,,,,,,,,,,,,,15.915,0.092,15.373,0.124,14.667,0.124,3621,5.026,-0.125,0.245,0.241,13.88,367.2,0.03
201570450,10 55 43.478,+01 35 29.71,1,18.047,,,,10554347+0135297,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.508,0.133,15.941,0.155,,,,,,,,,,
201570537,10 53 21.782,+01 35 35.34,1,17.819,,,,10532178+0135353,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.3,0.109,15.555,0.119,15.02,0.148,3761,4.965,-0.228,0.28,0.302,11.14,527.4,0.032
201570651,10 52 51.690,+01 35 42.12,1,15.374,,,,10525169+0135421,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,13.242,0.026,12.65,0.026,12.42,0.026,3665,4.996,-0.072,0.282,0.294,12.35,122.4,0.021
201570724,10 51 59.662,+01 35 46.47,1,14.749,,,458-049685,10515966+0135464,,STAR,gri,-42.7,7.1,-9.7,10.4,,,16.078,0.06,15.079,0.01,,,15.634,0.03,14.66,0.03,14.37,0.03,,,13.026,0.027,12.471,0.026,12.36,0.031,4632,4.65,-0.143,0.656,0.716,2.412,366.5,0.039
201570751,10 50 28.596,+01 35 47.60,1,14.038,,,458-049647,10502860+0135476,,STAR,gri,-8.4,2.4,-0.9,2.6,,,15.709,0.09,14.436,0.02,,,15.066,0.07,14.011,0.1,13.597,0.07,,,12.186,0.022,11.511,0.024,11.374,0.021,4344,4.711,-0.033,0.587,0.649,3.216,203.6,0.029
201571012,10 51 41.799,+01 36 01.71,1,12.505,,,459-047840,10514179+0136016,,STAR,gri,-5.4,1.4,5.3,1.7,,,13.824,0.02,12.95,0.02,,,13.345,0.01,12.677,0.04,12.145,0.5,,,11.296,0.026,10.844,0.023,10.746,0.019,5103,2.769,-0.754,6.327,0.913,0.003,1687,0.034
201571332,10 52 40.730,+01 36 18.99,1,14.535,,,459-047856,10524072+0136189,,STAR,gri,38.2,3.3,-36.7,2.8,,,16.328,0.02,15.121,0.1,,,15.819,0.08,14.552,0.09,13.985,0.03,,,12.454,0.031,11.807,0.023,11.657,0.023,4009,4.843,-0.146,0.437,0.485,5.831,151.2,0.026
201571355,10 55 42.465,+01 36 20.59,1,17.919,,,,10554246+0136205,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.391,0.133,15.822,0.158,,,,,,,,,,
201571429,10 51 27.572,+01 36 24.24,1,16.148,,,,10512757+0136242,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,14.135,0.034,13.628,0.03,13.348,0.042,3512,5.055,-0.037,0.226,0.21,16.82,136.5,0.022
201571623,10 55 24.825,+01 36 34.42,1,17.793,,,,10552482+0136344,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.276,0.114,15.717,0.134,15.038,0.143,3636,5.012,-0.165,0.256,0.251,14.18,456.1,0.031
201572023,10 55 44.649,+01 36 55.64,1,14.221,,,459-047928,10554465+0136554,,STAR,gri,-11.1,5.5,-4.1,3,,,15.418,0.02,14.469,0.06,,,14.921,0.08,14.15,0.02,13.921,0.05,,,12.737,0.024,12.237,0.024,12.133,0.024,4975,4.541,-0.308,0.818,0.852,1.552,462.7,0.031
201572031,10 50 29.672,+01 36 55.93,1,18.467,,,,10502967+0136559,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.897,0.216,,,15.081,0.164,,,,,,,,
201572206,10 55 22.657,+01 37 05.67,1,17.732,,,,10552265+0137056,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.219,0.126,15.557,0.146,14.789,0.116,3590,5.01,-0.165,0.252,0.24,14.14,430,0.031
201572426,10 53 05.755,+01 37 18.12,1,18.492,,,,10530575+0137181,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.92,0.217,,,,,,,,,,,,
201572559,10 53 21.355,+01 37 25.99,1,17.637,,,,10532135+0137259,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.131,0.11,15.278,0.134,14.764,0.143,3828,4.936,-0.21,0.313,0.343,9.746,540.7,0.032
201572738,10 53 59.005,+01 37 35.74,1,10.024,,255-379-1,459-047884,10535900+0137356,,STAR,gri,-25.3,1.7,10,2.1,,,11.429,0.072,10.281,0.039,,,11.254,0.03,9.851,0.04,9.497,0.06,,,8.142,0.024,7.556,0.051,7.366,0.018,4595,2.422,-0.133,10.637,1.177,8.55E-04,618.6,0.033
201572896,10 55 26.905,+01 37 44.98,1,15.982,,,,10552690+0137449,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,13.966,0.027,13.416,0.027,13.178,0.036,3598,5.027,-0.067,0.247,0.25,14.6,146.7,0.023
201573110,10 53 50.004,+01 37 56.36,1,17.711,,,,10535000+0137563,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.2,0.098,15.456,0.116,,,,,,,,,,
