EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,logg,[Fe/H],Radius,mass,rho,Distance,E(B-V)
integer,ra,dec,integer,float,integer,string,string,string,string,string,string,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,integer,float,float,float,float,float,float,float
248859819,10 40 57.868,+12 09 17.18,1,17.295,,,,10405786+1209171,3836-301-5-0079-0230,EXTENDED,gri,1,2,-3,2,,,,,,,18.38,0.019,17.499,0.005,17.227,0.005,17.048,0.006,16.934,0.016,16.327,0.112,15.76,0.187,,,,,,,,,,
248859849,10 36 10.666,+12 09 20.33,1,17.397,,,,,3538-301-6-0275-0156,EXTENDED,gri,-9,3,8,3,,,,,,,19.047,0.052,17.929,0.009,17.468,0.01,17.169,0.012,17.028,0.038,,,,,,,,,,,,,,
248859854,10 46 17.650,+12 09 20.51,1,16.966,,,,10461764+1209205,3836-301-5-0088-0087,EXTENDED,gri,2,3,12,3,,,,,,,18.561,0.028,17.447,0.006,17.006,0.006,16.76,0.006,16.599,0.015,16.335,0.137,15.817,0.168,15.635,0.213,,,,,,,,
248859867,10 35 48.195,+12 09 21.72,1,12.929,,,511-050502,10354818+1209218,,STAR,gri,-6.5,1.4,-7.1,1.9,,,13.815,0.09,13.091,0.01,,,13.429,0.08,12.908,0.03,12.714,0.01,,,11.703,0.023,11.442,0.032,11.263,0.022,5737,4.333,-0.06,1.099,1.035,0.71,447.9,0.037
248859868,10 41 04.204,+12 09 21.76,1,14.661,,,511-050624,10410421+1209217,3836-301-5-0080-0009,STAR,gri,1.1,2.8,-10.4,3,,,17.076,0.11,15.535,0.054,,,16.449,0.02,14.958,0.04,13.894,0.04,,,12.075,0.023,11.474,0.02,11.23,0.018,3420,5.074,0.117,0.213,0.197,20.3,54.41,0.01
248859883,10 33 21.687,+12 09 23.05,1,11.758,,842-360-1,511-050431,10332169+1209230,,STAR,gri,0,1.6,-13,1.7,,,12.182,0.141,11.966,0.164,,,11.946,0.08,11.696,0.03,11.603,0.03,,,10.799,0.02,10.604,0.021,10.551,0.018,6470,4.148,-0.062,1.549,1.303,0.341,458.6,0.032
248859888,10 37 23.350,+12 09 23.41,1,14.944,,,,10372334+1209234,3538-301-6-0277-0207,EXTENDED,gri,-1,2,-8,2,,,,,,,16.373,0.009,15.389,0.003,14.964,0.003,14.754,0.003,14.624,0.008,15.672,0.113,14.868,0.141,,,,,,,,,,
248859942,10 41 00.125,+12 09 28.55,1,16.16,,,511-050622,10410014+1209284,3836-301-5-0079-0253,STAR,gri,-12.5,3.7,-8.5,4.5,,,18.028,0.145,16.522,0.081,,,17.232,0.23,16.082,0.02,15.7,0.08,,,14.359,0.029,13.764,0.037,13.582,0.038,4377,4.734,-0.243,0.548,0.606,3.415,522,0.032
248860005,10 30 18.967,+12 09 33.60,1,18.208,,,,10301896+1209336,3631-301-1-0273-0178,EXTENDED,gri,-2,3,-2,3,,,,,,,20.697,0.091,19.194,0.014,18.218,0.009,17.786,0.01,17.396,0.023,16.737,0.126,16.007,0.162,15.495,0.172,,,,,,,,
248860029,10 37 48.484,+12 09 35.54,1,18.428,,,,,3538-301-6-0278-0196,EXTENDED,gri,6,5,-3,5,,,,,,,21.735,0.226,19.64,0.019,18.415,0.011,17.908,0.011,17.587,0.028,,,,,,,,,,,,,,
248860075,11 01 07.880,+12 09 39.39,1,17.34,,,,11010788+1209393,3836-301-4-0112-0274,EXTENDED,gri,-1,3,-4,3,,,,,,,19.808,0.08,18.137,0.009,17.352,0.007,16.998,0.007,16.697,0.02,16.426,0.153,15.554,0.15,,,,,,,,,,
248860105,11 00 35.397,+12 09 41.75,1,13.693,,,511-051068,,3836-301-4-0111-0056,EXTENDED,gri,1,2.4,4.5,2.6,,,15.195,0.07,14.085,0.06,,,14.643,0.07,13.731,0.02,13.286,0.11,,,,,,,,,,,,,,,,
248860107,10 41 44.187,+12 09 41.91,1,15.456,,,,10414418+1209419,3836-301-5-0081-0132,EXTENDED,gri,-3,2,1,2,,,,,,,17.957,0.027,16.308,0.004,15.506,0.003,15.091,0.003,14.791,0.007,15.269,0.076,14.428,0.093,14.056,0.09,,,,,,,,
248860142,10 44 32.195,+12 09 45.30,1,15.098,,,511-050706,10443219+1209454,3836-301-5-0085-0034,STAR,gri,66,49,-174,61,,,16.144,0.09,15.341,0.07,,,15.744,0.04,15.116,0.01,14.821,0.18,,,13.789,0.03,13.429,0.039,13.285,0.033,5356,4.553,-0.349,0.789,0.807,1.577,749.8,0.033
248860196,10 44 13.722,+12 09 49.18,1,17.441,,,,10441372+1209491,3836-301-5-0085-0068,EXTENDED,gri,2,3,-1,3,,,,,,,20.555,0.116,18.605,0.011,17.419,0.007,16.942,0.006,16.62,0.013,16.001,0.104,15.076,0.117,14.727,0.118,,,,,,,,
248860197,10 29 54.946,+12 09 49.20,1,17.922,,,,10295494+1209492,3631-301-1-0272-0228,STAR,gri,-58,3,-13,3,,,,,,,23.178,0.373,20.122,0.017,18.554,0.008,16.979,0.006,16.089,0.007,14.591,0.028,13.962,0.039,13.769,0.04,3559,5.149,-0.397,0.18,0.167,28.43,138.2,0.044
248860199,10 46 20.707,+12 09 49.44,1,17.719,,,,,3836-301-5-0088-0025,STAR,gri,18,3,-43,3,,,,,,,17.93,0.012,17.561,0.005,17.772,0.006,17.989,0.008,18.222,0.024,,,,,,,,,,,,,,
248860207,10 37 47.656,+12 09 49.68,1,17.357,,,,10374765+1209496,3538-301-6-0278-0129,EXTENDED,gri,4,3,1,3,,,,,,,20.018,0.059,18.269,0.008,17.375,0.006,16.966,0.006,16.679,0.015,15.929,0.102,15.134,0.121,14.684,0.142,,,,,,,,
248860224,10 33 21.607,+12 09 51.32,1,18.668,,,,10332160+1209513,3538-301-6-0271-0014,STAR,gri,-8,3,-52,3,,,,,,,22.381,0.239,20.174,0.019,18.863,0.011,18.022,0.009,17.602,0.019,16.363,0.121,15.728,0.15,15.493,0.188,3669,4.96,0.004,0.311,0.319,10.48,563.8,0.028
248860237,10 50 48.720,+12 09 52.38,1,12.909,,,511-050858,10504871+1209524,,STAR,gri,-0.6,0.9,-25.7,1.1,,,13.791,0.03,13.09,0.03,,,13.399,0.04,12.898,0.03,12.7,0.02,,,11.805,0.021,11.453,0.02,11.442,0.018,5714,4.463,-0.259,0.935,0.915,1.108,387.1,0.032
248860260,10 50 29.211,+12 09 54.60,1,18.524,,,,10502921+1209546,3538-301-5-0298-0059,EXTENDED,gri,-2,3,6,3,,,,,,,21.524,0.162,19.581,0.017,18.485,0.011,18.071,0.012,17.788,0.03,16.588,0.093,15.868,0.12,15.51,0.164,,,,,,,,
248860313,10 43 31.032,+12 09 59.51,1,15.652,,,511-050680,10433105+1209592,3836-301-5-0084-0110,STAR,JHK,16.4,4.8,-45.2,4.8,,,,,,,,,,,,,,,,,13.537,0.026,12.89,0.024,12.72,0.022,4028,4.846,-0.141,0.428,0.49,5.865,248.7,0.027
248860320,10 38 30.357,+12 10 00.11,1,15.325,,,511-050556,10383036+1210001,3836-301-5-0075-0125,STAR,JHK,-96,1,-64,0,,,,,,,,,,,,,,,,,13.395,0.023,12.79,0.024,12.633,0.024,3817,4.978,-0.363,0.288,0.313,11.55,149.2,0.022
248860327,10 45 23.533,+12 10 01.03,1,15.278,,,511-050726,10452351+1210008,3836-301-5-0087-0105,STAR,gri,-26.5,3.4,26.7,3.5,,,17.344,0.11,15.939,0.02,,,16.694,0.06,15.379,0.07,14.671,0.13,,,13.133,0.029,12.517,0.03,12.338,0.026,3853,4.887,-0.008,0.387,0.425,6.859,181.4,0.025
248860332,10 46 14.034,+12 10 01.28,1,18.117,,,,10461403+1210012,3836-301-5-0088-0077,EXTENDED,gri,-11,6,-10,6,,,,,,,23.17,0.967,19.462,0.019,18.037,0.009,17.541,0.009,17.249,0.019,16.466,0.158,15.999,0.198,15.135,0.141,,,,,,,,
248860340,10 53 14.627,+12 10 02.37,1,12.743,,,511-050922,10531465+1210026,,STAR,gri,-162.1,7.9,-135.7,7.5,,,15.212,0.04,13.641,0.02,,,14.485,0.03,13.054,0.02,11.996,0.04,,,10.22,0.021,9.624,0.022,9.408,0.017,3605,5.017,-0.034,0.259,0.264,14.26,28.57,0.004
248860385,10 29 19.426,+12 10 06.04,1,18.957,,,,10291942+1210060,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,16.415,0.118,15.75,0.143,15.425,0.199,3809,4.938,-0.265,0.33,0.349,9.634,653.5,0.033
248860404,11 00 41.269,+12 10 07.90,1,16.782,,,,11004126+1210078,3836-301-4-0111-0247,EXTENDED,gri,-2,3,-4,3,,,,,,,19.143,0.058,17.516,0.007,16.802,0.006,16.467,0.006,16.175,0.017,16.123,0.092,15.708,0.134,15.316,0.156,,,,,,,,
248860418,10 49 14.940,+12 10 08.91,1,11.005,,849-387-1,511-050830,10491494+1210087,,STAR,gri,1.3,2.2,-10.1,2.3,,,13.026,0.403,11.224,0.11,,,12.081,0.04,11.019,0.04,10.544,0.05,,,9.167,0.021,8.468,0.026,8.31,0.031,4314,1.528,-0.532,25.407,0.953,4.16E-05,2197,0.035
248860472,10 33 52.377,+12 10 13.46,1,17.908,,,,10335237+1210134,3538-301-6-0271-0170,EXTENDED,gri,2,3,-3,3,,,,,,,20.756,0.119,18.952,0.013,17.934,0.009,17.461,0.009,17.153,0.023,16.388,0.092,15.749,0.138,15.299,0.131,,,,,,,,
248860490,11 00 11.399,+12 10 15.12,1,16.568,,,,11001139+1210151,3836-301-4-0111-0171,EXTENDED,gri,5,3,9,3,,,,,,,19.367,0.08,17.512,0.008,16.623,0.006,16.164,0.006,15.8,0.014,15.769,0.088,15.114,0.098,14.685,0.103,,,,,,,,
248860491,10 34 02.947,+12 10 15.14,1,14.542,,,511-050449,10340294+1210151,3538-301-6-0272-0011,STAR,JHK,-295,8,-72,8,,,,,,,,,,,,,,,,,12.635,0.026,12.052,0.032,11.88,0.018,3304,5.126,-0.222,0.17,0.156,25.07,52.16,0.012
248860497,10 57 33.424,+12 10 15.78,1,17.006,,,,10573342+1210157,3804-301-5-0047-0099,EXTENDED,gri,2,4,-7,4,,,,,,,19.331,0.066,17.805,0.009,17.063,0.007,16.664,0.008,16.435,0.021,16.407,0.144,,,15.57,0.213,,,,,,,,
248860526,10 59 12.159,+12 10 18.42,1,17.712,,,,10591215+1210184,3836-301-4-0109-0099,EXTENDED,gri,,,,,,,,,,,20.581,0.107,18.863,0.012,17.687,0.007,17.218,0.006,16.836,0.016,15.943,0.074,15.305,0.094,14.504,0.08,,,,,,,,
248860538,10 34 55.378,+12 10 19.95,1,13.067,,,511-050477,10345538+1210200,,STAR,gri,-78,3,14,2,,,15.408,0.1,13.981,0.03,,,14.726,0.07,13.418,0.04,12.356,0.05,,,10.47,0.026,9.778,0.03,9.581,0.019,3624,4.97,0.162,0.304,0.322,10.95,37.56,0.008
248860550,10 36 14.334,+12 10 21.24,1,15.472,,,,10361433+1210212,3538-301-6-0275-0171,EXTENDED,gri,-3,2,-4,2,,,,,,,18.142,0.024,16.343,0.004,15.502,0.003,15.099,0.003,14.807,0.006,14.606,0.059,14.064,0.087,13.604,0.061,,,,,,,,
248860560,10 41 01.465,+12 10 22.31,1,17.574,,,,10410146+1210223,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.073,0.104,15.373,0.126,14.714,0.1,3621,5.021,-0.165,0.256,0.246,14.14,415.7,0.031
248860575,10 56 34.572,+12 10 23.57,1,18.899,,,,,3804-301-5-0046-0060,STAR,gri,8,3,0,3,,,,,,,19.535,0.031,19.02,0.01,18.859,0.011,18.854,0.016,18.705,0.039,,,,,,,,,,,,,,
248860578,10 34 16.638,+12 10 23.74,1,12.086,,842-484-1,511-050455,10341662+1210236,,STAR,gri,-11.1,2.2,-24.2,2.4,,,13.033,0.289,12.097,0.168,,,12.496,0.09,12.021,0.03,11.911,0.06,,,10.912,0.026,10.585,0.032,10.539,0.02,5888,4.311,-0.126,1.124,1.021,0.631,333.8,0.031
248860580,10 59 04.685,+12 10 23.95,1,17.517,,,,10590468+1210239,3804-301-5-0050-0002,STAR,gri,-1,3,-4,3,,,,,,,18.347,0.015,17.662,0.005,17.468,0.005,17.398,0.006,17.16,0.014,16.246,0.091,15.351,0.097,15.044,0.109,6467,4.112,-1.948,1.256,0.799,0.357,4426,0.026
248860593,10 30 54.780,+12 10 25.29,1,17.729,,,,10305478+1210252,3631-301-1-0274-0012,STAR,gri,1,3,1,3,,,,,,,18.096,0.011,17.821,0.006,17.699,0.006,17.499,0.006,17.49,0.015,16.632,0.125,16.003,0.158,,,,,,,,,,
248860620,10 41 57.071,+12 10 27.52,1,15.417,,,,10415707+1210275,,STAR,JHK,76.1,9,-112.1,9,,,,,,,,,,,,,,,,,13.309,0.025,12.782,0.026,12.494,0.025,3383,5.105,-0.104,0.189,0.173,24.44,79.3,0.015
248860624,10 34 09.053,+12 10 27.85,1,17.49,,,,10340905+1210278,3538-301-6-0272-0112,EXTENDED,gri,3,3,5,3,,,,,,,19.169,0.032,18.018,0.007,17.552,0.006,17.263,0.007,17.103,0.019,16.506,0.134,15.937,0.175,15.403,0.178,,,,,,,,
248860626,11 00 02.859,+12 10 27.95,1,10.393,,850-544-1,511-051057,11000286+1210278,,STAR,gri,10.9,1.6,-8.9,1.5,,,10.946,0.053,10.483,0.05,,,10.727,0.03,10.352,0.07,10.25,0.05,,,9.494,0.019,9.282,0.016,9.271,0.018,6354,4.028,-0.008,1.806,1.367,0.217,287.4,0.03
248860648,10 37 16.171,+12 10 30.89,1,18.24,,,,10371617+1210308,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.681,0.192,,,15.198,0.168,,,,,,,,
248860651,10 50 31.392,+12 10 31.13,1,18.373,,,,10503139+1210311,3538-301-5-0298-0179,STAR,gri,1,4,-95,4,,,,,,,23.41,0.582,20.615,0.032,19.049,0.013,17.412,0.007,16.539,0.01,15.066,0.032,14.44,0.037,14.304,0.06,3036,5.18,0.179,0.153,0.128,36.22,126.9,0.023
248860660,10 44 31.489,+12 10 32.28,1,13.276,,,511-050705,10443149+1210324,,STAR,gri,-1.5,1.8,0.9,2,,,14.507,0.03,13.562,0.03,,,14.014,0.04,13.272,0.02,12.959,0.05,,,11.772,0.024,11.232,0.025,11.167,0.021,4750,2.496,-0.438,8.852,0.968,0.001,2745,0.034
248860669,10 45 21.951,+12 10 33.98,1,12.616,,,511-050724,10452194+1210339,,STAR,gri,-108.7,4.5,-26.8,1.8,,,14.015,0.03,12.945,0.05,,,13.504,0.05,12.541,0.03,12.235,0.08,,,10.981,0.023,10.451,0.022,10.324,0.021,4687,4.628,-0.042,0.689,0.746,2.263,145.6,0.023
248860673,10 59 11.646,+12 10 34.17,1,17.557,,,,10591164+1210341,3804-301-5-0050-0078,EXTENDED,gri,0,3,-2,3,,,,,,,20.069,0.079,18.539,0.01,17.601,0.007,17.136,0.008,16.826,0.018,16.145,0.088,15.187,0.091,15.029,0.121,,,,,,,,
248860682,10 47 24.303,+12 10 34.98,1,18.41,,,,10472430+1210349,3836-301-5-0090-0041,EXTENDED,gri,-4,3,5,3,,,,,,,21.115,0.151,19.442,0.018,18.394,0.011,17.968,0.011,17.628,0.024,16.821,0.131,16.044,0.165,15.621,0.196,,,,,,,,
248860685,10 35 02.983,+12 10 35.12,1,12.856,,,511-050481,10350298+1210351,,STAR,gri,-4.9,1.3,-2.3,1.2,,,13.662,0.06,13.006,0.01,,,13.284,0.08,12.837,0.04,12.673,0.01,,,11.726,0.021,11.366,0.017,11.307,0.017,5656,3.948,-0.24,1.56,0.967,0.195,635.1,0.031
248860691,10 53 12.643,+12 10 35.66,1,14.048,,,511-050921,10531265+1210355,,STAR,gri,-66,2,36,5,,,15.915,0.02,14.599,0.04,,,15.324,0.04,14.065,0.03,13.502,0.03,,,12.085,0.02,11.459,0.022,11.301,0.02,3977,4.856,-0.15,0.426,0.489,5.992,125.7,0.021
