,Unnamed: 0,Unnamed: 0.1,EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
3593,3593,3593,250113361,15 37 13.942,-14 06 50.63,1,8.553,,5608-525-1,380-071406,15371394-1406505,,STAR,gri,rav,-15.3,1.1,-12.8,1.2,,,9.734,0.031,8.668,0.017,,,9.642,0.03,8.982,0.04,8.086,0.03,,,6.772,0.021,6.286,0.049,6.174,0.026,4704,114,114,2.436,0.105,0.075,-0.041,0.12,0.12,11.774,4.576,0.607,1.495,1.434,0.342,8.19E-04,2.36E-04,2.44E-04,351.5,168.4,19.66,0.13,0.075,0.034,AAA-111-111-000-0-0,18.1,
3594,3594,3594,250113366,15 33 11.185,-14 06 50.44,1,17.34,,,,15331118-1406504,,STAR,JHK,rpm,40,3,-46,9,,,,,,,,,,,,,,,,,14.858,0.047,14.211,0.05,13.915,0.07,3589,329,235,5.036,0.096,0.08,-0.186,0.25,0.35,0.237,0.094,0.058,0.234,0.119,0.085,15.75,11.62,5.812,221.6,103.2,70.4,0.108,0.068,0.034,AAA-222-111-000-0-0,40.5,0758-0313932
3595,3595,3595,250113371,15 38 27.737,-14 06 50.16,1,11.775,,5608-1350-1,380-071494,15382774-1406501,,STAR,gri,rpm,-24.3,2.2,4,2.3,,,12.164,0.192,11.774,0.215,,,12.373,0.01,11.76,0.04,11.519,0.04,,,10.487,0.023,10.135,0.022,10.046,0.021,5742,302,201,4.098,0.366,0.366,-0.03,0.16,0.28,1.481,0.767,0.632,1.066,0.258,0.143,0.273,0.817,0.19,356.9,130.1,152.9,0.143,0.162,0.058,AAA-222-111-000-0-0,31.8,
3596,3596,3596,250113473,15 23 33.748,-14 06 44.79,1,14.697,,,380-070472,15233374-1406447,,STAR,gri,rpm,-8.8,2.2,0,2.3,,,15.712,0.08,14.878,0.03,,,15.238,0.042,14.67,0.12,14.466,0.07,,,13.346,0.026,13.018,0.026,12.846,0.031,5936,153,192,4.262,0.145,0.232,-0.123,0.25,0.3,1.252,0.427,0.237,1.021,0.119,0.119,0.536,0.395,0.315,1041,335,215.9,0.189,0.109,0.068,AAA-222-111-000-0-0,30.7,
3597,3597,3597,250113480,15 18 35.836,-14 06 44.67,1,17.225,,,,15183583-1406446,,STAR,J,rpm,6,0,6,6,,,,,,,,,,,,,,,,,15.748,0.09,15.105,0.108,14.513,0.113,4040,759,455,4.82,0.16,0.224,-0.105,0.2,0.36,0.43,0.223,0.147,0.505,0.248,0.207,5.177,6.548,3.236,664.2,657.4,289.8,0.155,0.101,0.046,AAB-222-111-000-0-0,25.7,0758-0309271
3598,3598,3598,250113655,15 21 59.365,-14 06 36.02,1,14.614,,,380-070368,15215935-1406357,,STAR,JHK,rpm,-0.4,2.8,-98.3,3.8,,,,,,,,,,,,,,,,,12.241,0.023,11.639,0.022,11.343,0.02,3551,64,193,5.03,0.09,0.045,-0.007,0.12,0.15,0.241,0.039,0.063,0.232,0.057,0.077,15.78,10.9,3.101,68.55,17.67,16.09,0.047,0.016,0.018,AAA-222-111-000-0-0,19,
3599,3599,3599,250113883,15 49 08.819,-14 06 25.09,1,13.912,,,380-072278,15490882-1406248,,STAR,gri,rpm,-14.8,3.4,-19.1,3.9,,,15.339,0.057,14.257,0.01,,,14.813,0.01,13.855,0.04,13.526,0.04,,,12.231,0.022,11.69,0.025,11.573,0.023,4859,99,99,4.592,0.035,0.025,0.039,0.15,0.18,0.756,0.032,0.046,0.817,0.031,0.037,1.864,0.296,0.195,304.1,18.16,22.64,0.152,0.109,0.048,AAA-222-111-000-0-0,22.3,
3600,3600,3600,250113888,15 21 55.887,-14 06 24.84,1,13.102,,,380-070363,15215588-1406247,,STAR,gri,rpm,-26.1,2.4,-24.6,2.4,,,14.123,0.02,13.321,0.01,,,13.689,0.02,13.108,0.08,12.85,0.06,,,11.721,0.023,11.295,0.022,11.218,0.023,5512,169,211,4.488,0.065,0.689,-0.214,0.2,0.64,0.896,1.066,0.09,0.881,0.078,0.065,1.224,0.371,1.105,336.3,409,46.62,0.118,0.091,0.035,AAA-222-111-000-0-0,34.7,
3601,3601,3601,250113896,15 35 36.602,-14 06 24.47,1,16.491,,,,15353660-1406244,,STAR,JHK,rpm,-62,12,-34,10,,,,,,,,,,,,,,,,,14.155,0.028,13.48,0.038,13.27,0.04,3892,326,272,4.92,0.095,0.095,-0.275,0.25,0.35,0.351,0.091,0.097,0.388,0.112,0.134,8.931,6.377,3.72,255.6,93.19,90.2,0.11,0.061,0.034,AAA-222-111-000-0-0,30.9,0758-0314898
3602,3602,3602,250113912,15 37 19.992,-14 06 23.69,1,11.297,,5608-442-1,380-071414,15371999-1406236,,STAR,gri,rav,7,1.8,-3.8,1.8,,,11.731,0.119,11.125,0.113,,,11.522,0.03,11.222,0.02,11.092,0.03,,,10.252,0.021,10.059,0.023,9.992,0.024,6305,127,152,3.767,0.114,0.095,-0.057,0.1,0.12,2.664,0.429,0.481,1.546,0.176,0.176,0.076,0.045,0.022,562.4,106,105.3,0.152,0.128,0.048,AAA-222-111-000-0-0,29,
3603,3603,3603,250113918,15 34 00.774,-14 06 23.41,1,12.309,,5607-396-1,380-071170,15340081-1406233,,STAR,gri,rpm,1.2,3.2,-8.9,3.3,,,12.615,0.215,13.325,0.437,,,12.726,0.01,12.311,0.03,12.13,0.061,,,11.216,0.024,10.934,0.026,10.861,0.022,6285,148,123,4.16,0.155,0.217,-0.081,0.18,0.27,1.474,0.513,0.251,1.226,0.195,0.195,0.336,0.248,0.181,495.5,173.2,95.52,0.135,0.06,0.03,AAA-222-111-000-0-0,21.3,
3604,3604,3604,250113938,15 38 24.798,-14 06 22.31,1,18.701,,,,,6794-301-5-0159-0326,STAR,gri,,-4,4,-4,4,,,,,,,19.296,0.029,18.864,0.009,18.647,0.01,18.626,0.013,18.454,0.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3605,3605,3605,250113992,15 46 20.659,-14 06 20.29,1,10.616,,5609-661-1,380-072069,15462065-1406202,,STAR,gri,rav,-4.9,2.1,-1.5,2.2,,,11.975,0.187,10.802,0.076,,,11.457,0.04,10.596,0.04,10.255,0.04,,,8.932,0.029,8.409,0.042,8.244,0.024,4736,94,94,2.476,0.16,0.096,-0.195,0.15,0.15,10.976,0.438,2.091,1.225,0.297,0.165,9.79E-04,7.87E-04,1.94E-04,876.7,45.56,153.5,0.15,0.101,0.042,AAA-111-111-000-0-0,15.3,
3606,3606,3606,250114032,15 43 21.038,-14 06 17.94,1,12.614,,,380-071856,15432103-1406179,,STAR,gri,rpm,-18.4,1.5,-9.8,1.3,,,13.808,0.01,12.894,0.04,,,13.328,0.02,12.649,0.02,12.308,0.04,,,11.015,0.022,10.51,0.023,10.408,0.021,5213,63,105,3.156,0.126,0.738,-1.096,0.2,0.4,4.004,5.513,0.484,0.876,0.018,0.018,0.013,0.008,0.012,965.4,1188,88.18,0.133,0.056,0.049,AAA-222-111-000-0-0,39.9,
3607,3607,3607,250114206,15 36 55.516,-14 06 09.94,1,11.338,,,380-071378,15365552-1406097,,STAR,gri,rav,-8.2,1.2,-3.4,2.8,,,12.541,0.01,11.615,0.01,,,12.041,0.01,11.327,0.04,11.036,0.02,,,9.835,0.022,9.419,0.023,9.299,0.019,4935,121,81,3.367,0.168,0.14,-0.176,0.16,0.1,3.641,0.728,0.513,1.215,0.197,0.141,0.022,0.016,0.009,486.2,104.6,59.21,0.144,0.069,0.049,AAA-222-111-000-0-0,11.7,
3608,3608,3608,250114311,15 50 44.476,-14 06 05.05,1,16.06,,,380-072408,15504450-1406053,,STAR,JHK,rpm,-29.5,6.2,-33,6.6,,,,,,,,,,,,,,,,,13.695,0.028,13.04,0.026,12.8,0.023,3783,148,148,4.921,0.077,0.055,-0.04,0.18,0.21,0.352,0.06,0.069,0.381,0.079,0.095,8.467,3.999,2.044,190.8,44.47,42.41,0.107,0.061,0.041,AAA-222-111-000-0-0,20.2,
3609,3609,3609,250114325,15 38 11.975,-14 06 04.11,1,9.219,76562,5608-198-1,380-071476,15381197-1406041,,STAR,gri,plx,-13.84,1.51,-5.65,1.29,3.86,1.27,9.221,0.021,8.87,0.018,,,10.195,0.03,9.457,0.04,8.801,0.04,,,8.208,0.02,8.098,0.038,8.052,0.021,6313,76,434,3.677,0.144,0.04,0.266,0.06,0.18,3.261,0.204,0.903,1.86,0.037,0.484,0.052,0.052,0.007,259.1,85.24,85.24,0.178,0.093,0.058,AAA-111-111-000-0-0,50.5,
3610,3610,3610,250114348,15 39 18.671,-14 06 03.02,1,13.284,,,380-071554,15391867-1406031,,STAR,gri,rpm,-27.3,2.1,-7.8,2.4,,,14.39,0.02,13.441,0.04,,,13.896,0.03,13.108,0.04,13.022,0.38,,,11.651,0.03,11.172,0.033,11.04,0.027,5152,187,156,4.533,0.055,0.979,-0.049,0.15,0.51,0.831,1.84,0.071,0.891,0.062,0.062,1.468,0.359,1.42,281.3,588.4,34.6,0.136,0.066,0.047,AAA-222-111-000-0-0,18.3,
3611,3611,3611,250114454,15 34 05.085,-14 05 57.74,1,11.446,,5607-200-1,380-071179,15340509-1405577,,STAR,gri,rav,-22,2.3,-7.3,2.4,,,12.417,0.278,11.665,0.19,,,12.006,0.01,11.432,0.02,11.206,0.01,,,10.202,0.024,9.893,0.025,9.798,0.022,5927,94,117,4.057,0.186,0.155,0.081,0.1,0.12,1.609,0.398,0.375,1.177,0.141,0.141,0.238,0.243,0.106,329.2,76.74,83.7,0.124,0.068,0.038,AAA-222-111-000-0-0,22.7,
3612,3612,3612,250114560,15 18 28.680,-14 05 53.01,1,16.069,,,,15182868-1405530,,STAR,JHK,rpm,-46,5,-20,5,,,,,,,,,,,,,,,,,13.831,0.029,13.248,0.027,12.977,0.03,3582,137,164,5.029,0.055,0.066,-0.022,0.12,0.21,0.25,0.067,0.046,0.253,0.089,0.059,15.29,5.336,5.235,135.6,49.87,28.39,0.079,0.05,0.021,AAA-222-111-000-0-0,16.3,0759-0305425
3613,3613,3613,250114594,15 48 37.500,-14 05 51.27,1,12.611,,,380-072241,15483749-1405511,,STAR,gri,rpm,-20,1.8,-7,2.3,,,13.771,0.02,12.863,0.03,,,13.292,0.01,12.558,0.02,12.319,0.07,,,11.139,0.023,10.737,0.023,10.606,0.022,5369,107,129,4.528,0.02,0.62,0.038,0.09,0.18,0.86,1.066,0.02,0.926,0.088,0.022,1.443,0.087,1.287,236.5,309,8.028,0.166,0.025,0.076,AAA-222-111-000-0-0,26.7,
3614,3614,3614,250114667,15 17 55.563,-14 05 48.35,1,18.459,,,,15175556-1405483,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.89,0.207,,,15.197,0.166,,,,,,,,,,,,,,,,,,,,,,,,,CUC-202-101-000-0-0,31.2,0759-0305255
3615,3615,3615,250114744,15 43 24.962,-14 05 44.28,1,12.694,,,380-071862,15432495-1405442,,STAR,gri,rpm,-25.9,6.3,-15.5,6.2,,,14.347,0.01,13.073,0.01,,,13.727,0.01,12.699,0.01,12.251,0.06,,,10.747,0.024,10.093,0.03,9.913,0.021,4573,133,133,2.837,1.944,1.215,-0.141,0.12,0.93,5.627,13.973,5.163,0.839,0.268,0.168,0.003,4.699,0.003,1202,2741,1114,0.138,0.154,0.092,AAA-222-111-000-0-0,7.2,
3616,3616,3616,250114757,15 18 27.769,-14 05 43.62,1,17.264,,,,15182776-1405436,,STAR,JHK,rpm,30,3,-30,24,,,,,,,,,,,,,,,,,15.122,0.039,14.55,0.047,14.297,0.075,3721,798,234,4.965,0.095,0.247,-0.13,0.2,0.36,0.306,0.257,0.088,0.307,0.271,0.123,11.02,8.13,7.371,321,438.4,112.3,0.116,0.074,0.037,AAA-222-111-000-0-0,16.3,0759-0305420
3617,3617,3617,250114835,15 23 03.778,-14 05 39.71,1,16.285,,,,15230377-1405397,,STAR,JHK,rpm,2,4,-46,7,,,,,,,,,,,,,,,,,13.778,0.027,13.126,0.029,12.821,0.028,3610,172,129,5.006,0.065,0.091,-0.007,0.12,0.18,0.273,0.081,0.053,0.28,0.113,0.085,12.8,5.701,4.573,142.3,54.29,33.6,0.092,0.083,0.032,AAA-222-111-000-0-0,23.8,0759-0306774
3618,3618,3618,250114885,15 37 43.134,-14 05 37.26,1,17.423,,,,15374313-1405372,6794-301-5-0158-0672,STAR,gri,rpm,-59,3,-80,3,,,,,,,22.248,0.242,19.153,0.011,17.607,0.006,16.682,0.005,16.163,0.007,14.811,0.041,14.258,0.044,14.035,0.075,3530,56,56,5.114,0.028,0.07,-0.284,0.16,0.06,0.192,0.038,0.02,0.177,0.048,0.024,24.61,4.977,7.583,163.1,18.06,23.77,0.089,0.061,0.024,AAA-222-111-000-0-0,22.2,
3619,3619,3619,250114943,15 18 39.025,-14 05 34.97,1,18.018,,,,15183902-1405349,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.482,0.131,15.754,0.134,15.402,0.198,4162,973,486,4.785,0.195,0.234,-0.202,0.25,0.5,0.45,0.311,0.184,0.508,0.23,0.23,4.717,7.548,3.219,1116,1385,546.3,0.154,0.103,0.047,BBC-222-111-000-0-0,4.7,0759-0305466
3620,3620,3620,250115037,15 44 18.943,-14 05 30.62,1,10.933,,5609-873-1,380-071916,15441894-1405307,,STAR,gri,rav,-15.4,2.4,4.2,2.4,,,12.854,0.414,11.147,0.11,,,11.97,0.02,10.933,0.01,10.489,0.07,,,8.998,0.019,8.298,0.047,8.185,0.034,4262,87,87,1.329,0.13,0.13,-0.645,0.12,0.15,33.299,5.465,4.695,0.925,0.039,0.019,2.21E-05,1.25E-05,7.98E-06,2385,315.7,278.8,0.147,0.091,0.038,AAA-111-111-000-0-0,5.7,
3621,3621,3621,250115048,15 49 42.352,-14 05 30.16,1,12.017,,,380-072328,15494235-1405300,,STAR,gri,rpm,-16.6,1.1,-27.8,1.6,,,12.943,0.02,12.21,0.02,,,12.527,0.02,12.014,0.04,11.798,0.04,,,10.739,0.022,10.38,0.025,10.269,0.025,5869,118,142,4.238,0.22,0.308,-0.242,0.25,0.4,1.183,0.502,0.302,0.984,0.107,0.128,0.527,0.68,0.332,304,124.2,88.18,0.139,0.047,0.039,AAA-222-111-000-0-0,28.4,
3622,3622,3622,250115115,15 44 30.950,-14 05 26.55,1,12.608,,,380-071932,15443095-1405265,,STAR,gri,rpm,13.2,1.5,-15.1,2.5,,,13.936,0.02,12.914,0.05,,,13.43,0.04,12.571,0.01,12.256,0.03,,,11.064,0.03,10.524,0.027,10.373,0.021,4920,98,78,3.213,0.365,0.511,-0.534,0.4,0.25,3.976,2.708,1.283,0.949,0.209,0.07,0.012,0.035,0.01,908.4,613.1,291.4,0.164,0.08,0.068,AAA-222-111-000-0-0,8.1,
3623,3623,3623,250115120,15 20 01.870,-14 05 26.27,1,11.186,,5606-814-1,380-070239,15200187-1405262,,STAR,gri,rav,-18.6,2.1,-2.7,2.1,,,11.862,0.117,11.256,0.098,,,11.671,0.02,11.186,0.09,10.978,0.07,,,9.955,0.026,9.63,0.022,9.544,0.024,5755,68,183,3.657,0.098,0.21,-0.071,0.15,0.21,2.857,1.303,0.433,1.446,0.357,0.227,0.058,0.024,0.034,512.6,218.2,103.5,0.135,0.121,0.011,AAA-222-111-000-0-0,28.8,
3624,3624,3624,250115186,15 25 38.324,-14 05 23.23,1,9.665,,5606-714-1,380-070610,15253832-1405233,,STAR,gri,rav,-16.3,1.2,-24.2,1.2,,,10.092,0.032,9.68,0.03,,,10.237,0.49,9.662,0.15,9.419,0.08,,,8.752,0.021,8.577,0.04,8.466,0.019,6291,100,125,3.695,0.112,0.08,0.014,0.08,0.08,2.958,0.407,0.424,1.687,0.147,0.172,0.059,0.032,0.016,325.5,49.08,50.48,0.12,0.059,0.027,AAA-112-111-000-0-0,22.8,
3625,3625,3625,250115239,15 50 17.740,-14 05 21.03,1,11.801,,5622-615-1,380-072376,15501773-1405210,,STAR,gri,rav,11.1,2.3,-2.6,2.5,,,12.338,0.232,11.713,0.176,,,11.996,0.01,11.736,0.03,11.672,0.08,,,10.858,0.022,10.661,0.025,10.596,0.022,6447,117,156,3.711,0.126,0.045,0.024,0.08,0.1,2.996,0.237,0.574,1.739,0.091,0.201,0.062,0.039,0.012,832.5,130,153,0.156,0.069,0.052,AAA-222-111-000-0-0,17.4,
3626,3626,3626,250115269,15 43 46.009,-14 05 19.50,1,14.192,,,380-071885,15434601-1405194,,STAR,gri,rpm,-50.9,3.4,-6.2,3.9,,,15.445,0.02,14.5,0.01,,,14.977,0.01,14.172,0.04,13.855,0.04,,,12.585,0.022,12.1,0.027,11.952,0.023,5108,102,81,4.629,0.035,0.056,-0.585,0.5,0.25,0.655,0.11,0.033,0.686,0.133,0.033,2.313,0.417,0.558,324.9,61.78,24.19,0.187,0.059,0.078,AAA-222-111-000-0-0,31.6,
3627,3627,3627,250115272,15 24 00.473,-14 05 19.19,1,17.87,,,,15240047-1405191,6794-301-1-0140-0267,STAR,gri,rpm,-26,3,-65,3,,,,,,,21.113,0.112,19.01,0.011,17.872,0.007,17.381,0.006,17.065,0.013,15.969,0.068,15.325,0.074,15.125,0.155,4087,130,48,5.034,0.02,0.064,-0.943,0.2,0.16,0.265,0.062,0.017,0.283,0.09,0.024,14.65,1.787,4.278,458.2,148.1,38.78,0.137,0.07,0.053,AAB-222-111-000-0-0,15.2,
3628,3628,3628,250115273,15 22 54.814,-14 05 19.19,1,18.061,,,,15225481-1405191,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.521,0.128,15.902,0.144,15.193,0.162,3924,1093,468,4.891,0.16,0.288,-0.152,0.25,0.5,0.354,0.3,0.142,0.417,0.326,0.204,6.312,11.73,4.458,816.8,1250,396,0.148,0.108,0.045,BBC-222-111-000-0-0,50.9,0759-0306742
3629,3629,3629,250115290,15 25 24.399,-14 05 18.49,1,10.772,,5606-1113-1,380-070594,15252437-1405184,,STAR,gri,rav,53.4,1.6,-37.7,1.6,,,11.47,0.087,10.952,0.087,,,11.259,0.06,10.764,0.03,10.564,0.05,,,9.642,0.024,9.352,0.024,9.296,0.023,5876,106,176,4.069,0.28,0.175,-0.061,0.12,0.15,1.514,0.46,0.451,1.1,0.112,0.112,0.256,0.424,0.117,243.5,49.79,75.66,0.104,0.05,0.034,AAA-222-111-000-0-0,7.1,
3630,3630,3630,250115347,15 29 39.991,-14 05 14.86,1,10.057,,5607-828-1,380-070868,15293998-1405147,,STAR,gri,rav,-9.5,1.3,-0.3,1.3,,,10.444,0.042,10.021,0.04,,,10.243,0.03,9.995,0.04,9.916,0.07,,,9.176,0.024,9.037,0.023,8.978,0.023,7089,170,170,3.755,0.156,0.13,0.003,0.1,0.1,3,0.615,0.602,1.893,0.177,0.177,0.068,0.055,0.027,443.6,98.39,94.79,0.13,0.081,0.032,AAA-222-111-000-0-0,22.8,
3631,3631,3631,250115350,15 39 15.696,-14 05 14.78,1,16.893,,,,15391569-1405147,,STAR,JHK,rpm,30,4,-40,2,,,,,,,,,,,,,,,,,14.534,0.032,13.961,0.022,13.641,0.041,3544,104,146,5.044,0.081,0.054,-0.067,0.2,0.24,0.232,0.049,0.058,0.224,0.065,0.065,16.21,9.481,4.054,174.4,40.16,49.21,0.083,0.034,0.028,AAA-222-111-000-0-0,23.6,0759-0312363
3632,3632,3632,250115376,15 27 48.486,-14 05 13.58,1,18.024,,,,15274848-1405135,6794-301-2-0145-0346,EXTENDED,gri,,1,3,1,3,,,,,,,20.416,0.117,18.949,0.013,18.063,0.01,17.627,0.01,17.331,0.024,16.654,0.15,16.029,0.191,15.085,0.164,,,,,,,,,,,,,,,,,,,,,,,,,BCC-222-111-000-0-0,38.6,
3633,3633,3633,250115381,15 43 30.410,-14 05 13.32,1,13.253,,,380-071871,15433040-1405132,,STAR,gri,rpm,-7.9,2.4,4,2.7,,,14.68,0.02,13.612,0.02,,,14.135,0.04,13.307,0.01,12.875,0.063,,,11.565,0.023,11.053,0.027,10.922,0.019,4962,123,103,2.424,0.648,0.36,-0.752,0.3,0.6,9.421,4.904,4.828,0.907,0.066,0.055,0.001,0.01,6.59E-04,2676,1872,1203,0.177,0.11,0.066,AAA-222-111-000-0-0,15.4,
3634,3634,3634,250115392,15 32 19.040,-14 05 12.66,1,18.195,,,,15321904-1405126,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.641,0.169,15.765,0.188,15.188,0.213,4099,1005,457,4.828,0.185,0.259,-0.202,0.25,0.5,0.432,0.246,0.181,0.466,0.233,0.233,4.717,7.548,2.903,1116,1385,546.3,0.163,0.103,0.056,CCC-222-111-000-0-0,9.5,0759-0309893
3635,3635,3635,250115394,15 33 33.611,-14 05 12.61,1,16.21,,,380-071140,15333362-1405123,,STAR,gri,rpm,-47.7,5.9,-42.8,2.5,,,16.979,0.06,16.327,0.06,,,16.573,0.062,16.074,0.04,16.054,0.137,,,14.925,0.044,14.652,0.064,14.721,0.125,5880,185,115,4.587,0.05,0.09,-1.813,0.4,0.16,0.686,0.101,0.05,0.687,0.044,0.024,2.076,0.352,0.617,1154,195.7,86.94,0.116,0.128,0.035,AAB-222-111-000-0-0,17.9,
3636,3636,3636,250115518,15 26 39.711,-14 05 05.93,1,16.155,,,,15263971-1405059,,STAR,JHK,rpm,-26,10,-52,9,,,,,,,,,,,,,,,,,13.983,0.034,13.318,0.032,13.149,0.044,3983,328,234,4.863,0.09,0.09,-0.275,0.25,0.35,0.408,0.084,0.082,0.452,0.089,0.107,6.501,3.898,2.106,281.6,90.47,68.47,0.117,0.058,0.032,AAA-222-111-000-0-0,30.9,0759-0307889
3637,3637,3637,250115535,15 30 52.789,-14 05 05.49,1,13.275,,,380-070961,15305279-1405055,,STAR,gri,rpm,-36.4,2.4,-9.9,1.7,,,15.2,0.02,13.833,0.02,,,14.593,0.03,13.256,0.01,12.71,0.01,,,11.172,0.023,10.514,0.023,10.323,0.019,4033,40,40,4.808,0.02,0.02,0.025,0.08,0.1,0.483,0.011,0.026,0.551,0.011,0.038,4.818,0.465,0.289,108.6,3.556,4.119,0.06,0.032,0.018,AAA-222-111-000-0-0,7.8,
3638,3638,3638,250115560,15 43 10.152,-14 05 03.82,1,17.967,,,,15431015-1405038,,STAR,J,,12,1,2,6,,,,,,,,,,,,,,,,,16.435,0.135,15.936,0.153,,,,,,,,,,,,,,,,,,,,,,,,,,,BBD-222-111-000-0-0,16.9,0759-0313769
3639,3639,3639,250115648,15 29 41.636,-14 04 59.43,1,11.356,,5607-808-1,380-070873,15294164-1404594,,STAR,gri,rav,-7.6,1.8,-8.1,1.9,,,11.759,0.104,11.557,0.154,,,11.648,0.01,11.326,0.02,11.23,0.04,,,10.4,0.024,10.162,0.022,10.086,0.023,6838,139,166,4.2,0.08,0.096,-0.05,0.12,0.08,1.542,0.233,0.203,1.404,0.084,0.084,0.36,0.155,0.108,387.4,58.42,50.77,0.129,0.081,0.031,AAA-222-111-000-0-0,28.6,
3640,3640,3640,250115663,15 23 08.569,-14 04 58.75,1,12.591,,,380-070441,15230856-1404587,,STAR,gri,rpm,-17,1.2,-12,2,,,13.524,0.01,12.775,0.01,,,13.103,0.04,12.586,0.05,12.372,0.05,,,11.332,0.027,10.987,0.024,10.895,0.027,5900,174,174,4.208,0.2,0.24,-0.082,0.12,0.33,1.242,0.479,0.296,1.028,0.118,0.098,0.407,0.592,0.214,426.2,133.1,101.4,0.13,0.073,0.031,AAA-222-111-000-0-0,27.3,
3641,3641,3641,250115764,15 48 22.808,-14 04 54.59,1,12.688,,,380-072226,15482280-1404546,,STAR,gri,rav,-9.8,1.9,-6.1,2.3,,,14.032,0.01,12.992,0.03,,,13.48,0.032,12.67,0.01,12.349,0.02,,,10.991,0.022,10.445,0.025,10.341,0.021,4950,118,89,3.568,0.15,0.15,-0.039,0.14,0.1,2.904,0.6,0.497,1.222,0.143,0.119,0.044,0.029,0.015,688.7,137.8,114.8,0.158,0.078,0.047,AAA-222-111-000-0-0,20.2,
3642,3642,3642,250115827,15 45 31.149,-14 04 51.14,1,14.597,,,380-072020,15453114-1404511,,STAR,gri,rpm,-18.9,3.4,7.5,3.7,,,16.781,0.07,15.364,0.051,,,16.138,0.04,14.723,0.02,13.937,0.05,,,12.194,0.026,11.537,0.022,11.283,0.026,3963,39,47,4.822,0.022,0.02,0.051,0.05,0.06,0.466,0.009,0.063,0.527,0.011,0.07,5.203,0.502,0.312,140.4,4.211,18.45,0.171,0.001,0.095,AAA-222-111-000-0-0,26.3,
3643,3643,3643,250115846,15 50 23.082,-14 04 50.07,1,18.287,,,,15502308-1404500,,STAR,J,,-38,5,-22,4,,,,,,,,,,,,,,,,,16.731,0.159,16.335,0.217,,,,,,,,,,,,,,,,,,,,,,,,,,,CCD-222-111-000-0-0,24.4,0759-0316612
3644,3644,3644,250115852,15 37 49.054,-14 04 49.78,1,13.653,,,380-071446,15374905-1404496,,STAR,gri,rpm,-44.1,2.7,-33.3,3,,,15.003,0.07,13.949,0.03,,,14.43,0.01,13.621,0.03,13.321,0.04,,,12.087,0.023,11.649,0.025,11.477,0.02,5117,126,126,4.601,0.045,0.063,-0.31,0.3,0.36,0.717,0.097,0.072,0.765,0.081,0.097,1.956,0.552,0.431,294.1,38.02,41.47,0.125,0.083,0.032,AAA-222-111-000-0-0,17.2,
3645,3645,3645,250115866,15 38 18.946,-14 04 49.35,1,13.239,,,380-071485,15381894-1404493,,STAR,gri,rpm,-23.8,2.1,-12.5,2.4,,,14.471,0.03,13.525,0.01,,,13.957,0.01,13.202,0.01,12.932,0.05,,,11.802,0.024,11.316,0.022,11.252,0.023,5199,82,82,4.537,0.045,1.044,-0.279,0.25,0.45,0.824,1.917,0.081,0.879,0.047,0.075,1.513,0.327,1.472,302.1,666.5,35.93,0.144,0.052,0.043,AAA-222-111-000-0-0,41.6,
3646,3646,3646,250115939,15 42 16.374,-14 04 46.02,1,10.379,,5609-453-1,380-071769,15421638-1404461,,STAR,gri,rav,-15,2.4,5.9,2.4,,,12.976,0.523,11.016,0.109,,,11.908,0.02,10.558,0.03,9.724,0.07,,,7.77,0.021,6.982,0.044,6.691,0.024,3896,94,94,0.495,0.13,0.13,-0.843,0.12,0.12,87.059,14.056,12.102,0.905,0.018,0.018,1.35E-06,7.66E-07,5.63E-07,2954,360.4,381.1,0.164,0.092,0.055,AAA-111-111-000-0-0,23.8,
3647,3647,3647,250116010,15 25 40.516,-14 04 41.61,1,17.06,,,,15254051-1404416,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.594,0.078,14.851,0.095,14.275,0.097,3807,474,296,4.907,0.135,0.189,-0.063,0.16,0.28,0.354,0.179,0.138,0.368,0.21,0.175,7.782,9.048,4.184,487.3,365.4,208.8,0.139,0.099,0.045,AAA-222-111-000-0-0,13.1,0759-0307571
