EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
integer,ra,dec,integer,float,integer,string,string,string,string,string,string,string,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,integer,integer,integer,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,string,float,string
201440233,12 05 19.964,-00 21 29.80,1,13.860,,,449-052442,12051997-0021297,,STAR,gri,rpm,-8.900,2.200,-5.800,2.600,,,14.723,0.040,13.934,0.010,,,14.255,0.010,13.733,0.020,13.691,0.140,,,12.565,0.023,12.204,0.025,12.172,0.026,,,,,,,,,5680,113,113,4.464,0.048,0.152,-0.206,0.240,0.240,0.951,0.246,0.103,0.947,0.087,0.105,1.091,0.289,0.484,546.600,145.300,74.900,0.030,0.011,0.009,,,
201440254,12 09 31.886,-00 21 28.92,1,13.969,,,449-052539,12093189-0021288,,STAR,gri,rpm,-56.400,2.600,11.600,3.000,,,14.891,0.030,14.160,0.010,,,14.464,0.030,13.955,0.040,13.757,0.080,,,12.816,0.023,12.432,0.022,12.341,0.028,,,,,,,,,5553,130,130,4.607,0.036,0.081,-0.981,0.420,0.300,0.692,0.108,0.054,0.709,0.088,0.034,2.095,0.424,0.535,419.900,81.460,32.510,0.029,0.013,0.006,,,
201440260,12 06 37.541,-00 21 28.50,1,14.928,,,449-052476,12063754-0021285,6793-301-3-0141-0005,STAR,gri,rpm,-1.700,3.800,-10.400,4.400,,,15.999,0.060,15.153,0.050,,,15.493,0.030,14.889,0.010,14.686,0.130,,,13.524,0.029,13.046,0.029,12.953,0.027,,,,,,,,,5229,126,105,3.496,1.085,0.775,-0.850,0.500,0.700,2.581,3.470,1.921,0.869,0.041,0.081,0.033,1.286,0.031,2204.000,2663.000,1584.000,0.032,0.016,0.010,,,
201440385,12 05 59.216,-00 21 22.25,1,14.511,,,449-052464,12055922-0021222,6793-301-3-0139-0096,STAR,gri,lam,-6.900,3.700,-8.200,4.300,,,15.743,0.070,14.802,0.020,,,15.260,0.050,14.427,0.040,14.190,0.100,,,12.908,0.026,12.374,0.029,12.219,0.026,,,,,,,,,4566,135,135,4.675,0.042,0.030,-0.262,0.150,0.120,0.618,0.040,0.052,0.666,0.045,0.045,2.801,0.460,0.333,318.900,35.300,36.770,0.026,0.012,0.006,,,
201440389,12 06 47.840,-00 21 22.13,1,14.689,,,449-052483,12064784-0021220,6793-301-3-0141-0036,STAR,gri,rpm,-65.500,13.800,0.700,10.300,,,16.900,0.210,15.419,0.040,,,16.215,0.020,14.854,0.080,14.035,0.100,,,12.233,0.024,11.623,0.022,11.404,0.021,,,,,,,,,3752,64,151,4.935,0.048,0.040,0.018,0.080,0.120,0.347,0.039,0.067,0.373,0.050,0.090,8.889,3.241,1.664,100.400,14.870,24.230,0.017,0.011,0.005,,,
201440486,12 14 19.080,-00 21 16.84,1,14.627,,,449-052655,12141909-0021167,752-301-3-0267-0088,STAR,gri,rpm,-81.600,2.600,0.000,3.000,,,17.153,0.040,15.548,0.060,,,16.343,0.080,15.052,0.050,13.892,0.020,,,12.071,0.023,11.422,0.022,11.264,0.024,,,,,,,,,3973,189,94,4.857,0.040,0.064,-0.094,0.160,0.240,0.421,0.067,0.037,0.482,0.070,0.044,5.954,1.204,1.353,130.200,28.220,19.630,0.021,0.010,0.006,,,
201440496,12 22 11.101,-00 21 15.85,1,16.137,,,,12221110-0021158,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,14.110,0.030,13.521,0.035,13.319,0.038,,,,,,,,,3793,351,219,4.945,0.090,0.108,-0.129,0.200,0.320,0.320,0.104,0.091,0.343,0.150,0.125,9.508,6.454,4.402,229.900,102.400,82.150,0.024,0.013,0.007,,,
201440523,12 03 13.535,-00 21 14.63,1,11.809,,,449-052379,12031353-0021147,,STAR,gri,rpm,-50.100,2.900,-10.200,1.300,,,13.027,0.020,12.087,0.020,,,12.522,0.030,11.790,0.040,11.503,0.020,,,10.400,0.024,9.920,0.023,9.805,0.023,,,,,,,,,5030,80,80,4.560,0.050,1.230,-0.218,0.250,0.400,0.804,2.585,0.092,0.869,0.109,0.091,1.594,0.478,1.572,154.200,465.700,22.470,0.025,0.019,0.010,,,
201440598,12 03 38.329,-00 21 10.00,1,17.093,,,,12033832-0021100,6793-301-3-0136-0076,EXTENDED,gri,,0.000,3.000,1.000,3.000,,,,,,,19.525,0.056,18.002,0.008,17.159,0.006,16.704,0.005,16.392,0.012,15.808,0.082,15.032,0.101,14.565,0.110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201440657,12 16 06.681,-00 21 07.55,1,14.154,,,449-052703,12160668-0021074,752-301-3-0270-0086,STAR,gri,rpm,-27.800,3.400,-23.200,2.600,,,15.040,0.040,14.303,0.040,,,14.612,0.020,14.078,0.020,13.957,0.080,,,12.903,0.032,12.521,0.035,12.475,0.034,,,,,,,,,5594,89,89,4.506,0.066,0.055,-0.417,0.250,0.350,0.835,0.106,0.094,0.820,0.082,0.082,1.407,0.448,0.340,543.800,73.420,76.660,0.026,0.013,0.006,,,
201440668,12 19 15.109,-00 21 07.05,1,13.665,,,449-052783,12191509-0021069,,STAR,gri,apo,-8.000,1.700,-1.700,3.400,,,14.857,0.050,13.923,0.020,,,14.328,0.020,13.623,0.020,13.380,0.060,,,12.127,0.026,11.590,0.023,11.532,0.027,,,,,,,,,4719,130,74,2.530,0.170,0.170,-0.360,0.100,0.140,8.707,1.858,1.531,0.974,0.024,0.019,0.001,0.001,6.207e-4,3196.000,558.900,562.000,0.031,0.018,0.010,,,
201440678,12 04 51.009,-00 21 06.51,1,17.238,,,,12045100-0021065,6793-301-3-0138-0029,STAR,gri,pmJ,-2.000,3.000,0.000,3.000,,,,,,,18.475,0.018,17.341,0.005,17.204,0.005,17.162,0.006,17.134,0.012,16.372,0.102,16.006,0.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201440754,12 10 29.880,-00 21 02.53,1,15.523,,,449-052561,12102988-0021025,6793-301-3-0147-0158,STAR,gri,rpm,-24.300,2.400,-28.400,2.700,,,17.126,0.080,16.020,0.060,,,16.689,0.010,15.574,0.010,15.024,0.020,,,13.694,0.026,13.046,0.025,12.921,0.034,,,,,,,,,4159,85,51,4.752,0.045,0.045,0.061,0.250,0.300,0.533,0.050,0.054,0.603,0.046,0.064,3.876,0.838,0.689,352.000,48.440,42.580,0.024,0.013,0.005,,,
201440815,12 22 11.968,-00 20 59.88,1,14.310,,,449-052855,12221196-0020598,,STAR,gri,rpm,-26.200,6.100,24.800,3.600,,,15.660,0.040,14.648,0.030,,,15.170,0.050,14.255,0.040,13.941,0.040,,,12.702,0.024,12.187,0.023,12.065,0.029,,,,,,,,,4784,77,97,4.628,0.030,0.030,-0.122,0.120,0.240,0.685,0.042,0.055,0.750,0.039,0.070,2.224,0.389,0.242,342.600,32.190,29.430,0.028,0.032,0.007,,,
201440934,12 15 41.262,-00 20 54.14,1,14.864,,,449-052692,12154126-0020541,752-301-3-0270-0011,STAR,gri,rpm,5.500,3.200,-3.500,3.700,,,15.764,0.060,14.985,0.050,,,15.352,0.040,14.745,0.020,14.655,0.190,,,13.559,0.027,13.110,0.027,13.013,0.037,,,,,,,,,5244,145,124,3.599,1.008,0.630,-0.740,0.480,0.400,2.295,2.284,1.633,0.876,0.045,0.080,0.057,1.748,0.050,1948.000,1876.000,1370.000,0.029,0.016,0.008,,,
201441123,12 24 43.856,-00 20 44.97,1,17.123,,,,12244385-0020449,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.653,0.093,14.966,0.111,14.321,0.103,,,,,,,,,3628,384,274,4.994,0.115,0.138,-0.120,0.200,0.280,0.256,0.122,0.083,0.257,0.175,0.109,12.700,11.780,6.919,362.200,241.700,145.000,0.027,0.014,0.007,,,
201441148,12 22 03.695,-00 20 43.73,1,14.581,,,449-052852,12220369-0020437,,STAR,gri,rpm,-7.100,2.900,0.700,6.200,,,15.652,0.070,14.835,0.050,,,15.184,0.040,14.599,0.030,14.322,0.070,,,13.244,0.021,12.832,0.022,12.777,0.031,,,,,,,,,5337,160,128,3.845,0.715,0.858,-0.519,0.450,0.720,1.625,2.533,0.882,0.876,0.044,0.062,0.123,1.269,0.116,1222.000,1687.000,708.600,0.030,0.022,0.009,,,
201441342,12 14 04.876,-00 20 32.52,1,10.959,,4940-919-1,449-052651,12140489-0020323,,STAR,gri,plx,-18.100,2.400,-10.500,2.500,,,12.081,0.198,11.199,0.104,,,11.759,0.010,10.913,0.030,10.617,0.050,,,9.433,0.023,8.851,0.044,8.751,0.021,,,,,,,,,4769,76,76,2.760,0.430,0.430,-0.251,0.200,0.320,6.353,4.748,2.363,1.109,0.162,0.162,0.003,0.010,0.003,405.200,158.700,158.700,0.030,0.016,0.008,,,
201441367,12 10 45.270,-00 20 31.24,1,14.030,,,449-052570,12104527-0020312,,STAR,gri,rpm,-34.400,2.500,-41.400,2.900,,,15.873,0.060,14.645,0.110,,,15.261,0.020,14.054,0.040,13.502,0.100,,,12.296,0.026,11.664,0.027,11.486,0.024,,,,,,,,,4040,121,72,4.816,0.055,0.055,-0.073,0.200,0.320,0.455,0.066,0.058,0.519,0.069,0.069,5.264,1.440,1.326,151.700,29.020,24.360,0.020,0.008,0.005,,,
201441449,12 10 51.078,-00 20 26.22,1,13.106,,,449-052577,12105107-0020262,,STAR,gri,rpm,-18.900,1.500,-7.300,1.700,,,13.923,0.040,13.266,0.020,,,13.521,0.020,13.088,0.010,12.928,0.030,,,12.013,0.024,11.646,0.026,11.629,0.023,,,,,,,,,5846,93,69,4.371,0.105,0.441,-0.421,0.300,0.250,1.053,0.631,0.220,0.923,0.118,0.101,0.757,0.443,0.583,483.700,283.300,91.450,0.028,0.014,0.008,,,
201441495,12 10 45.814,-00 20 23.77,1,14.030,,,449-052571,12104581-0020237,,STAR,gri,rpm,-23.400,2.400,-28.900,2.800,,,15.873,0.060,14.645,0.110,,,15.261,0.020,14.054,0.040,13.502,0.100,,,12.730,0.026,12.052,0.023,11.884,0.023,,,,,,,,,4117,99,99,4.789,0.035,0.049,-0.001,0.150,0.210,0.497,0.052,0.041,0.559,0.059,0.042,4.544,0.734,0.968,202.400,32.140,17.810,0.023,0.014,0.006,,,
201441551,12 02 29.642,-00 20 20.39,1,16.016,,,,12022964-0020203,6793-301-3-0134-0194,EXTENDED,gri,,2.000,2.000,0.000,2.000,,,,,,,19.005,0.056,17.040,0.006,16.010,0.004,15.577,0.004,15.219,0.008,15.157,0.082,14.482,0.091,14.011,0.094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201441564,12 18 32.479,-00 20 19.77,1,16.300,,,,12183247-0020197,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,14.004,0.029,13.416,0.029,13.132,0.036,,,,,,,,,3572,154,185,5.022,0.091,0.065,-0.037,0.150,0.210,0.244,0.076,0.066,0.233,0.097,0.081,15.610,10.540,5.578,148.100,51.680,44.690,0.021,0.011,0.006,,,
201441581,12 11 01.488,-00 20 18.89,1,16.521,,,,12110148-0020188,6793-301-3-0148-0239,EXTENDED,gri,,3.000,3.000,3.000,3.000,,,,,,,19.484,0.079,17.587,0.007,16.513,0.005,16.064,0.005,15.669,0.010,15.513,0.081,15.000,0.116,14.427,0.114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201441659,12 07 32.424,-00 20 15.44,1,17.489,,,,12073242-0020154,6793-301-3-0142-0162,EXTENDED,gri,,-1.000,3.000,-5.000,3.000,,,,,,,19.738,0.064,18.485,0.010,17.518,0.007,17.062,0.006,16.757,0.015,16.113,0.103,15.488,0.118,14.718,0.118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201441660,12 07 23.485,-00 20 15.41,1,14.843,,,449-052493,12072348-0020153,6793-301-3-0142-0041,STAR,gri,rpm,-36.000,3.800,-11.300,4.400,,,15.616,0.060,14.957,0.050,,,15.205,0.030,14.813,0.040,14.688,0.070,,,13.605,0.026,13.201,0.026,13.127,0.031,,,,,,,,,5683,137,91,4.518,0.090,0.846,-1.070,0.400,0.480,0.766,1.292,0.107,0.759,0.058,0.069,1.502,0.669,1.423,721.400,1201.000,115.800,0.023,0.013,0.006,,,
201441760,12 25 00.224,-00 20 10.11,1,15.251,,,449-052931,12250021-0020099,,STAR,gri,rpm,36.300,3.100,-17.200,3.600,,,17.437,0.110,15.919,0.060,,,16.709,0.050,15.318,0.040,14.627,0.110,,,13.028,0.026,12.368,0.029,12.193,0.026,,,,,,,,,3858,117,94,4.876,0.077,0.035,-0.061,0.120,0.120,0.397,0.039,0.068,0.440,0.057,0.076,6.929,2.949,1.219,171.300,24.470,32.950,0.020,0.008,0.005,,,
201441857,12 16 47.596,-00 20 05.14,1,14.272,,,449-052717,12164758-0020052,,STAR,gri,lam,-25.700,2.100,1.700,2.600,,,15.061,0.020,14.402,0.020,,,14.653,0.020,14.201,0.040,14.108,0.100,,,12.999,0.024,12.642,0.023,12.600,0.031,,,,,,,,,5581,133,133,4.507,0.040,0.048,-0.237,0.150,0.150,0.853,0.087,0.057,0.872,0.065,0.054,1.323,0.231,0.233,595.400,75.420,48.620,0.028,0.017,0.007,,,
201441859,12 17 00.589,-00 20 05.03,1,16.925,,,,12170058-0020050,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,14.905,0.037,14.344,0.039,14.116,0.060,,,,,,,,,3685,346,247,4.970,0.114,0.114,-0.119,0.200,0.320,0.283,0.109,0.079,0.296,0.166,0.119,10.760,8.152,5.290,283.700,148.600,97.540,0.025,0.013,0.007,,,
201441861,12 13 19.593,-00 20 04.98,1,12.672,,,449-052631,12131959-0020049,,STAR,gri,rpm,1.200,1.200,-2.400,1.500,,,13.308,0.030,12.770,0.010,,,12.965,0.030,12.646,0.020,12.546,0.030,,,11.710,0.024,11.471,0.026,11.434,0.027,,,,,,,,,6277,101,101,4.196,0.132,0.198,-0.234,0.200,0.440,1.322,0.399,0.177,1.123,0.167,0.200,0.433,0.222,0.230,579.700,157.500,72.470,0.026,0.009,0.005,,,
201441969,12 10 49.447,-00 19 58.87,1,11.047,,4940-922-1,449-052575,12104944-0019588,,STAR,gri,plx,-24.100,1.600,-4.500,1.600,,,11.566,0.086,10.869,0.072,,,11.214,0.010,10.992,0.010,10.908,0.030,,,10.146,0.026,9.967,0.023,9.897,0.021,,,,,,,,,6667,133,133,4.148,0.090,0.126,-0.077,0.120,0.180,1.583,0.307,0.188,1.365,0.109,0.130,0.330,0.126,0.120,366.400,76.600,76.600,0.027,0.013,0.007,,,
201442046,12 08 54.417,-00 19 54.73,1,17.834,,,,12085441-0019547,6793-301-3-0144-0151,STAR,gri,pmJ,-7.000,3.000,-3.000,3.000,,,,,,,19.859,0.040,18.388,0.007,17.807,0.006,17.596,0.007,17.488,0.015,16.374,0.114,16.262,0.176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201442051,12 15 48.609,-00 19 54.39,1,13.126,,,449-052694,12154862-0019543,,STAR,gri,rpm,-6.200,2.800,-0.400,2.700,,,13.635,0.040,13.097,0.010,,,13.294,0.020,12.985,0.010,13.054,0.150,,,12.092,0.024,11.821,0.024,11.779,0.031,,,,,,,,,6298,126,126,4.180,0.112,0.168,-0.397,0.300,0.360,1.351,0.297,0.206,1.051,0.197,0.164,0.375,0.240,0.146,728.400,150.600,143.400,0.025,0.010,0.004,,,
201442052,12 02 48.625,-00 19 54.27,1,16.958,,,,12024862-0019542,6793-301-3-0134-0144,STAR,gri,rpm,1.000,3.000,-5.000,3.000,,,,,,,18.931,0.023,17.535,0.005,16.961,0.005,16.711,0.005,16.606,0.009,15.697,0.056,15.276,0.083,15.149,0.158,,,,,,,,,5241,124,103,2.852,1.770,0.590,-1.485,0.650,0.780,4.611,5.836,4.014,0.802,0.024,0.121,0.005,2.057,0.004,10050.000,11080.000,8666.000,0.030,0.016,0.010,,,
201442071,12 06 04.896,-00 19 53.56,1,17.045,,,,12060489-0019535,6793-301-3-0140-0118,EXTENDED,gri,,3.000,3.000,6.000,3.000,,,,,,,19.993,0.087,18.086,0.008,17.073,0.006,16.599,0.005,16.233,0.012,15.992,0.103,15.195,0.105,14.807,0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201442125,12 15 23.652,-00 19 51.27,1,16.742,,,,12152365-0019512,752-301-3-0269-0175,EXTENDED,gri,,1.000,3.000,-7.000,3.000,,,,,,,19.052,0.052,17.592,0.008,16.766,0.006,16.377,0.006,16.042,0.016,16.265,0.124,15.862,0.171,15.309,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201442144,12 18 46.734,-00 19 50.35,1,15.072,,,449-052774,12184673-0019502,,STAR,gri,rpm,-14.800,3.200,4.500,3.600,,,16.326,0.040,15.350,0.050,,,15.780,0.040,15.020,0.050,14.769,0.080,,,13.518,0.036,13.015,0.029,12.954,0.037,,,,,,,,,5019,120,120,4.596,0.040,0.048,-0.225,0.250,0.250,0.736,0.071,0.065,0.789,0.083,0.083,1.936,0.365,0.362,566.000,77.900,68.480,0.029,0.015,0.008,,,
201442157,12 09 26.817,-00 19 49.52,1,13.676,,,449-052536,12092683-0019493,,STAR,gri,rpm,-2.700,2.300,-16.400,2.800,,,14.361,0.040,13.761,0.020,,,13.987,0.020,13.630,0.020,13.543,0.040,,,12.650,0.023,12.376,0.022,12.309,0.033,,,,,,,,,6134,124,99,4.251,0.110,0.198,-0.453,0.250,0.500,1.228,0.274,0.190,0.957,0.134,0.115,0.501,0.266,0.225,813.500,137.900,139.400,0.030,0.014,0.008,,,
201442228,12 10 21.825,-00 19 46.19,1,16.412,,,,12102182-0019461,6793-301-3-0147-0126,EXTENDED,gri,,-2.000,2.000,-1.000,2.000,,,,,,,19.312,0.065,17.359,0.006,16.417,0.004,16.006,0.004,15.668,0.010,15.720,0.099,14.876,0.104,14.481,0.114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201442233,12 22 31.990,-00 19 46.03,1,14.719,,,449-052863,12223198-0019459,,STAR,gri,rpm,6.700,3.200,-6.400,3.700,,,15.783,0.070,14.942,0.030,,,15.326,0.040,14.690,0.060,14.459,0.080,,,13.507,0.022,13.047,0.027,12.995,0.030,,,,,,,,,5159,125,125,3.904,0.735,0.882,-0.500,0.400,0.560,1.585,2.561,0.979,0.859,0.063,0.088,0.140,1.558,0.133,1242.000,1874.000,746.800,0.029,0.014,0.009,,,
201442238,12 15 34.810,-00 19 45.85,1,12.509,,,449-052688,12153481-0019458,,STAR,gri,rpm,-12.600,1.700,-24.900,2.100,,,13.607,0.040,12.720,0.030,,,13.121,0.010,12.461,0.020,12.247,0.030,,,11.064,0.023,10.571,0.023,10.502,0.025,,,,,,,,,5095,81,61,3.384,0.464,0.290,-0.623,0.300,0.250,3.263,0.941,1.087,0.908,0.161,0.027,0.028,0.111,0.016,856.100,209.300,303.400,0.025,0.013,0.002,,,
201442245,12 22 29.828,-00 19 45.49,1,17.498,,,,12222982-0019454,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.002,0.084,15.581,0.112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201442271,12 22 42.514,-00 19 43.69,1,14.061,,,449-052868,12224250-0019436,,STAR,gri,rpm,-13.800,2.400,4.700,2.600,,,14.887,0.060,14.234,0.040,,,14.521,0.040,14.057,0.020,13.864,0.040,,,12.957,0.024,12.640,0.022,12.545,0.031,,,,,,,,,5782,137,137,4.364,0.110,0.440,-0.303,0.250,0.450,1.057,0.629,0.205,0.929,0.082,0.082,0.767,0.435,0.601,758.500,438.100,142.000,0.033,0.018,0.013,,,
201442504,12 03 40.914,-00 19 33.61,1,17.067,,,,12034091-0019336,6793-301-3-0136-0088,EXTENDED,gri,,-6.000,3.000,5.000,3.000,,,,,,,19.982,0.105,18.150,0.010,17.134,0.006,16.603,0.006,16.206,0.013,15.999,0.085,15.010,0.089,14.395,0.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201442522,12 07 05.245,-00 19 32.78,1,12.585,,,449-052486,12070525-0019326,,STAR,gri,rpm,1.200,1.700,-22.000,2.100,,,13.329,0.050,12.724,0.030,,,12.941,0.030,12.535,0.030,12.433,0.090,,,11.420,0.024,11.107,0.024,11.018,0.019,,,,,,,,,5977,95,95,4.228,0.180,0.240,-0.208,0.200,0.360,1.275,0.315,0.297,1.021,0.094,0.131,0.459,0.444,0.250,475.400,121.700,113.800,0.029,0.013,0.007,,,
201442535,12 19 37.753,-00 19 31.81,1,17.784,,,,12193775-0019318,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.267,0.131,15.499,0.143,14.901,0.142,,,,,,,,,3718,453,324,4.973,0.125,0.175,-0.204,0.250,0.350,0.288,0.155,0.101,0.296,0.213,0.133,10.940,11.400,6.294,515.200,394.700,223.500,0.027,0.016,0.008,,,
201442614,12 08 54.371,-00 19 28.12,1,13.757,,,449-052524,12085438-0019279,,STAR,gri,rpm,8.900,4.000,-27.700,4.600,,,15.245,0.030,14.144,0.010,,,14.696,0.030,13.695,0.020,13.354,0.070,,,12.061,0.024,11.465,0.026,11.337,0.021,,,,,,,,,4568,71,106,4.669,0.040,0.040,-0.134,0.250,0.300,0.635,0.058,0.073,0.701,0.056,0.089,2.657,0.612,0.421,221.600,29.920,31.240,0.024,0.010,0.008,,,
201442688,12 16 04.652,-00 19 24.37,1,17.555,,,,12160465-0019243,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.055,0.112,15.179,0.111,14.573,0.125,,,,,,,,,3732,403,335,4.979,0.135,0.162,-0.149,0.200,0.320,0.286,0.153,0.115,0.312,0.199,0.170,11.840,13.770,6.368,471.700,342.400,226.700,0.028,0.016,0.008,,,
201442690,12 09 16.564,-00 19 24.28,1,13.442,,,449-052533,12091658-0019241,,STAR,gri,rpm,-17.700,2.300,-2.400,2.700,,,14.605,0.030,13.706,0.020,,,14.094,0.020,13.419,0.010,13.163,0.030,,,11.985,0.022,11.481,0.022,11.426,0.025,,,,,,,,,5061,81,81,3.209,0.696,0.435,-0.734,0.250,0.250,3.609,1.803,1.644,0.899,0.045,0.072,0.017,0.639,0.013,1348.000,641.400,989.300,0.028,0.014,0.008,,,
201442888,12 01 58.033,-00 19 12.34,1,15.855,,,,12015803-0019123,6793-301-3-0133-0182,EXTENDED,gri,,-1.000,2.000,-2.000,2.000,,,,,,,18.861,0.044,16.840,0.005,15.871,0.003,15.433,0.003,15.067,0.006,14.751,0.071,14.121,0.088,13.687,0.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201442894,12 05 41.018,-00 19 12.01,1,12.035,,,449-052450,12054101-0019119,,STAR,gri,rpm,-22.300,1.400,-4.200,1.600,,,12.587,0.030,12.079,0.020,,,12.230,0.020,11.970,0.020,11.995,0.140,,,11.066,0.027,10.831,0.023,10.791,0.024,,,,,,,,,6561,106,159,4.231,0.040,0.080,-0.179,0.200,0.160,1.404,0.158,0.108,1.230,0.103,0.103,0.447,0.084,0.119,476.800,63.870,40.950,0.029,0.008,0.006,,,
201442905,12 10 08.967,-00 19 11.34,1,16.596,,,449-052557,12100897-0019116,6793-301-3-0146-0088,STAR,BV,rpm,1.500,3.800,1.500,4.000,,,17.025,0.210,16.627,0.080,,,,,,,,,,,14.758,0.036,14.127,0.022,14.007,0.063,,,,,,,,,4302,268,322,4.730,0.119,0.085,-0.152,0.200,0.320,0.538,0.117,0.124,0.596,0.120,0.120,3.481,2.569,1.017,603.900,205.500,174.800,0.030,0.016,0.008,,,
201442980,12 19 41.850,-00 19 08.03,1,15.874,,,,12194184-0019080,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,13.678,0.022,13.074,0.024,12.837,0.033,,,,,,,,,3682,184,184,4.987,0.085,0.085,-0.064,0.160,0.240,0.295,0.083,0.076,0.297,0.121,0.101,11.560,8.254,4.182,161.900,61.090,51.650,0.022,0.011,0.007,,,
201443228,12 04 19.086,-00 18 55.99,1,15.530,,,449-052413,12041905-0018558,6793-301-3-0137-0033,EXTENDED,gri,,-0.700,6.800,-9.300,6.500,,,16.583,0.020,15.663,0.080,,,16.082,0.010,15.465,0.020,15.293,0.010,,,14.468,0.073,13.917,0.088,13.478,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201443234,12 10 22.903,-00 18 55.54,1,16.206,,,,12102290-0018555,6793-301-3-0147-0136,EXTENDED,gri,,-11.000,2.000,-1.000,2.000,,,,,,,18.612,0.053,17.121,0.007,16.270,0.005,15.814,0.005,15.466,0.011,15.877,0.100,15.197,0.131,14.725,0.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201443253,12 05 49.014,-00 18 54.41,1,15.714,,,,12054901-0018544,6793-301-3-0139-0170,EXTENDED,gri,,-1.000,2.000,4.000,2.000,,,,,,,18.153,0.027,16.486,0.004,15.725,0.003,15.383,0.003,15.116,0.007,15.166,0.079,14.428,0.097,13.999,0.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201443345,12 08 05.024,-00 18 49.44,1,15.223,,,449-052504,12080502-0018494,,STAR,BV,rpm,-14.200,3.900,0.000,4.400,,,16.508,0.050,15.418,0.050,,,,,,,,,,,13.784,0.026,13.362,0.025,13.300,0.038,,,,,,,,,5316,191,159,4.532,0.055,0.847,-0.277,0.250,0.550,0.817,1.393,0.086,0.841,0.062,0.074,1.465,0.401,1.392,769.100,1234.000,103.900,0.030,0.016,0.008,,,
201443347,12 03 43.542,-00 18 49.17,1,14.694,,,449-052393,12034354-0018492,6793-301-3-0136-0006,STAR,gri,rpm,15.400,3.800,-13.900,4.400,,,15.959,0.020,15.006,0.050,,,15.456,0.020,14.589,0.060,14.367,0.050,,,13.211,0.026,12.642,0.024,12.554,0.024,,,,,,,,,4760,113,94,4.636,0.048,0.030,-0.144,0.160,0.320,0.679,0.045,0.074,0.747,0.044,0.088,2.263,0.580,0.269,427.300,36.930,59.230,0.027,0.014,0.008,,,
201443446,12 13 14.914,-00 18 43.64,1,16.430,,,,12131491-0018436,752-301-3-0265-0154,STAR,gri,rpm,-88.000,3.000,17.000,3.000,,,,,,,20.696,0.068,18.148,0.006,16.825,0.004,15.694,0.003,15.123,0.005,13.824,0.027,13.219,0.027,12.971,0.023,,,,,,,,,3399,33,40,5.086,0.020,0.024,0.078,0.080,0.060,0.200,0.020,0.005,0.184,0.020,0.009,22.270,1.336,3.316,102.700,11.050,6.764,0.015,0.002,0.002,,,
201443461,12 05 08.826,-00 18 43.08,1,17.269,,,,12050882-0018430,6793-301-3-0138-0151,EXTENDED,gri,,2.000,3.000,0.000,3.000,,,,,,,19.787,0.080,18.177,0.009,17.285,0.007,16.880,0.006,16.558,0.015,16.282,0.103,15.547,0.121,15.145,0.195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
