EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V)
211456859,08 51 06.390,+12 30 14.17,1,16.565,,,,08510639+1230141,5849-301-3-0110-0149,EXTENDED,gri,,4,2,2,0,,,,,,,19.109,0.042,17.399,0.006,16.585,0.005,16.208,0.005,15.917,0.011,15.478,0.061,14.804,0.081,14.317,0.068,,,,,,,,,,,,,,,,,,,,,,,,
211456895,08 46 01.538,+12 30 16.43,1,12.45,,,513-048594,08460154+1230165,,STAR,gri,rpm,-53.9,1,-13.6,1.1,,,13.634,0.02,12.769,0.03,,,13.154,0.02,12.448,0.03,12.149,0.01,,,10.994,0.022,10.459,0.022,10.396,0.019,5010,60,101,4.619,0.024,1.124,-0.411,0.12,0.12,0.69,2.194,0.02,0.745,0.215,0.031,2.203,0.158,2.164,225.2,536.4,75.17,0.024,0.024,0.008
211456927,08 49 30.541,+12 30 17.97,1,14.667,,,513-048763,08493053+1230178,5935-301-4-0107-0072,STAR,gri,rpm,-6.3,2.7,-3.3,2.9,,,16.4,0.06,15.11,0.047,,,15.886,0.01,14.672,0.04,14.144,0.05,,,12.702,0.022,12.059,0.022,11.916,0.021,4108,64,80,4.795,0.054,0.03,-0.086,0.21,0.15,0.493,0.035,0.058,0.563,0.035,0.056,4.487,1.149,0.534,202.9,17.03,30.21,0.025,0.007,0.006
211456957,08 54 46.302,+12 30 19.58,1,10.435,,817-882-1,513-048999,08544636+1230201,,STAR,gri,rav,-319.2,3.1,-228.7,3,,,12.475,0.259,11.243,0.098,,,11.747,0.03,10.508,0.01,9.873,0.1,,,8.401,0.024,7.767,0.018,7.603,0.019,4108,131,131,4.786,0.07,0.05,-0.109,0.12,0.12,0.486,0.063,0.073,0.554,0.054,0.076,4.555,1.632,0.895,27.75,4.184,5.584,0.004,0.002,0.002
211456959,09 10 23.357,+12 30 19.64,1,17.5,,,,09102335+1230196,5972-301-5-0149-0273,EXTENDED,gri,,0,3,2,3,,,,,,,20.471,0.074,18.539,0.009,17.497,0.006,17.054,0.006,16.687,0.011,15.899,0.08,15.439,0.112,14.935,0.092,,,,,,,,,,,,,,,,,,,,,,,,
211457016,08 41 05.091,+12 30 22.47,1,14.267,,,513-048359,08410509+1230224,,STAR,gri,rpm,-13.6,5,2.2,2.6,,,15.518,0.03,14.567,0.01,,,15.004,0.02,14.224,0.04,13.952,0.04,,,12.789,0.027,12.306,0.034,12.19,0.022,4994,100,100,4.576,0.048,1.392,-0.186,0.25,0.35,0.772,3.415,0.073,0.84,0.118,0.085,1.755,0.355,1.743,431.4,1795,50.44,0.032,0.008,0.005
211457032,08 58 31.485,+12 30 23.23,1,12.539,,,513-049172,08583148+1230232,,STAR,gri,rpm,-3.2,1.3,3.9,1.8,,,13.102,0.06,12.583,0.01,,,12.761,0.04,12.465,0.02,12.362,0.01,,,11.546,0.025,11.293,0.024,11.24,0.02,6295,126,151,4.188,0.138,0.207,-0.139,0.15,0.24,1.386,0.441,0.212,1.186,0.118,0.141,0.389,0.242,0.201,559.8,182.3,81.14,0.032,0.01,0.006
211457073,08 51 53.922,+12 30 25.32,1,11.953,,,513-048877,08515392+1230252,,STAR,gri,rpm,5.4,1.3,14.8,1,,,12.721,0.041,12.095,0.01,,,12.332,0.02,11.904,0.01,11.79,0.01,,,10.887,0.02,10.55,0.022,10.492,0.021,5940,92,139,4.154,0.252,0.378,-0.232,0.2,0.2,1.39,0.785,0.433,1.071,0.128,0.128,0.293,0.613,0.198,385.6,221.1,121.3,0.032,0.004,0.006
211457078,08 50 00.679,+12 30 25.52,1,12.216,,,513-048786,08500068+1230257,,STAR,gri,rpm,-15.1,0.9,-30.2,1.1,,,12.856,0.01,12.325,0.02,,,12.498,0.02,12.172,0.01,12.095,0.01,,,11.242,0.021,10.938,0.014,10.943,0.017,6134,98,73,4.273,0.075,0.21,-0.633,0.3,0.25,1.173,0.29,0.146,0.898,0.13,0.059,0.566,0.172,0.281,413.3,90.98,63.15,0.028,0.005,0.007
211457094,09 02 56.907,+12 30 26.31,1,14.522,,,513-049352,09025691+1230264,,STAR,gri,rpm,-54.4,2.8,-19.3,3.3,,,16.277,0.07,14.978,0.02,,,15.661,0.04,14.465,0.03,14.033,0.03,,,12.709,0.021,12.118,0.02,11.955,0.018,4144,66,66,4.914,0.02,0.078,-0.522,0.18,0.09,0.377,0.082,0.008,0.428,0.081,0.009,7.863,0.472,2.373,155,34.81,4.916,0.022,0.002,0.003
211457136,08 46 30.319,+12 30 28.59,1,10.045,,816-2358-1,513-048614,08463032+1230286,,STAR,gri,apo,-3.8,1.7,-13.4,1.7,,,11.241,0.074,10.313,0.046,,,10.849,0.08,9.97,0.01,9.7,0.02,,,8.534,0.023,8.033,0.02,7.941,0.026,4809,78,78,3.196,0.15,0.24,0.045,0.1,0.1,4.826,2.266,0.775,1.389,0.4,0.171,0.011,0.008,0.007,354.4,134.8,62.33,0.031,0.01,0.008
211457180,08 37 53.310,+12 30 30.93,1,9.891,,805-1498-1,513-048204,08375331+1230311,,STAR,gri,rpm,0.4,1.3,-128.7,1.3,,,10.869,0.062,10.134,0.046,,,10.716,0.07,9.836,0.04,9.538,0.12,,,8.541,0.03,8.089,0.026,7.979,0.023,4953,80,120,4.605,0.049,0.035,-0.018,0.12,0.24,0.748,0.054,0.074,0.821,0.06,0.072,1.927,0.477,0.294,54.57,13.03,3.76,0.01,0.002,0.002
211457238,08 46 10.416,+12 30 33.67,1,13.407,,,513-048604,08461041+1230337,,STAR,gri,apo,-5.3,1.5,-4.8,1.6,,,14.534,0.01,13.68,0.03,,,14.054,0.02,13.389,0.03,13.13,0.01,,,11.986,0.022,11.49,0.021,11.388,0.02,4943,59,59,3.349,0.12,0.144,-0.263,0.12,0.12,3.737,0.524,0.545,1.137,0.135,0.135,0.022,0.011,0.009,1367,237.6,202.4,0.033,0.008,0.006
211457266,08 46 24.260,+12 30 35.26,1,14.46,,,513-048611,08462426+1230353,5849-301-4-0102-0184,STAR,gri,rpm,3,2.3,-23.4,2.6,,,15.984,0.05,14.877,0.05,,,15.423,0.02,14.417,0.04,14.047,0.05,,,12.821,0.025,12.25,0.022,12.156,0.021,4578,91,73,4.661,0.04,0.024,-0.078,0.2,0.24,0.654,0.035,0.065,0.722,0.038,0.084,2.552,0.573,0.267,324.5,23.21,45.75,0.029,0.006,0.005
211457274,08 52 39.887,+12 30 35.71,1,12.163,,,513-048911,08523987+1230357,,STAR,gri,rpm,-19.3,1.9,-3.6,1.1,,,12.816,0.01,12.292,0.01,,,12.476,0.01,12.15,0.01,12.029,0.04,,,11.204,0.022,10.946,0.02,10.895,0.017,6247,99,99,4.176,0.145,0.145,-0.272,0.24,0.36,1.325,0.283,0.197,1.08,0.147,0.172,0.392,0.229,0.144,459.2,84.05,71.04,0.03,0.008,0.007
211457308,08 40 02.233,+12 30 37.26,1,15.18,,,513-048301,08400223+1230373,5194-301-2-0109-0038,STAR,gri,rpm,0.4,2.6,-3.4,2.9,,,16.305,0.02,15.374,0.01,,,15.766,0.01,15.155,0.02,14.93,0.08,,,13.774,0.023,13.251,0.029,13.171,0.031,5117,100,100,2.892,0.774,1.032,-1.038,0.42,1.19,4.837,9.716,2.72,0.856,0.048,0.067,0.007,0.083,0.006,3897,7240,2124,0.031,0.01,0.007
211457323,09 09 30.147,+12 30 37.88,1,13.043,,,513-049632,09093013+1230378,,STAR,gri,lam,-7.5,1.9,-1.9,2.2,,,14.329,0.16,13.471,0.28,,,13.749,0.05,13.051,0.05,12.74,0.04,,,11.553,0.027,10.997,0.03,10.897,0.018,4840,116,145,2.387,0.104,0.078,-0.438,0.12,0.12,10.527,0.753,1.231,0.971,0.083,0.019,8.31E-04,3.70E-04,1.71E-04,2920,252.4,320,0.034,0.008,0.007
211457384,08 42 58.375,+12 30 41.58,1,11.207,,816-1573-1,513-048443,08425837+1230416,,STAR,gri,rpm,-12.3,2.1,7.8,2.1,,,11.861,0.123,11.234,0.1,,,11.359,0.01,11.156,0.02,11.095,0.02,,,10.364,0.022,10.082,0.03,10.069,0.021,6630,132,132,4.126,0.145,0.174,-0.181,0.15,0.33,1.546,0.455,0.26,1.286,0.167,0.167,0.316,0.22,0.148,377.6,115.8,65.69,0.029,0.007,0.007
211457391,08 43 50.486,+12 30 41.90,1,16.716,,,,08435048+1230419,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,14.574,0.035,14.044,0.038,13.749,0.042,3543,158,221,5.04,0.098,0.07,-0.034,0.15,0.21,0.229,0.068,0.061,0.23,0.105,0.075,16.74,11.17,5.808,180.9,68.83,58.05,0.023,0.008,0.007
211457486,08 58 31.871,+12 30 47.66,1,18.948,,,,08583187+1230476,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,16.476,0.127,15.867,0.185,15.538,0.192,3948,706,392,4.896,0.15,0.21,-0.269,0.24,0.42,0.347,0.207,0.129,0.393,0.228,0.19,7.72,9.965,4.865,806.1,688.1,371.2,0.032,0.008,0.007
211457587,08 42 55.636,+12 30 53.03,1,11.499,,,513-048440,,,STAR,gri,,-36.1,1.3,-11,0.9,,,12.38,0.01,11.66,0.02,,,11.947,0.02,11.454,0.02,11.307,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211457621,08 52 23.468,+12 30 55.61,1,11.908,,,513-048899,08522345+1230556,,STAR,gri,rpm,9.1,0.9,-16.2,1,,,13.118,0.02,12.187,0.02,,,12.614,0.02,11.888,0.01,11.606,0.02,,,10.437,0.021,9.88,0.02,9.792,0.017,4875,78,58,2.541,0.533,0.246,-0.814,0.32,0.2,8.156,2.596,3.463,0.903,0.068,0.018,0.001,0.006,7.17E-04,1488,381.1,627.2,0.032,0.011,0.006
211457696,08 40 09.916,+12 30 59.52,1,14.392,,,513-048315,08400992+1230596,,STAR,gri,rpm,-10.3,1.7,-14.4,2.6,,,15.517,0.02,14.623,0.02,,,15.034,0.01,14.357,0.04,14.117,0.05,,,13.022,0.021,12.552,0.022,12.465,0.025,5148,80,121,4.569,0.03,1.122,-0.281,0.25,0.3,0.777,2.011,0.065,0.843,0.086,0.086,1.738,0.281,1.693,503,1278,49.51,0.032,0.011,0.007
211457732,08 54 45.705,+12 31 02.02,1,18.223,,,,08544570+1231020,5935-301-3-0115-0274,EXTENDED,gri,,3,3,5,3,,,,,,,20.841,0.103,19.195,0.013,18.224,0.009,17.806,0.009,17.482,0.023,16.921,0.192,16,0.158,15.367,0.143,,,,,,,,,,,,,,,,,,,,,,,,
211457735,08 39 56.886,+12 31 02.10,1,17.865,,,,08395688+1231021,5194-301-2-0109-0023,EXTENDED,gri,,2,3,-1,3,,,,,,,20.003,0.058,18.681,0.01,17.933,0.008,17.515,0.008,17.165,0.017,16.378,0.103,15.605,0.124,15.233,0.149,,,,,,,,,,,,,,,,,,,,,,,,
211457772,09 10 34.719,+12 31 04.70,1,13.472,,,513-049684,09103472+1231046,,STAR,gri,lam,-5.8,1.5,-26.2,1.7,,,14.627,0.19,13.89,0.34,,,14.078,0.02,13.459,0.07,13.212,0.03,,,12.12,0.027,11.592,0.033,11.559,0.022,5077,153,183,4.6,0.03,0.03,-0.181,0.12,0.15,0.733,0.05,0.047,0.796,0.047,0.066,1.962,0.291,0.253,305.5,30.09,35.97,0.029,0.008,0.007
211457909,08 55 12.519,+12 31 11.92,1,17.726,,,,,5935-301-3-0116-0205,EXTENDED,gri,,6,3,0,3,,,,,,,19.911,0.072,18.321,0.011,17.802,0.009,17.471,0.011,17.266,0.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211457998,08 38 54.552,+12 31 17.22,1,11.749,,805-1330-1,513-048248,08385457+1231170,,STAR,gri,rpm,-96.6,2.2,37.9,2.2,,,12.641,0.3,11.398,0.121,,,11.963,0.06,11.678,0.9,10.742,0.13,,,9.537,0.022,9.002,0.022,8.845,0.017,4656,192,846,4.651,0.248,0.04,-0.022,0.12,0.24,0.664,0.071,0.285,0.72,0.076,0.305,2.414,5.047,0.425,75.82,11.43,42.25,0.01,0.006,0.006
211458107,08 55 37.367,+12 31 22.55,1,12.69,,,513-049048,08553737+1231226,,STAR,gri,rpm,-21.1,0.9,-18.3,2,,,13.423,0.06,12.817,0.02,,,13.035,0.05,12.69,0.03,12.541,0.04,,,11.694,0.021,11.416,0.02,11.346,0.02,6086,122,122,4.294,0.1,0.2,-0.438,0.3,0.42,1.153,0.289,0.16,0.935,0.126,0.09,0.588,0.314,0.279,474.6,131.5,60.28,0.034,0.008,0.008
211458186,08 57 46.511,+12 31 26.99,1,18.022,,,,08574651+1231269,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.485,0.13,15.733,0.155,,,,,,,,,,,,,,,,,,,,,,,,,,
211458382,08 44 58.813,+12 31 38.52,1,18.042,,,,08445881+1231385,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.503,0.171,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211458402,08 43 37.553,+12 31 39.54,1,14.897,,,513-048470,08433755+1231395,5194-301-1-0114-0143,STAR,gri,rpm,-0.4,2.6,-1.4,2.8,,,16.278,0.1,15.223,0.03,,,15.723,0.04,14.924,0.03,14.543,0.14,,,13.344,0.029,12.717,0.034,12.64,0.024,4762,93,74,2.242,2.178,0.99,-0.795,0.55,0.88,8.226,22.167,7.477,0.831,0.128,0.049,5.10E-04,0.851,4.92E-04,5468,13650,5021,0.033,0.012,0.006
211458445,08 49 22.188,+12 31 42.19,1,13.589,,,513-048757,08492218+1231420,,STAR,gri,rpm,-26,1.8,-14.8,1.9,,,14.615,0.049,13.815,0.02,,,14.133,0.01,13.554,0.01,13.356,0.01,,,12.31,0.022,11.875,0.022,11.774,0.021,5345,107,64,4.502,0.072,1.008,-0.642,0.4,0.4,0.868,1.812,0.126,0.875,0.026,0.111,1.33,0.464,1.289,431.2,840.9,78.29,0.033,0.01,0.006
211458472,08 42 22.194,+12 31 44.05,1,15.531,,,513-048412,08422219+1231439,5935-301-5-0096-0195,STAR,gri,rpm,-36.4,3.6,-33.9,4.2,,,18.266,0.3,16.612,0.03,,,17.35,0.12,16.047,0.08,14.751,0.16,,,12.808,0.032,12.182,0.034,11.937,0.025,3571,125,83,5,0.04,0.056,0.096,0.16,0.16,0.264,0.064,0.021,0.264,0.099,0.028,13.37,2.556,4.35,93.38,34.46,10.08,0.018,0.002,0.003
211458523,08 57 32.220,+12 31 47.73,1,15.125,,,513-049131,08573222+1231477,6004-301-6-0126-0255,STAR,gri,rpm,-11.3,2.8,18.8,3.3,,,16.985,0.1,15.644,0.08,,,16.38,0.03,15.077,0.05,14.588,0.05,,,13.048,0.024,12.399,0.025,12.263,0.024,4065,96,64,4.803,0.056,0.035,-0.046,0.1,0.2,0.477,0.041,0.059,0.542,0.047,0.066,4.79,1.524,0.76,223.3,26.67,32.62,0.026,0.005,0.006
211458527,08 51 45.262,+12 31 47.85,1,17.579,,,,08514526+1231478,5849-301-3-0111-0189,STAR,gri,rpm,-24,3,-92,3,,,,,,,21.98,0.213,19.138,0.01,17.609,0.006,16.911,0.005,16.495,0.01,15.33,0.042,14.787,0.056,14.525,0.065,3641,43,36,5.161,0.02,0.02,-0.561,0.05,0.05,0.176,0.012,0.004,0.163,0.012,0.003,29.91,1.795,3.13,205.2,9.275,15.28,0.024,0.004,0.002
211458536,08 55 27.728,+12 31 48.45,1,14.607,,,513-049041,08552773+1231485,5935-301-3-0116-0118,STAR,gri,rpm,2.6,1.7,-1.5,2.1,,,15.731,0.09,14.855,0.043,,,15.246,0.05,14.553,0.02,14.332,0.04,,,13.313,0.023,12.814,0.025,12.755,0.024,5067,80,100,3.459,1.089,0.495,-0.407,0.3,0.36,2.976,2.282,2.259,0.923,0.182,0.13,0.032,1.566,0.025,2014,1486,1459,0.032,0.007,0.007
211458547,09 10 24.894,+12 31 49.38,1,11.457,,818-479-1,513-049680,09102490+1231495,,STAR,gri,rpm,-4.1,2.2,-16.2,2.3,,,12.25,0.235,11.417,0.126,,,12,0.02,11.498,0.08,11.225,0.01,,,10.178,0.027,9.684,0.03,9.632,0.02,5137,152,122,2.531,0.891,0.162,-0.886,0.35,0.35,8.058,1.938,4.891,0.898,0.083,0.026,0.002,0.027,6.81E-04,1341,237.5,794.1,0.032,0.008,0.007
211458551,09 01 09.974,+12 31 49.56,1,15.531,,,513-049271,09010997+1231495,,STAR,gri,rpm,-2.4,3.5,-2.1,3.3,,,16.925,0.14,15.789,0.05,,,16.33,0.08,15.456,0.03,15.188,0.05,,,13.965,0.026,13.45,0.027,13.335,0.033,4883,97,117,4.613,0.035,0.056,-0.142,0.2,0.28,0.722,0.078,0.059,0.776,0.078,0.078,2.055,0.359,0.415,659.7,95.65,70.39,0.034,0.01,0.007
211458570,09 10 29.009,+12 31 51.09,1,17.399,,,,09102900+1231510,5972-301-5-0149-0283,EXTENDED,gri,,12,1,2,3,,,,,,,19.075,0.029,17.949,0.007,17.533,0.006,17.163,0.007,17.014,0.015,16.617,0.161,,,15.569,0.161,,,,,,,,,,,,,,,,,,,,,,,,
211458603,08 57 27.969,+12 31 52.81,1,17.715,,,,08572796+1231528,6004-301-6-0126-0431,EXTENDED,gri,,-10,3,-4,3,,,,,,,20,0.091,18.493,0.011,17.779,0.009,17.382,0.009,17.089,0.021,16.808,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211458618,08 55 08.216,+12 31 53.94,1,14.404,,,513-049021,08550821+1231540,5935-301-3-0116-0046,STAR,gri,rpm,3.7,2,0.5,2.3,,,16.135,0.07,14.862,0.03,,,15.514,0.07,14.376,0.01,13.929,0.06,,,12.542,0.021,11.931,0.016,11.797,0.02,4358,100,150,4.693,0.102,4.08,-0.31,0.42,1.68,0.599,73.845,0.11,0.663,0.116,0.116,2.812,1.395,2.812,251,30400,69.59,0.027,0.008,0.006
211458659,09 05 47.549,+12 31 56.32,1,12.225,,,513-049473,09054755+1231563,,STAR,gri,lam,-8.1,1.5,-10.5,1.4,,,13.153,0.09,12.45,0.13,,,12.76,0.17,12.187,0.03,11.995,0.11,,,11.104,0.023,10.735,0.027,10.685,0.021,5793,91,114,3.986,0.155,0.155,0.196,0.1,0.12,1.782,0.441,0.3,1.251,0.062,0.125,0.191,0.134,0.09,548.6,117.1,96.48,0.036,0.002,0.01
211458664,09 07 48.867,+12 31 56.51,1,11.834,,818-415-1,513-049563,09074886+1231565,,STAR,gri,lam,-3.8,3,-1,3.1,,,13.337,0.369,12.001,0.164,,,12.511,0.13,11.857,0.12,11.544,0.04,,,10.358,0.024,9.83,0.031,9.754,0.023,4831,117,117,2.406,0.077,0.035,-0.412,0.12,0.12,10.665,0.477,0.808,1.063,0.131,0.094,8.70E-04,2.00E-04,8.56E-05,1735,98.56,108.3,0.034,0.01,0.007
211458709,08 50 34.495,+12 31 59.30,1,17.127,,,,08503449+1231593,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.656,0.056,15.01,0.068,14.613,0.068,3667,347,248,5,0.11,0.132,-0.132,0.2,0.28,0.277,0.128,0.087,0.289,0.184,0.115,12.45,11,6.626,348.9,276.1,134.3,0.029,0.01,0.008
211458725,08 57 30.113,+12 32 00.11,1,19.729,,,,,6004-301-6-0126-0251,STAR,gri,,3,3,-6,3,,,,,,,20.887,0.089,20.167,0.019,19.695,0.017,19.541,0.019,19.23,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211458756,09 05 56.942,+12 32 01.59,1,17.673,,,,09055694+1232015,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.165,0.1,15.409,0.121,14.637,0.083,3548,308,369,5.028,0.125,0.125,-0.128,0.2,0.24,0.227,0.111,0.075,0.235,0.155,0.097,15.89,15.45,7.833,395.1,265.2,181.7,0.029,0.009,0.009
211458790,08 38 48.977,+12 32 02.75,1,18.203,,,,08384897+1232027,5194-301-2-0107-0317,EXTENDED,gri,,1,3,-3,3,,,,,,,20.425,0.06,19.099,0.011,18.312,0.008,17.819,0.008,17.511,0.017,16.368,0.118,15.714,0.126,14.998,0.113,,,,,,,,,,,,,,,,,,,,,,,,
211458834,09 03 41.274,+12 32 05.37,1,14.647,,,513-049377,09034127+1232052,5972-301-6-0138-0065,STAR,gri,rpm,-117.1,2.9,-64.6,3.4,,,17.009,0.1,15.569,0.01,,,16.43,0.06,15.055,0.03,13.884,0.04,,,11.968,0.026,11.326,0.028,11.119,0.022,3343,80,53,5.107,0.025,0.025,0.023,0.06,0.06,0.189,0.017,0.013,0.169,0.018,0.018,24.51,3.631,3.163,62.22,23.39,8.401,0.013,0.003,0.005
211458917,08 44 23.730,+12 32 09.50,1,14.521,,,513-048513,08442371+1232095,,STAR,gri,rpm,-3.9,2.4,9.9,2.2,,,15.855,0.05,14.897,0.04,,,15.368,0.02,14.481,0.02,14.158,0.07,,,12.994,0.029,12.383,0.03,12.334,0.025,4750,56,93,4.637,0.045,0.025,-0.14,0.15,0.33,0.679,0.045,0.081,0.744,0.046,0.101,2.309,0.598,0.251,389,24.95,53.93,0.034,0.005,0.006
211458939,08 44 41.992,+12 32 10.85,1,12.305,,,513-048536,08444197+1232109,,STAR,gri,rpm,-10.1,1.3,14.6,1.9,,,12.995,0.02,12.49,0.05,,,12.644,0.01,12.312,0.04,12.16,0.01,,,11.332,0.027,11.042,0.03,11.011,0.019,6147,147,147,4.159,0.18,0.21,-0.365,0.25,0.4,1.363,0.474,0.3,1.022,0.175,0.175,0.399,0.303,0.218,476.1,172.7,108.2,0.032,0.009,0.005
211458984,08 54 49.627,+12 32 13.05,1,11.542,,817-846-1,513-049002,08544962+1232130,,STAR,gri,rpm,-2.3,2.2,-19,2.2,,,12.13,0.157,11.537,0.121,,,11.754,0.03,11.472,0.03,11.322,0.09,,,10.533,0.019,10.312,0.016,10.246,0.018,6439,128,128,4.179,0.145,0.203,-0.134,0.15,0.18,1.502,0.455,0.258,1.254,0.172,0.129,0.348,0.229,0.177,396.3,103.5,82.09,0.031,0.008,0.007
211458985,08 38 30.376,+12 32 13.09,1,12.796,,805-632-1,513-048232,08383040+1232129,,STAR,gri,rpm,-14.2,2.3,-3.2,2.6,,,13.037,0.416,11.773,0.192,,,12.515,0.04,12.889,0.9,12.242,0.12,,,11.503,0.02,11.297,0.027,11.241,0.02,6331,239,199,4.209,0.102,0.153,-0.073,0.12,0.21,1.409,0.315,0.218,1.223,0.123,0.147,0.408,0.189,0.168,567.3,121.1,99.77,0.033,0.007,0.008
211459018,09 02 58.693,+12 32 14.97,1,19.437,,,,09025869+1232149,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,16.583,0.129,15.831,0.187,15.411,0.174,3897,499,428,4.927,0.14,0.196,-0.254,0.25,0.35,0.328,0.171,0.129,0.37,0.212,0.177,8.691,10.32,5.294,739,566.1,320.6,0.033,0.008,0.007
211459046,08 56 01.644,+12 32 16.65,1,17.907,,,,08560164+1232166,5935-301-3-0117-0264,EXTENDED,gri,,2,3,0,3,,,,,,,20.141,0.053,18.706,0.009,17.96,0.007,17.564,0.007,17.313,0.018,16.26,0.094,15.499,0.099,14.869,0.097,,,,,,,,,,,,,,,,,,,,,,,,
211459055,08 44 53.004,+12 32 17.00,1,12.53,,816-1511-1,513-048543,08445302+1232164,,STAR,gri,rpm,-18.7,2.7,-4.2,3,,,12.968,0.332,12.56,0.253,,,12.862,0.01,12.529,0.02,12.387,0.02,,,11.569,0.023,11.338,0.027,11.256,0.019,6215,100,100,4.227,0.115,0.207,-0.319,0.24,0.32,1.285,0.413,0.153,1.053,0.16,0.16,0.467,0.193,0.249,515.3,154.7,75.08,0.031,0.009,0.005
211459091,09 03 35.899,+12 32 19.10,1,17.57,,,,09033589+1232191,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.203,0.067,14.409,0.073,14.197,0.068,4110,242,291,4.803,0.126,0.09,-0.172,0.2,0.28,0.458,0.115,0.118,0.514,0.102,0.143,4.828,3.524,1.564,600.1,194.6,195.1,0.032,0.01,0.007
211459099,08 58 44.882,+12 32 19.53,1,19.694,,,,,6004-301-6-0128-0165,STAR,gri,,-4,3,2,3,,,,,,,20.198,0.047,19.752,0.016,19.675,0.016,19.337,0.021,19.188,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211459120,08 52 19.773,+12 32 20.43,1,16.592,,,,08521977+1232204,5849-301-3-0112-0148,EXTENDED,gri,,-1,2,-4,2,,,,,,,19.417,0.058,17.564,0.006,16.67,0.005,16.175,0.005,15.81,0.012,15.36,0.061,14.477,0.067,14.21,0.068,,,,,,,,,,,,,,,,,,,,,,,,
211459126,08 57 26.250,+12 32 20.73,1,15.593,,,513-049126,08572625+1232208,,STAR,gri,rpm,-1,2.8,-3.9,3.3,,,16.618,0.09,15.849,0.06,,,16.16,0.05,15.583,0.05,15.35,0.19,,,14.144,0.029,13.735,0.032,13.588,0.038,5409,160,160,4.524,0.05,0.7,-0.263,0.25,0.4,0.833,1.075,0.082,0.872,0.068,0.081,1.395,0.341,1.29,954.9,1200,117.5,0.034,0.008,0.007
211459129,08 53 30.507,+12 32 20.77,1,12.683,,,513-048949,08533051+1232207,,STAR,gri,rpm,-10,0.9,-14.1,2.6,,,13.213,0.02,12.73,0.02,,,12.898,0.01,12.611,0.02,12.532,0.03,,,11.759,0.022,11.492,0.022,11.474,0.021,6369,76,102,4.239,0.102,0.136,-0.329,0.2,0.2,1.298,0.274,0.174,1.093,0.128,0.107,0.492,0.203,0.182,572.1,115.4,70.37,0.032,0.006,0.007
211459197,08 55 03.943,+12 32 24.50,1,12.865,,,513-049016,08550394+1232246,,STAR,gri,rpm,0.2,1.3,-16.1,1.6,,,13.685,0.05,13.009,0.02,,,13.272,0.03,12.843,0.02,12.691,0.08,,,11.817,0.019,11.532,0.016,11.451,0.02,5999,121,96,4.246,0.168,0.224,-0.099,0.12,0.24,1.229,0.437,0.205,1.076,0.07,0.112,0.543,0.348,0.321,538.7,190.3,98.4,0.032,0.011,0.007
211459228,09 09 39.951,+12 32 26.45,1,18.565,,,,,5972-301-5-0148-0433,EXTENDED,gri,,0,3,-5,3,,,,,,,19.764,0.056,18.768,0.013,18.498,0.014,18.275,0.018,18.151,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211459236,09 09 46.766,+12 32 26.77,1,13.59,,,513-049641,09094676+1232267,,STAR,gri,lam,-3.5,2.2,-6.6,2.5,,,14.913,0.15,14.039,0.29,,,14.331,0.06,13.619,0.05,13.273,0.02,,,12.033,0.024,11.472,0.03,11.392,0.022,4846,77,77,2.726,0.155,0.217,-0.62,0.15,0.15,6.825,1.979,1.135,0.939,0.029,0.037,0.003,0.002,0.001,2557,708.3,384.6,0.034,0.013,0.01
211459279,08 54 52.299,+12 32 29.10,1,14.302,,,513-049004,08545230+1232291,5935-301-3-0115-0142,STAR,gri,rpm,-46.3,2.9,30.1,3.5,,,16.686,0.19,15.171,0.07,,,15.955,0.03,14.607,0.01,13.593,0.09,,,11.792,0.019,11.217,0.016,10.984,0.019,3651,58,43,4.961,0.02,0.039,0.113,0.12,0.1,0.314,0.041,0.009,0.337,0.05,0.017,10.55,0.754,1.974,75.15,7.63,8.786,0.012,0.003,0.002
