EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V)
integer,ra,dec,integer,float,integer,string,string,string,string,string,string,string,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,integer,integer,integer,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float
211967968,09 06 11.197,+19 44 42.45,1,13.327,,,549-046489,09061119+1944425,,STAR,gri,rpm,-76.4,4,-36.8,2.2,,,15.219,0.01,13.907,0.04,,,14.597,0.04,13.327,0.01,12.783,0.13,,,11.278,0.025,10.595,0.027,10.469,0.021,4000,128,64,4.82,0.04,0.048,0.003,0.12,0.21,0.46,0.049,0.044,0.525,0.056,0.067,5.192,1.122,1.087,106.8,20.72,20.47,0.014,0.009,0.004
211967971,08 55 19.071,+19 44 42.57,1,14.044,,,549-046091,08551908+1944426,,STAR,gri,lam,-4.5,6.4,0.7,2.8,,,15.101,0.05,14.264,0.01,,,14.626,0.07,14.041,0.03,13.795,0.01,,,12.723,0.025,12.287,0.022,12.175,0.021,5068,82,82,3.449,0.14,0.14,-0.548,0.15,0.12,3.012,0.623,0.516,0.965,0.119,0.05,0.033,0.023,0.014,1625,336,235.6,0.033,0.01,0.007
211968006,08 14 09.614,+19 44 43.89,1,13.769,,,549-044178,08140961+1944438,,STAR,gri,rpm,-17.5,2,-3.3,2.3,,,14.466,0.01,13.854,0.01,,,14.147,0.01,13.73,0.03,13.606,0.02,,,12.798,0.021,12.475,0.024,12.398,0.023,5944,93,117,4.379,0.08,0.272,-0.414,0.25,0.35,1.034,0.433,0.152,0.921,0.113,0.094,0.831,0.33,0.526,685,278.1,107.3,0.032,0.008,0.006
211968029,08 41 59.344,+19 44 45.08,1,14.981,,,549-045575,08415935+1944452,,STAR,JHK,rpm,-36.5,5.2,-14.1,3.9,,,,,,,,,,,,,,,,,12.743,0.022,12.073,0.026,11.889,0.019,4069,186,155,4.799,0.05,0.06,-0.026,0.18,0.24,0.481,0.068,0.06,0.54,0.072,0.06,4.707,1.413,1.087,194.6,40.22,28.2,0.022,0.006,0.005
211968033,09 00 45.406,+19 44 45.50,1,16.763,,,,,5061-301-2-0142-0221,EXTENDED,gri,,2,2,0,2,,,,,,,18.615,0.044,17.322,0.012,16.785,0.012,16.524,0.016,16.269,0.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211968056,08 49 37.713,+19 44 46.78,1,12.603,,,549-045896,08493770+1944468,,STAR,gri,rpm,2,1.2,-13.1,1.2,,,13.319,0.01,12.687,0.01,,,12.952,0.031,12.524,0.041,12.453,0.01,,,11.553,0.024,11.315,0.031,11.217,0.024,6098,148,99,4.173,0.165,0.165,-0.08,0.16,0.24,1.39,0.397,0.309,1.142,0.122,0.147,0.402,0.321,0.203,536.5,146.7,115.2,0.032,0.013,0.008
211968078,08 14 20.325,+19 44 47.67,1,13.638,,,549-044193,08142033+1944476,,STAR,gri,rpm,-19.8,1.9,3.1,2.2,,,14.496,0.01,13.762,0.03,,,14.083,0.04,13.597,0.01,13.447,0.066,,,12.496,0.02,12.188,0.022,12.099,0.018,5829,140,117,4.399,0.08,0.224,-0.209,0.2,0.24,1.01,0.307,0.138,0.96,0.083,0.1,0.841,0.347,0.474,598.4,196.3,97.22,0.034,0.019,0.008
211968088,08 41 28.684,+19 44 48.05,1,10.831,,,549-045546,08412869+1944481,,STAR,gri,rpm,-39.1,0.5,-14.1,0.5,,,11.605,0.02,10.933,0.02,,,11.221,0.03,10.761,0.01,10.664,0.01,,,9.812,0.022,9.549,0.023,9.469,0.018,5944,96,72,4.309,0.12,0.24,-0.02,0.12,0.18,1.188,0.493,0.176,1.077,0.104,0.065,0.632,0.314,0.372,204.3,81.9,26.77,0.024,0.008,0.007
211968090,08 45 38.088,+19 44 48.13,1,14.385,,,549-045721,08453809+1944481,,STAR,gri,lam,2.1,4.2,2.7,2.3,,,15.547,0.06,14.631,0.02,,,15.064,0.02,14.34,0.01,14.094,0.05,,,12.889,0.025,12.367,0.022,12.306,0.023,4964,78,78,2.827,0.135,0.135,-0.798,0.15,0.12,5.963,1.011,0.864,0.907,0.039,0.018,0.004,0.002,0.002,3325,563.5,481.9,0.034,0.007,0.008
211968107,08 41 05.261,+19 44 48.81,1,12.861,,,549-045531,08410526+1944488,,STAR,gri,rpm,9.9,1.8,33.1,2.2,,,14.073,0.01,13.118,0.01,,,13.582,0.01,12.803,0.02,12.552,0.01,,,11.456,0.022,10.954,0.021,10.872,0.02,4972,79,79,4.6,0.035,0.063,-0.223,0.3,0.25,0.733,0.083,0.063,0.807,0.096,0.096,1.893,0.357,0.457,230.9,33.47,38.13,0.028,0.013,0.006
211968142,09 06 08.888,+19 44 51.00,1,14.352,,,549-046483,09060888+1944510,5061-301-1-0150-0100,STAR,gri,rpm,-13.7,3,-4.9,1.2,,,15.406,0.07,14.504,0.05,,,14.876,0.03,14.222,0.01,14.128,0.11,,,12.947,0.024,12.461,0.032,12.392,0.025,5210,100,120,4.545,0.054,1.269,-0.335,0.3,0.54,0.811,2.65,0.088,0.876,0.05,0.109,1.554,0.38,1.534,531.2,1619,74.89,0.032,0.011,0.007
211968151,08 41 16.015,+19 44 51.35,1,13.496,,,549-045539,08411602+1944514,,STAR,gri,lam,-37.6,2.8,-16.9,2.3,,,14.571,0.03,13.702,0.01,,,14.092,0.034,13.42,0.01,13.241,0.02,,,12.217,0.02,11.812,0.023,11.709,0.023,5322,159,190,4.552,0.035,0.042,-0.056,0.12,0.12,0.821,0.059,0.055,0.885,0.045,0.054,1.556,0.251,0.216,377.5,38.33,41.36,0.028,0.01,0.006
211968173,09 10 03.355,+19 44 52.38,1,12.436,,,549-046607,09100335+1944524,,STAR,gri,rpm,2.8,1.5,-10.6,1.8,,,13.151,0.02,12.566,0.01,,,12.786,0.03,12.418,0.02,12.287,0.02,,,11.426,0.022,11.116,0.021,11.099,0.019,6062,97,122,4.272,0.14,0.308,-0.266,0.25,0.3,1.201,0.575,0.213,1.037,0.15,0.129,0.573,0.367,0.38,451.1,186.7,87.79,0.032,0.01,0.008
211968228,08 40 13.784,+19 44 55.95,1,15.213,,,549-045479,08401378+1944559,5038-301-3-0027-0353,STAR,gri,rpm,-29.2,3.7,-9.7,3.9,,,17.693,0.127,16.039,0.066,,,16.936,0.08,15.506,0.01,14.475,0.05,,,12.752,0.023,12.065,0.023,11.881,0.022,3541,127,84,5.017,0.055,0.077,0.071,0.1,0.12,0.251,0.079,0.045,0.25,0.109,0.055,14.42,5.258,5.089,83.98,31.41,16.03,0.012,0.008,0.003
211968231,08 49 12.703,+19 44 56.12,1,14.438,,,549-045879,08491269+1944561,5037-301-1-0128-0110,STAR,gri,rpm,21.4,2.3,-35.9,2.2,,,15.002,0.02,14.512,0.02,,,14.704,0.04,14.38,0.01,14.324,0.04,,,13.474,0.026,13.239,0.043,13.199,0.034,6244,100,150,4.372,0.06,0.14,-1.171,0.24,0.16,0.956,0.18,0.064,0.803,0.029,0.019,0.89,0.205,0.36,882.1,249,35.81,0.033,0.009,0.009
211968246,08 51 55.236,+19 44 57.04,1,11.679,,,549-045973,08515523+1944571,,STAR,gri,rpm,0.6,1.1,-2.8,1.1,,,12.951,0.01,11.908,0.01,,,12.433,0.04,11.593,0.01,11.356,0.02,,,10.114,0.023,9.554,0.021,9.456,0.019,4780,57,76,2.461,0.408,0.102,-0.267,0.15,0.18,10.8,0.74,4.085,1.183,0.211,0.151,9.35E-04,0.003,2.06E-04,1575,108.7,519.8,0.033,0.01,0.008
211968263,09 00 47.579,+19 44 57.78,1,14.39,,,549-046292,09004758+1944578,5061-301-2-0142-0100,STAR,gri,rpm,-4.9,1.4,-1.1,2.8,,,15.434,0.02,14.601,0.02,,,14.997,0.01,14.402,0.01,14.131,0.03,,,13.094,0.025,12.655,0.022,12.58,0.021,5192,81,102,2.89,0.756,0.63,-0.952,0.3,0.42,4.907,5.089,2.818,0.886,0.033,0.072,0.006,0.047,0.005,3365,3288,1880,0.035,0.011,0.008
211968329,08 14 14.008,+19 45 00.78,1,14.705,,,549-044184,08141401+1945007,4508-301-3-0070-0246,STAR,gri,rpm,-6,3.3,-1.8,3.7,,,15.902,0.01,14.882,0.044,,,15.387,0.02,14.654,0.01,14.412,0.02,,,13.287,0.02,12.84,0.022,12.717,0.02,5080,82,82,4.542,0.055,1.089,-0.225,0.24,0.32,0.831,2.327,0.107,0.892,0.206,0.103,1.477,0.497,1.448,608.7,1616,102.9,0.034,0.013,0.008
211968333,08 24 24.344,+19 45 00.99,1,12.785,,,549-044737,08242433+1945010,,STAR,gri,rpm,35.9,2.1,-19.2,2.5,,,14.078,0.04,13.079,0.03,,,13.612,0.032,12.719,0.01,12.43,0.01,,,11.305,0.021,10.785,0.022,10.682,0.019,4742,56,56,4.62,0.03,0.066,-0.043,0.15,0.15,0.711,0.091,0.046,0.782,0.204,0.051,2.115,0.313,0.511,195.3,48.31,25.2,0.025,0.003,0.004
211968356,08 25 26.675,+19 45 02.18,1,11.713,,1387-952-1,549-044792,08252667+1945022,,STAR,gri,plx,16.1,1.6,-28.2,1.8,,,12.706,0.315,11.709,0.181,,,12.182,0.01,11.662,0.01,11.512,0.03,,,10.626,0.023,10.308,0.022,10.206,0.019,5769,91,91,4.401,0.055,0.132,0.057,0.12,0.18,1.045,0.16,0.072,1.025,0.04,0.04,0.89,0.205,0.302,280.5,36.21,36.21,0.027,0.008,0.006
211968365,08 17 37.396,+19 45 02.38,1,16.442,,,,08173739+1945023,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.02,0.052,14.313,0.057,13.888,0.055,3611,359,299,5.001,0.13,0.13,-0.064,0.15,0.24,0.26,0.132,0.101,0.274,0.19,0.118,13.04,13.9,6.729,246.6,175.1,117,0.027,0.01,0.01
211968369,08 15 11.226,+19 45 02.59,1,17.277,,,,08151122+1945025,6597-301-3-0192-0385,STAR,gri,rpm,-46,3,-35,3,,,,,,,21.966,0.187,19.176,0.011,17.651,0.006,16.463,0.005,15.813,0.007,14.503,0.026,13.917,0.033,13.673,0.032,3437,69,55,5.137,0.025,0.025,-0.23,0.12,0.09,0.179,0.015,0.008,0.163,0.015,0.009,28.1,2.429,3.794,128.7,9.461,8.814,0.018,0.009,0.003
211968376,08 14 10.201,+19 45 03.10,1,14.03,,,549-044179,08141020+1945030,,STAR,gri,rpm,12.8,3,-21.1,3.3,,,14.967,0.03,14.162,0.01,,,14.557,0.03,13.954,0.01,13.804,0.03,,,12.822,0.021,12.48,0.022,12.391,0.02,5508,110,88,4.504,0.04,0.056,-0.11,0.12,0.27,0.877,0.067,0.086,0.904,0.055,0.088,1.343,0.272,0.226,550.4,52,58.73,0.033,0.01,0.006
211968421,08 15 38.804,+19 45 05.21,1,16.776,,,,08153880+1945052,6597-301-3-0193-0235,EXTENDED,gri,,,,,,,,,,,,20.072,0.094,17.795,0.007,16.811,0.005,16.339,0.005,15.936,0.012,15.433,0.073,14.846,0.09,14.419,0.082,,,,,,,,,,,,,,,,,,,,,,,,
211968453,08 12 33.443,+19 45 06.92,1,16.97,,,,08123344+1945069,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.51,0.065,15.079,0.103,14.267,0.071,3458,167,278,5.074,0.098,0.07,-0.046,0.15,0.18,0.207,0.057,0.052,0.197,0.072,0.072,19.82,12.33,6.574,246.9,90.78,87.62,0.025,0.01,0.008
211968459,08 37 00.522,+19 45 07.26,1,16.012,,,549-045317,08370052+1945074,,STAR,BV,col,,,,,,,18.35,0.27,16.428,0.078,,,,,,,,,,,12.76,0.023,12.139,0.023,11.902,0.019,3654,143,143,4.992,0.08,0.08,-0.059,0.15,0.18,0.283,0.076,0.07,0.29,0.111,0.093,11.66,7.514,3.957,98.73,32.63,28.64,0.015,0.007,0.006
211968460,08 48 30.577,+19 45 07.27,1,17.813,,,,08483057+1945072,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.451,0.054,14.852,0.072,14.557,0.071,3812,514,343,4.932,0.12,0.168,-0.157,0.2,0.28,0.328,0.167,0.111,0.37,0.188,0.157,9.198,9.154,5.183,443.1,312.8,183.4,0.03,0.011,0.008
211968468,08 49 55.681,+19 45 07.73,1,10.917,,1396-1022-1,549-045910,08495568+1945076,,STAR,gri,plx,17.1,1.3,8.6,1.4,,,11.626,0.095,11.226,0.107,,,11.288,0.03,10.859,0.01,10.758,0.02,,,9.891,0.023,9.607,0.029,9.526,0.024,6013,96,96,3.93,0.15,0.125,-0.025,0.12,0.24,1.941,0.42,0.345,1.261,0.212,0.177,0.148,0.11,0.055,417.4,125.6,125.6,0.031,0.01,0.007
211968472,08 23 50.194,+19 45 07.96,1,13.049,,,549-044715,08235019+1945080,,STAR,gri,rpm,-4,2.3,-5.6,2.7,,,14.205,0.05,13.295,0.03,,,13.754,0.033,13.019,0.01,12.748,0.02,,,11.656,0.02,11.162,0.022,11.07,0.02,4965,78,78,3.017,0.41,0.738,-0.53,0.3,0.3,4.86,5.474,1.664,0.972,0.184,0.085,0.008,0.021,0.007,1564,1471,530.6,0.034,0.011,0.008
211968501,08 50 58.279,+19 45 09.49,1,14.183,,,549-045948,08505827+1945094,,STAR,gri,lam,-1.3,2.5,-21.4,2.3,,,15.253,0.03,14.381,0.01,,,14.819,0.03,14.074,0.046,13.911,0.09,,,12.772,0.023,12.296,0.024,12.24,0.018,5043,150,180,4.583,0.03,0.03,-0.021,0.12,0.1,0.766,0.04,0.045,0.838,0.043,0.051,1.805,0.22,0.196,428.3,39.17,42.69,0.03,0.011,0.008
211968522,08 55 19.661,+19 45 10.69,1,13.771,,,549-046092,08551966+1945106,,STAR,gri,rpm,6.3,2.4,-3.5,1.7,,,14.83,0.08,14.016,0.01,,,14.384,0.06,13.765,0.01,13.508,0.03,,,12.386,0.023,11.88,0.021,11.838,0.02,5038,80,80,3,0.39,0.546,-0.785,0.3,0.36,5.035,3.524,2.073,0.898,0.127,0.021,0.007,0.021,0.006,2297,1640,956.6,0.036,0.009,0.009
211968526,08 13 59.858,+19 45 11.07,1,14.467,,,549-044163,08135986+1945110,,STAR,gri,rpm,4.6,2.4,-5.5,2.7,,,15.104,0.01,14.552,0.03,,,14.792,0.01,14.43,0.02,14.328,0.02,,,13.51,0.021,13.255,0.024,13.222,0.032,6182,99,99,4.254,0.105,0.168,-0.406,0.25,0.25,1.214,0.283,0.169,0.994,0.116,0.097,0.507,0.234,0.231,1216,263.6,183.4,0.033,0.01,0.007
211968531,08 49 14.496,+19 45 11.34,1,12.884,,,549-045880,08491449+1945114,,STAR,gri,rpm,-2,1.6,-20.7,2,,,13.962,0.044,13.064,0.01,,,13.513,0.01,12.776,0.02,12.614,0.062,,,11.566,0.024,11.169,0.032,11.098,0.022,5234,84,147,4.518,0.088,0.02,0.11,0.06,0.28,0.867,0.041,0.126,0.901,0.045,0.072,1.381,0.625,0.092,295.3,10.8,55.83,0.029,0.01,0.005
211968547,08 53 15.252,+19 45 12.18,1,14.459,,,549-046018,08531524+1945121,,STAR,gri,lam,-23.7,4,-32.2,2.5,,,15.6,0.02,14.639,0.02,,,15.163,0.04,14.372,0.01,14.157,0.01,,,13.072,0.023,12.607,0.024,12.52,0.027,4966,150,150,4.594,0.025,0.025,-0.017,0.1,0.1,0.749,0.043,0.034,0.814,0.041,0.041,1.905,0.208,0.223,470.4,44.91,41,0.032,0.011,0.008
211968568,09 09 44.051,+19 45 13.45,1,9.942,,1404-409-1,549-046588,09094404+1945135,,STAR,gri,rpm,-5.6,1.1,-3.1,1.1,,,10.304,0.031,9.969,0.032,,,10.251,0.18,9.871,0.04,9.81,0.06,,,9.14,0.02,9.012,0.024,8.946,0.019,6890,276,276,3.889,0.245,0.245,0.013,0.1,0.1,2.251,1.091,0.631,1.635,0.314,0.174,0.127,0.177,0.082,331.7,159.4,92.5,0.03,0.01,0.008
211968594,09 01 42.974,+19 45 15.85,1,19.035,,,,09014297+1945158,5061-301-2-0144-0273,STAR,gri,,26,4,-26,4,,,,,,,23.331,0.438,20.653,0.024,19.272,0.013,18.342,0.01,17.812,0.018,16.479,0.11,15.811,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,
211968598,08 40 18.843,+19 45 15.92,1,14.817,,,549-045484,08401884+1945158,5038-301-3-0027-0205,STAR,gri,rpm,19.1,3.9,-25.7,4.3,,,15.394,0.02,14.852,0.02,,,15.081,0.041,14.774,0.03,14.703,0.04,,,13.878,0.027,13.557,0.029,13.497,0.042,6144,98,123,4.323,0.13,0.13,-0.87,0.16,0.24,1.031,0.175,0.177,0.827,0.034,0.04,0.731,0.441,0.275,1161,215.7,214.8,0.032,0.011,0.007
211968621,08 38 46.498,+19 45 17.31,1,14.581,,,549-045405,08384650+1945173,5045-301-3-0125-0098,STAR,gri,lam,-3.1,3.1,-0.8,3.2,,,15.799,0.03,14.832,0.01,,,15.266,0.01,14.506,0.03,14.287,0.02,,,13.139,0.023,12.647,0.022,12.548,0.024,4987,59,59,3.325,0.154,0.132,-0.464,0.15,0.12,3.527,0.569,0.58,0.962,0.15,0.019,0.022,0.016,0.007,2281,301.9,364.3,0.033,0.011,0.009
211968627,08 19 06.540,+19 45 17.77,1,16.012,,,549-044474,08190654+1945178,6597-301-2-0198-0390,STAR,JHK,rpm,-11.7,5.3,3.2,5.2,,,,,,,,,,,,,,,,,13.774,0.021,13.084,0.024,12.92,0.033,4168,161,161,4.769,0.05,0.06,-0.041,0.15,0.15,0.523,0.057,0.061,0.581,0.069,0.057,3.963,0.969,0.779,345.7,70.3,49.42,0.032,0.01,0.008
211968647,08 37 39.891,+19 45 18.76,1,10.791,,,549-045348,08373989+1945187,,STAR,gri,rpm,-0.4,0.7,-1.7,1,,,11.141,0.02,10.782,0.01,,,10.901,0.01,10.755,0.04,10.773,0.02,,,10.17,0.027,9.978,0.03,9.93,0.02,7041,142,198,4,0.195,0.273,-0.035,0.1,0.1,2.008,0.939,0.481,1.622,0.268,0.167,0.179,0.191,0.114,501.5,244,123.7,0.032,0.011,0.007
211968700,08 55 46.828,+19 45 22.53,1,13.844,,,549-046115,08554682+1945225,,STAR,gri,rpm,14.9,1.7,-23.8,1.6,,,15.015,0.07,14.118,0.02,,,14.534,0.04,13.85,0.01,13.549,0.01,,,12.468,0.023,12.009,0.022,11.931,0.018,5056,101,61,4.599,0.035,0.042,-0.326,0.25,0.3,0.714,0.079,0.06,0.759,0.093,0.066,1.986,0.374,0.372,346.3,54.61,32.21,0.029,0.01,0.006
211968702,08 21 00.410,+19 45 22.63,1,8.862,,1386-750-1,549-044579,08210040+1945226,,STAR,gri,rpm,5.4,1.3,-16.6,1.3,,,10.968,0.071,9.337,0.023,,,10.134,0.03,9.261,0.04,8.317,0.06,,,6.43,0.026,5.66,0.023,5.429,0.024,4353,70,52,1.614,0.186,0.186,-0.567,0.18,0.12,24.817,6.831,3.499,0.984,0.2,0.048,5.94E-05,5.12E-05,3.06E-05,589.2,156,77.45,0.031,0.006,0.006
211968713,08 42 31.631,+19 45 23.53,1,13.613,,,549-045598,08423163+1945235,,STAR,gri,rpm,-6.3,2.1,0,2.1,,,14.816,0.02,13.834,0.03,,,14.304,0.02,13.574,0.03,13.316,0.065,,,12.237,0.025,11.767,0.03,11.651,0.016,5020,101,80,3.394,0.952,0.68,-0.435,0.3,0.36,3.076,3.873,2.17,0.955,0.209,0.095,0.024,0.802,0.021,1352,1260,939,0.035,0.014,0.01
211968762,08 40 04.730,+19 45 25.39,1,14.332,,,549-045466,08400472+1945252,,STAR,gri,lam,-32.4,4,-13.5,3.8,,,15.583,0.06,14.587,0.04,,,15.077,0.02,14.277,0.03,14.012,0.06,,,12.831,0.024,12.321,0.026,12.234,0.027,4883,117,176,4.609,0.025,0.03,-0.036,0.1,0.1,0.724,0.038,0.036,0.791,0.041,0.041,2.035,0.248,0.221,396.1,35.43,32.52,0.031,0.01,0.007
211968768,08 54 33.206,+19 45 25.94,1,15.298,,,549-046063,08543322+1945259,5071-301-3-0131-0086,STAR,BV,,-26.7,4.4,91.2,4.5,,,16.643,0.07,15.506,0.054,,,,,,,,,,,13.684,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211968779,08 39 05.121,+19 45 26.42,1,17.271,,,,08390512+1945264,5045-301-3-0125-0381,STAR,gri,rpm,-36,3,-13,3,,,,,,,22.129,0.214,19.369,0.011,17.942,0.006,16.372,0.005,15.547,0.006,14.01,0.024,13.424,0.03,13.164,0.028,3576,104,125,5.04,0.048,0.048,-0.096,0.15,0.15,0.24,0.042,0.036,0.241,0.06,0.052,15.96,4.792,3.685,146.3,33.19,27.05,0.022,0.013,0.007
211968795,08 55 35.705,+19 45 27.20,1,19.554,,,,,5071-301-3-0132-0399,STAR,gri,,-9,7,25,7,,,,,,,20.78,0.063,19.495,0.012,19.573,0.016,19.575,0.02,19.692,0.074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211968816,08 18 29.342,+19 45 28.62,1,12.854,,,549-044434,08182933+1945286,,STAR,gri,rpm,0.6,2.2,-0.7,2.7,,,14.269,0.02,13.117,0.02,,,13.696,0.02,12.792,0.02,12.493,0.01,,,11.159,0.022,10.663,0.022,10.496,0.018,4729,56,56,2.485,0.533,0.078,-0.146,0.12,0.15,11.115,0.248,5.282,1.276,0.139,0.167,9.92E-04,0.006,1.48E-04,2511,124.4,1078,0.037,0.018,0.009
211968838,08 38 26.300,+19 45 30.68,1,14.759,,,549-045389,08382630+1945307,5045-301-3-0124-0144,STAR,gri,rpm,2.3,3.6,6,3.8,,,17.214,0.01,15.688,0.04,,,16.459,0.01,15.092,0.02,14.03,0.04,,,12.384,0.029,11.748,0.033,11.491,0.019,3831,276,230,4.902,0.065,0.078,-0.06,0.18,0.12,0.377,0.088,0.071,0.423,0.095,0.115,7.682,3.422,2.367,118.7,37.07,28.25,0.017,0.005,0.006
211968884,08 12 06.679,+19 45 33.99,1,14.416,,,549-044061,08120669+1945339,6728-301-3-0094-0171,STAR,gri,rpm,7.4,3.4,0.1,3.8,,,15.105,0.02,14.483,0.01,,,14.726,0.01,14.384,0.02,14.283,0.03,,,13.438,0.022,13.132,0.025,13.051,0.023,6169,98,98,4.242,0.144,0.192,-0.531,0.25,0.3,1.185,0.319,0.186,0.958,0.115,0.096,0.53,0.291,0.267,1131,323.4,186,0.033,0.01,0.007
211968917,08 51 46.157,+19 45 35.92,1,16.854,,,,08514615+1945359,5061-301-4-0129-0293,EXTENDED,gri,,1,2,0,2,,,,,,,18.366,0.022,17.282,0.005,16.887,0.005,16.67,0.006,16.582,0.019,16.313,0.114,15.871,0.157,,,,,,,,,,,,,,,,,,,,,,,,,,
211968935,08 25 51.650,+19 45 36.91,1,16.713,,,,08255164+1945369,6597-301-1-0208-0080,STAR,gri,col,,,,,,,,,,,18.472,0.016,17.278,0.005,16.714,0.004,16.471,0.005,16.328,0.008,15.387,0.054,14.972,0.074,14.884,0.09,5336,127,127,4.566,0.075,1.695,-0.922,0.45,0.72,0.742,4.769,0.103,0.75,0.073,0.087,1.793,0.682,1.788,1472,7942,244.9,0.035,0.011,0.008
211968936,08 19 20.718,+19 45 36.93,1,18.408,,,,,6597-301-2-0198-0426,EXTENDED,gri,,5,3,14,3,,,,,,,19.275,0.049,18.579,0.012,18.351,0.015,18.281,0.023,18.132,0.072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211968954,08 37 41.037,+19 45 37.98,1,10.492,,1395-2409-1,549-045350,08374103+1945379,,STAR,gri,plx,-2.7,1.2,-3.9,1.3,,,11.005,0.082,10.752,0.097,,,10.648,0.01,10.44,0.01,10.427,0.02,,,9.778,0.026,9.659,0.03,9.603,0.018,6902,112,140,3.957,0.18,0.18,-0.001,0.1,0.1,2.072,0.607,0.4,1.595,0.2,0.125,0.163,0.12,0.079,489,167.1,167.1,0.031,0.013,0.007
211969024,08 12 53.065,+19 45 42.16,1,16.233,,,549-044102,08125307+1945422,6728-301-3-0095-0376,STAR,JHK,rpm,-12.1,4.2,-12.2,4,,,,,,,,,,,,,,,,,14.068,0.028,13.46,0.034,13.236,0.032,3832,325,180,4.899,0.095,0.095,-0.076,0.16,0.24,0.358,0.098,0.09,0.397,0.139,0.116,7.378,5.622,2.776,246,95.13,68.6,0.026,0.008,0.006
211969037,08 40 45.873,+19 45 42.96,1,17.516,,,,08404587+1945429,5038-301-3-0027-0397,STAR,gri,rpm,30,3,-12,3,,,,,,,21.201,0.075,18.667,0.008,17.494,0.006,17.023,0.006,16.78,0.01,15.579,0.054,15.028,0.074,14.81,0.106,4160,50,50,4.95,0.054,0.099,-0.705,0.2,0.2,0.338,0.084,0.042,0.382,0.097,0.048,9.626,2.548,3.608,527.1,118.4,74.31,0.031,0.008,0.007
211969043,08 56 01.348,+19 45 43.11,1,14.598,,,549-046122,08560135+1945431,5071-301-3-0133-0099,STAR,gri,rpm,-3.6,2.9,1.3,3.1,,,15.989,0.08,14.896,0.044,,,15.434,0.09,14.537,0.01,14.24,0.05,,,13.005,0.025,12.415,0.021,12.317,0.026,4699,93,112,4.601,0.06,2.268,-0.217,0.25,0.55,0.722,10.128,0.086,0.775,0.195,0.089,1.963,0.566,1.962,416.1,5530,66,0.031,0.017,0.008
211969046,08 48 05.399,+19 45 43.26,1,18.485,,,,08480539+1945432,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.914,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211969048,08 47 52.118,+19 45 43.30,1,14.633,,,549-045812,08475212+1945433,,STAR,gri,rpm,-17.2,3.9,-6.7,4.3,,,15.818,0.01,14.835,0.02,,,15.308,0.01,14.553,0.02,14.344,0.05,,,13.303,0.026,12.848,0.032,12.776,0.026,5067,82,61,4.58,0.03,0.036,-0.08,0.15,0.18,0.762,0.049,0.046,0.82,0.052,0.052,1.801,0.243,0.214,541.7,50.08,38.48,0.034,0.008,0.008
211969052,09 03 19.538,+19 45 43.48,1,14.196,,,549-046367,09031953+1945434,5071-301-1-0144-0027,STAR,gri,rpm,-2.8,3.6,-6.3,3,,,15.315,0.02,14.426,0.05,,,14.864,0.01,14.187,0.03,13.909,0.02,,,12.759,0.022,12.295,0.021,12.213,0.024,5061,80,80,3.223,0.375,1.05,-0.771,0.4,0.64,3.651,7.685,1.33,0.906,0.13,0.081,0.015,0.038,0.015,2030,3934,710.9,0.035,0.013,0.009
211969059,09 02 58.961,+19 45 43.63,1,12.549,,,549-046356,09025895+1945435,,STAR,gri,rpm,-8.6,1.9,-20,1.9,,,13.569,0.043,12.725,0.01,,,13.128,0.01,12.515,0.04,12.301,0.01,,,11.348,0.023,10.978,0.024,10.915,0.021,5434,87,109,4.52,0.03,0.048,-0.036,0.15,0.15,0.881,0.048,0.052,0.94,0.029,0.029,1.362,0.184,0.221,282.1,19.34,18.1,0.028,0.008,0.01
