EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V)
212008444,08 29 11.251,+20 23 38.83,1,16.838,,,,08291125+2023388,4569-301-3-0105-0349,STAR,gri,rpm,-34,3,-41,3,,,,,,,19.07,0.023,17.497,0.005,16.831,0.005,16.555,0.006,16.415,0.009,15.452,0.053,14.94,0.081,14.855,0.085,4761,57,191,4.801,0.02,0.02,-1.331,0.33,0.09,0.486,0.01,0.017,0.545,0.011,0.02,4.713,0.36,0.283,866.2,25.99,68.91,0.026,0.01,0.002
212008481,08 11 48.289,+20 23 41.46,1,13.315,,,552-042827,08114828+2023414,,STAR,gri,rpm,-6.3,1.8,-12.8,2.2,,,14.341,0.03,13.576,0.07,,,13.932,0.07,13.278,0.05,13.051,0.05,,,12.001,0.02,11.568,0.016,11.497,0.019,5216,156,125,4.461,0.132,1.122,-0.299,0.3,0.6,0.923,2.308,0.193,0.88,0.171,0.107,1.092,0.754,1.069,410.6,887.9,119.9,0.032,0.009,0.005
212008490,08 45 07.351,+20 23 41.89,1,11.652,,,552-044378,08450735+2023418,,STAR,gri,rpm,-38.7,1.3,-16.4,1.2,,,12.702,0.06,11.844,0.07,,,12.257,0.04,11.6,0.06,11.393,0.07,,,10.502,0.023,10.137,0.023,10.05,0.02,5448,130,130,4.5,0.06,0.06,-0.018,0.2,0.32,0.906,0.036,0.131,0.931,0.059,0.118,1.278,0.395,0.21,196.2,39.13,32.63,0.03,0.004,0.008
212008499,08 52 49.383,+20 23 42.67,1,11.645,,1399-563-1,552-044650,08524937+2023428,,STAR,gri,plx,10.8,1.7,-2.6,1.9,,,12.072,0.214,11.452,0.159,,,12.025,0.02,11.613,0.01,11.482,0.03,,,10.626,0.023,10.286,0.023,10.2,0.017,5917,116,93,4.305,0.126,0.399,-0.336,0.25,0.5,1.139,0.569,0.192,0.953,0.106,0.088,0.674,0.346,0.495,305.7,85.52,85.52,0.028,0.01,0.006
212008513,08 31 51.609,+20 23 43.32,1,16.706,,,,08315160+2023433,6597-301-1-0218-0309,EXTENDED,gri,,-4,2,-7,2,,,,,,,18.681,0.029,17.356,0.006,16.777,0.005,16.428,0.005,16.229,0.015,16.118,0.12,15.222,0.116,15.11,0.134,,,,,,,,,,,,,,,,,,,,,,,,
212008515,08 45 28.254,+20 23 43.40,1,8.85,42966,1399-73-1,552-044389,08452825+2023435,,STAR,gri,plx,-39.02,0.99,-14.02,0.71,6.93,0.88,8.788,0.018,8.475,0.014,,,9.693,0.04,9.126,0.13,8.489,0.11,,,8.012,0.023,7.906,0.017,7.864,0.021,6851,204,204,4.164,0.078,0.104,0.064,0.1,0.12,1.619,0.211,0.136,1.471,0.074,0.074,0.32,0.108,0.092,144.3,18.32,18.32,0.02,0.008,0.005
212008517,08 19 41.952,+20 23 43.56,1,14.552,,,552-043243,08194195+2023435,6728-301-3-0107-0176,STAR,JHK,rpm,4.5,4.3,7.1,4.8,,,,,,,,,,,,,,,,,13.161,0.024,12.687,0.025,12.613,0.023,5058,151,121,4.552,0.137,1.233,0.087,0.12,0.72,0.802,2.584,0.199,0.837,0.117,0.067,1.624,1.079,1.816,535.7,1806,125.2,0.039,0.013,0.011
212008520,08 48 43.645,+20 23 43.70,1,17.417,,,,08484364+2023436,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.927,0.112,15.375,0.141,14.802,0.114,3793,569,379,4.965,0.12,0.216,-0.176,0.2,0.32,0.306,0.203,0.106,0.326,0.241,0.151,10.56,10.51,6.545,480.5,472.9,209,0.032,0.011,0.008
212008544,08 38 13.376,+20 23 44.71,1,15.387,,,552-044080,08381338+2023447,,STAR,gri,rpm,-25.6,3.8,-22.7,4,,,17.647,0.17,16.197,0.01,,,16.946,0.01,15.594,0.05,14.718,0.05,,,13.039,0.027,12.408,0.03,12.156,0.021,3633,85,85,5.009,0.03,0.054,-0.006,0.06,0.08,0.278,0.054,0.031,0.284,0.075,0.047,12.97,2.768,3.267,110.2,23.71,15.5,0.018,0.003,0.006
212008571,08 28 55.476,+20 23 46.27,1,13.854,,,552-043682,08285547+2023461,4569-301-3-0105-0085,STAR,JHK,rpm,33.2,4.4,0.5,4.9,,,,,,,,,,,,,,,,,11.546,0.022,10.89,0.024,10.67,0.021,3886,209,93,4.868,0.025,0.065,0.017,0.15,0.12,0.415,0.07,0.031,0.473,0.082,0.045,6.269,1.13,1.643,95.94,20.85,12.57,0.015,0.006,0.004
212008661,08 53 06.916,+20 23 51.16,1,14.677,,,552-044660,08530691+2023514,,STAR,gri,rpm,0,3,-0.8,3.1,,,15.859,0.1,15.005,0.05,,,15.374,0.01,14.678,0.04,14.379,0.01,,,13.283,0.028,12.818,0.036,12.699,0.028,5042,99,99,3.245,1.05,0.75,-0.527,0.3,0.42,3.004,3.69,2.17,0.922,0.137,0.098,0.023,0.79,0.022,2356,2763,1675,0.035,0.008,0.008
212008686,08 44 43.173,+20 23 52.52,1,13.292,,,552-044362,08444317+2023524,,STAR,gri,rpm,-8.9,1.8,-0.3,2.2,,,14.539,0.07,13.564,0.06,,,14.042,0.05,13.255,0.07,12.97,0.06,,,11.892,0.02,11.425,0.026,11.348,0.018,5022,100,80,3.385,1.12,0.7,-0.29,0.3,0.36,2.801,2.827,2.003,0.983,0.218,0.145,0.038,1.137,0.034,1065,1161,782.6,0.035,0.014,0.009
212008697,08 25 18.963,+20 23 53.17,1,16.199,,,,,4508-301-1-0087-0420,EXTENDED,gri,,4,3,-2,3,,,,,,,18.17,0.038,16.831,0.006,16.235,0.006,15.928,0.007,15.717,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212008710,08 55 02.241,+20 23 54.06,1,13.555,,,552-044727,08550224+2023540,,STAR,gri,rpm,-33.3,2.2,-12.2,4.5,,,15.302,0.04,14.002,0.03,,,14.731,0.04,13.471,0.05,13.051,0.03,,,11.7,0.02,11.089,0.022,10.947,0.02,4116,82,65,4.86,0.04,0.08,-0.43,0.36,0.09,0.417,0.088,0.034,0.475,0.106,0.048,6.112,1.321,1.815,108,28.96,12.1,0.024,0.002,0.008
212008718,08 14 30.323,+20 23 54.57,1,16.586,,,,08143032+2023545,,STAR,J,rpm,12,5,10,2,,,,,,,,,,,,,,,,,15.153,0.059,14.325,0.068,13.923,0.059,4008,226,316,4.838,0.136,0.085,-0.103,0.18,0.24,0.424,0.105,0.131,0.492,0.095,0.172,5.831,5.486,2.083,510.7,147.2,187,0.033,0.011,0.008
212008737,08 50 57.818,+20 23 55.68,1,14.638,,,552-044571,08505782+2023556,5037-301-2-0132-0169,STAR,gri,lam,-25.1,2.9,-5.9,3.2,,,15.657,0.03,14.906,0.05,,,15.258,0.02,14.59,0.03,14.372,0.03,,,13.29,0.024,12.818,0.024,12.774,0.02,5214,125,125,4.591,0.02,0.028,-0.309,0.15,0.15,0.744,0.04,0.038,0.783,0.055,0.046,1.883,0.206,0.185,542.3,42.81,39.68,0.033,0.008,0.008
212008740,08 24 42.870,+20 23 55.82,1,13.986,,,552-043479,08244286+2023558,,STAR,gri,rpm,18.5,4.4,-28.4,4.9,,,15.495,0.02,14.393,0.07,,,14.996,0.04,13.931,0.045,13.553,0.067,,,12.206,0.022,11.594,0.022,11.507,0.021,4454,106,70,4.688,0.042,0.035,-0.06,0.16,0.28,0.618,0.043,0.07,0.681,0.042,0.076,2.845,0.607,0.367,225.4,23.46,29.17,0.026,0.008,0.007
212008766,08 37 07.785,+20 23 57.74,1,12.802,,,552-044024,08370778+2023577,,STAR,gri,rpm,-22.9,2.8,-20.1,3.7,,,13.961,0.01,13.086,0.04,,,13.488,0.02,12.781,0.02,12.508,0.04,,,11.507,0.021,11.051,0.021,10.986,0.019,5097,81,60,4.583,0.03,0.882,-0.223,0.25,0.3,0.772,1.642,0.076,0.84,0.076,0.106,1.796,0.314,1.72,243.6,472,31.43,0.026,0.01,0.005
212008802,08 56 59.753,+20 23 59.87,1,14.614,,,552-044789,08565975+2023598,,STAR,gri,rpm,3.2,4.8,-5.6,5.1,,,15.663,0.06,14.792,0.08,,,15.216,0.06,14.554,0.1,14.356,0.03,,,13.219,0.023,12.835,0.026,12.666,0.023,5396,163,163,4.514,0.06,0.72,-0.137,0.2,0.4,0.858,1.234,0.084,0.9,0.075,0.09,1.384,0.358,1.274,636.9,884.7,83.46,0.034,0.008,0.007
212008860,08 27 27.238,+20 24 03.69,1,12.292,,,553-043906,08272724+2024037,,STAR,gri,rpm,-7.1,1.5,4.6,1.2,,,12.971,0.01,12.422,0.01,,,12.642,0.06,12.26,0.04,12.141,0.061,,,11.263,0.022,10.933,0.022,10.897,0.017,5937,142,142,4.173,0.26,0.312,-0.142,0.15,0.27,1.368,0.596,0.415,1.062,0.133,0.111,0.334,0.634,0.197,452,191.8,134.6,0.033,0.01,0.008
212008866,08 13 13.683,+20 24 04.02,1,12.016,,,553-043148,08131368+2024039,,STAR,gri,rpm,-4.2,1,-7,3.4,,,12.644,0.04,12.127,0.07,,,12.345,0.07,11.978,0.05,11.876,0.05,,,11.109,0.021,10.923,0.023,10.862,0.02,6467,155,193,4.121,0.15,0.24,-0.052,0.12,0.12,1.563,0.642,0.272,1.314,0.192,0.137,0.303,0.218,0.176,537.5,192.6,105.6,0.034,0.011,0.007
212008882,08 25 03.881,+20 24 04.82,1,15.81,,,,08250388+2024048,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,13.688,0.024,13.111,0.025,12.869,0.026,3586,166,199,5.025,0.091,0.065,-0.045,0.15,0.21,0.247,0.064,0.068,0.249,0.089,0.089,14.26,10.01,4.506,132.6,46.27,45.39,0.018,0.007,0.006
212008893,08 29 12.090,+20 24 05.68,1,16.745,,,,08291209+2024056,4569-301-3-0105-0357,STAR,gri,rpm,6,3,-33,3,,,,,,,21.397,0.107,18.648,0.008,17.285,0.006,15.93,0.005,15.228,0.006,13.814,0.025,13.136,0.029,12.873,0.023,3782,112,112,4.925,0.06,0.05,-0.039,0.12,0.18,0.343,0.055,0.055,0.375,0.062,0.075,8.969,2.854,2.165,207.4,40.24,39.76,0.025,0.009,0.005
212008913,08 48 00.240,+20 24 06.84,1,16.757,,,,08480023+2024068,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,14.542,0.032,13.898,0.043,13.695,0.041,3996,375,267,4.857,0.12,0.12,-0.141,0.2,0.28,0.409,0.129,0.115,0.458,0.143,0.143,6.058,4.591,2.612,386.3,181.2,142.8,0.03,0.01,0.008
212008937,08 28 16.601,+20 24 08.60,1,16.023,,,,08281660+2024085,6597-301-2-0213-0250,STAR,gri,rpm,-12,3,-32,3,,,,,,,20.407,0.049,17.832,0.006,16.411,0.004,15.247,0.005,14.601,0.005,13.248,0.023,12.633,0.023,12.432,0.023,3691,137,91,4.988,0.03,0.025,-0.133,0.2,0.16,0.292,0.032,0.034,0.312,0.05,0.05,11.97,2.256,1.898,131.2,17.37,17.71,0.021,0.005,0.003
212008951,08 19 32.626,+20 24 09.39,1,12.414,,1386-685-1,553-043522,08193265+2024093,,STAR,gri,plx,-6.6,2.4,-7.5,2.8,,,12.879,0.286,12.291,0.216,,,12.705,0.031,12.338,0.041,12.288,0.09,,,11.493,0.022,11.228,0.022,11.237,0.018,6143,148,124,4.294,0.075,0.105,-0.223,0.2,0.32,1.193,0.164,0.125,1.057,0.114,0.137,0.622,0.198,0.2,434.4,70.57,70.57,0.031,0.011,0.008
212008981,08 15 17.641,+20 24 10.79,1,13.666,,,553-043270,08151764+2024108,,STAR,gri,rpm,-0.4,3.4,-1.3,3.8,,,14.973,0.02,14,0.08,,,14.429,0.04,13.636,0.13,13.34,0.12,,,12.196,0.022,11.646,0.022,11.491,0.018,4822,76,114,2.801,0.495,0.594,-0.413,0.4,0.48,6.308,5.245,2.864,0.974,0.208,0.104,0.004,0.015,0.003,2487,2055,1125,0.035,0.013,0.008
212009016,08 24 57.668,+20 24 12.66,1,13.092,,,553-043776,08245766+2024126,,STAR,gri,rpm,-11.5,2.2,1.2,2.6,,,14.293,0.03,13.36,0.02,,,13.769,0.033,13.087,0.042,12.802,0.062,,,11.617,0.021,11.12,0.023,11.043,0.02,5019,102,81,3.15,0.395,0.711,-0.545,0.25,0.35,4.073,5.564,1.425,0.954,0.158,0.072,0.013,0.035,0.012,1309,1516,418,0.033,0.011,0.008
212009051,09 06 34.075,+20 24 14.89,1,15.671,,,,09063407+2024148,5071-301-2-0150-0272,EXTENDED,gri,,31,5,-11,5,,,,,,,17.494,0.022,16.245,0.005,15.695,0.005,15.425,0.005,15.217,0.011,16.453,0.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212009056,08 45 21.979,+20 24 15.25,1,11.066,,,553-044790,08452197+2024152,,STAR,gri,rpm,-8.3,0.6,-9.1,0.8,,,12.424,0.06,11.342,0.07,,,11.879,0.04,11.043,0.07,10.718,0.07,,,9.607,0.022,9.069,0.025,8.988,0.02,4794,96,96,2.475,0.572,0.156,-0.3,0.2,0.28,9.941,1.42,4.704,1.108,0.197,0.164,0.001,0.007,4.08E-04,1158,160.6,526.4,0.033,0.013,0.007
212009125,09 09 58.249,+20 24 19.04,1,12.69,,,553-045724,09095825+2024189,,STAR,gri,rpm,-22.8,1.9,-10.7,2.3,,,14.204,0.05,13.03,0.07,,,13.71,0.07,12.645,0.04,12.253,0.09,,,11.072,0.022,10.543,0.023,10.39,0.023,4708,72,163,4.633,0.025,0.045,0.053,0.21,0.12,0.687,0.07,0.014,0.771,0.06,0.037,2.278,0.137,0.405,156.8,39.15,9.248,0.023,0.005,0.002
212009127,08 42 50.036,+20 24 19.09,1,16.351,,,,08425003+2024190,5037-301-4-0121-0235,STAR,gri,rpm,32,3,-22,3,,,,,,,20.677,0.053,18.377,0.007,16.93,0.006,15.482,0.005,14.728,0.005,13.333,0.023,12.728,0.027,12.479,0.023,3566,64,151,5.007,0.092,0.02,0.033,0.08,0.1,0.274,0.018,0.077,0.277,0.029,0.098,13.3,10.08,1.03,118.9,14.82,37.24,0.017,0.005,0.005
212009130,08 39 43.845,+20 24 19.24,1,14.482,,,553-044539,08394384+2024191,5045-301-4-0128-0086,STAR,gri,lam,-17.1,2.7,-16.6,3.3,,,15.98,0.04,14.854,0.01,,,15.471,0.02,14.405,0.05,14.058,0.05,,,12.872,0.022,12.288,0.026,12.191,0.026,4404,186,133,4.683,0.03,0.042,0.072,0.1,0.1,0.628,0.051,0.04,0.691,0.05,0.036,2.74,0.37,0.445,305.1,45.85,30.41,0.028,0.01,0.006
212009131,08 31 35.950,+20 24 19.25,1,18.871,,,,08313595+2024192,6597-301-1-0218-0392,STAR,gri,rpm,-28,5,-17,5,,,,,,,24.605,0.823,21.348,0.042,19.777,0.018,17.81,0.008,16.709,0.01,15.073,0.043,14.388,0.049,14.178,0.056,3412,140,168,5.133,0.035,0.049,-0.174,0.25,0.25,0.179,0.032,0.014,0.161,0.042,0.019,27.42,4.944,7.186,163.8,42.03,21.79,0.022,0.01,0.006
212009150,08 27 20.753,+20 24 20.89,1,16.403,,,,08272075+2024208,6597-301-2-0212-0225,STAR,gri,rpm,-115,3,-48,3,,,,,,,21.236,0.091,18.401,0.007,16.875,0.005,15.547,0.005,14.823,0.005,13.473,0.024,12.861,0.024,12.62,0.024,3500,86,129,5.136,0.03,0.03,-0.288,0.2,0.24,0.178,0.019,0.011,0.161,0.022,0.008,27.58,4.085,4.213,95.88,41.06,20.28,0.016,0.005,0.007
212009177,08 41 38.200,+20 24 22.78,1,12.195,,,553-044634,08413820+2024227,,STAR,gri,rpm,-13.4,1.7,-15.6,1.9,,,12.836,0.02,12.325,0.03,,,12.517,0.02,12.19,0.04,12.057,0.06,,,11.359,0.023,11.056,0.022,11.01,0.019,6142,121,97,4.256,0.12,0.144,-0.31,0.2,0.28,1.195,0.29,0.152,1.011,0.153,0.11,0.52,0.295,0.217,437.7,114.3,59.1,0.029,0.01,0.007
212009190,08 36 59.894,+20 24 23.45,1,14.221,,,553-044384,08365989+2024234,,STAR,gri,rpm,-33.1,3,-9.7,2.6,,,16.38,0.02,14.88,0.05,,,15.674,0.02,14.29,0.01,13.598,0.03,,,12.128,0.025,11.5,0.022,11.325,0.021,3834,38,61,4.907,0.066,0.02,-0.068,0.05,0.06,0.379,0.009,0.06,0.426,0.021,0.076,7.741,2.944,0.464,107.9,5.346,18.98,0.022,0.004,0.01
212009226,08 51 08.094,+20 24 26.37,1,12.683,,,553-045016,08510809+2024264,,STAR,gri,rpm,7.2,1.8,-43.4,1.7,,,14.267,0.02,13.143,0.01,,,13.739,0.02,12.671,0.04,12.231,0.04,,,10.923,0.023,10.325,0.024,10.242,0.026,4426,53,88,4.685,0.045,0.02,0.044,0.15,0.18,0.618,0.028,0.047,0.69,0.036,0.044,2.818,0.554,0.188,124.7,25.37,17.83,0.018,0.007,0.007
212009237,08 30 41.539,+20 24 26.72,1,17.495,,,,08304153+2024267,6728-301-1-0123-0102,STAR,gri,rpm,-39,3,-13,3,,,,,,,21.977,0.189,19.261,0.011,17.793,0.006,16.738,0.005,16.035,0.007,14.724,0.034,14.081,0.036,13.882,0.05,3438,34,69,5.06,0.055,0.025,0.072,0.1,0.1,0.221,0.019,0.034,0.208,0.021,0.038,18.87,6.702,2.66,177.7,12.27,34.19,0.024,0.011,0.007
212009240,09 09 32.980,+20 24 26.98,1,15.148,,,,09093297+2024269,5061-301-2-0157-0174,EXTENDED,gri,,3,2,6,2,,,,,,,16.815,0.012,15.64,0.003,15.195,0.003,14.937,0.004,14.751,0.009,15.839,0.152,15.499,0.216,15.148,0.183,,,,,,,,,,,,,,,,,,,,,,,,
212009241,09 01 07.051,+20 24 27.02,1,14.506,,,553-045404,09010705+2024270,5071-301-3-0142-0186,STAR,gri,rpm,-16.5,5.1,15.2,2.4,,,15.76,0.05,14.824,0.05,,,15.234,0.04,14.535,0.04,14.193,0.05,,,13.023,0.021,12.559,0.023,12.486,0.021,5112,104,104,4.584,0.035,0.049,-0.267,0.25,0.3,0.752,0.079,0.06,0.805,0.076,0.092,1.832,0.36,0.346,476.9,73.69,40.96,0.032,0.014,0.007
212009255,09 08 27.272,+20 24 27.72,1,14.082,,,553-045662,09082727+2024276,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,12.649,0.021,12.19,0.03,12.077,0.023,5123,151,151,4.545,0.06,1.224,-0.306,0.3,0.48,0.814,2.76,0.107,0.862,0.117,0.117,1.591,0.459,1.568,451,1413,88.44,0.032,0.008,0.007
212009294,08 39 10.162,+20 24 30.21,1,13.732,,,553-044507,08391017+2024301,,STAR,gri,rpm,-40.4,3.4,-11.6,2.3,,,15.626,0.03,14.317,0.01,,,15.053,0.01,13.726,0.02,13.165,0.07,,,11.781,0.022,11.171,0.021,10.999,0.018,3921,47,78,4.876,0.024,0.02,-0.072,0.05,0.1,0.415,0.008,0.028,0.468,0.009,0.037,6.597,0.925,0.396,104.5,3.135,4.243,0.017,0.012,0.005
212009304,08 36 01.581,+20 24 31.02,1,12.509,,,553-044342,08360159+2024310,,STAR,gri,rpm,-0.3,1.7,-17.4,1.6,,,13.271,0.03,12.632,0.03,,,12.912,0.04,12.474,0.03,12.336,0.07,,,11.581,0.023,11.299,0.023,11.264,0.019,6011,121,146,4.231,0.15,0.225,-0.105,0.15,0.21,1.256,0.4,0.199,1.089,0.079,0.111,0.491,0.287,0.277,516.6,138.6,109.3,0.031,0.011,0.007
212009310,08 27 58.545,+20 24 31.32,1,10.862,,1387-211-1,553-043928,08275855+2024312,,STAR,gri,plx,-7.2,1.7,4.1,1.8,,,11.983,0.173,11.278,0.122,,,11.707,0.06,10.831,0.02,10.5,0.06,,,9.209,0.021,8.696,0.073,8.564,0.021,4804,95,95,3.169,0.19,0.304,-0.079,0.16,0.2,4.624,1.738,0.943,1.216,0.158,0.158,0.01,0.012,0.006,409,78.18,78.18,0.033,0.01,0.007
212009320,08 17 03.257,+20 24 31.83,1,12.025,,,553-043382,08170326+2024318,,STAR,gri,rpm,-4.9,1.3,-6.8,2.1,,,12.98,0.03,12.229,0.08,,,12.56,0.04,11.999,0.1,11.796,0.11,,,10.837,0.022,10.527,0.022,10.465,0.021,5830,173,173,4.179,0.27,0.324,-0.062,0.2,0.2,1.259,0.789,0.306,1.096,0.159,0.113,0.415,0.689,0.309,377,198.4,130,0.031,0.013,0.009
212009321,08 50 32.592,+20 24 31.85,1,13.826,,,553-044998,08503259+2024319,,STAR,gri,lam,-1.1,1.8,-4,1.8,,,14.449,0.02,13.952,0.02,,,14.143,0.02,13.816,0.03,13.69,0.03,,,12.805,0.023,12.57,0.027,12.496,0.023,6036,121,121,4.307,0.11,0.154,-0.491,0.12,0.15,1.081,0.248,0.148,0.905,0.065,0.054,0.65,0.311,0.274,744.8,169,116.7,0.034,0.01,0.008
212009344,08 32 10.691,+20 24 33.16,1,19.298,,,,08321069+2024331,6597-301-1-0219-0342,STAR,gri,rpm,42,5,-54,5,,,,,,,22.861,0.339,21.077,0.035,19.599,0.017,18.536,0.011,17.678,0.017,16.153,0.092,15.876,0.156,15.34,0.15,3378,33,33,5.114,0.02,0.048,-0.035,0.16,0.08,0.189,0.025,0.009,0.17,0.026,0.01,25.16,2.112,5.404,281.2,33.59,25.92,0.027,0.009,0.004
212009372,08 42 18.827,+20 24 35.06,1,12.043,,,553-044660,08421883+2024350,,STAR,gri,rpm,-39.8,1.6,-7.5,10.6,,,13.313,0.042,12.372,0.031,,,12.736,0.07,12.011,0.07,11.745,0.1,,,10.757,0.023,10.293,0.022,10.194,0.019,5065,141,100,4.55,0.05,1.19,-0.223,0.25,0.5,0.803,2.474,0.076,0.862,0.077,0.092,1.622,0.373,1.596,193.8,501.5,35.4,0.027,0.01,0.007
212009412,08 35 47.429,+20 24 36.73,1,16.063,,,,08354742+2024367,5045-301-5-0122-0188,STAR,gri,rpm,-3,3,5,3,,,,,,,20.559,0.057,18.159,0.006,16.611,0.004,15.165,0.004,14.379,0.004,12.894,0.023,12.347,0.027,12.062,0.019,3532,70,42,5.055,0.02,0.069,-0.027,0.14,0.05,0.23,0.067,0.005,0.223,0.087,0.004,18.03,1.082,6.117,80.67,40.93,2.42,0.011,0.005,0.001
212009427,08 31 29.870,+20 24 37.52,1,14.072,,,553-044102,08312987+2024374,6597-301-1-0218-0019,STAR,JHK,rpm,-35.6,2.6,-10,2.5,,,,,,,,,,,,,,,,,11.674,0.022,10.949,0.023,10.767,0.02,4109,144,96,4.781,0.025,0.04,0.012,0.18,0.12,0.508,0.042,0.026,0.579,0.054,0.033,4.263,0.564,0.651,131.5,20.88,18.02,0.02,0.005,0.006
212009464,08 36 41.820,+20 24 39.92,1,12.52,,,553-044370,08364182+2024399,,STAR,gri,rpm,-32.1,1.8,-10.8,1.9,,,13.804,0.044,12.835,0.02,,,13.314,0.02,12.466,0.03,12.18,0.07,,,11.183,0.021,10.62,0.025,10.523,0.019,4789,95,57,4.625,0.035,0.025,-0.138,0.2,0.16,0.699,0.05,0.047,0.757,0.066,0.037,2.169,0.379,0.236,170.9,25.86,18.94,0.023,0.009,0.005
212009498,08 26 32.359,+20 24 42.38,1,9.831,,1387-205-1,553-043858,08263236+2024423,,STAR,gri,plx,-27.4,1.2,-1.5,1.3,,,10.966,0.071,10.04,0.042,,,10.624,0.03,10.053,0.04,9.491,0.06,,,8.347,0.018,7.872,0.026,7.766,0.02,5100,61,81,3.053,0.115,0.115,-0.94,0.2,0.2,4.612,0.654,0.573,0.893,0.018,0.018,0.009,0.005,0.003,317.6,32.27,32.27,0.031,0.007,0.006
212009516,08 18 28.656,+20 24 43.43,1,10.991,,1386-807-1,553-043450,08182865+2024435,,STAR,gri,plx,3.4,1.5,3.6,1.6,,,11.697,0.088,11.053,0.08,,,11.314,0.05,10.972,0.09,10.852,0.07,,,10.096,0.021,9.848,0.022,9.788,0.017,6135,125,125,4.356,0.045,0.072,-0.146,0.16,0.32,1.138,0.07,0.066,1.078,0.078,0.14,0.717,0.125,0.145,222.8,17.62,17.62,0.025,0.008,0.006
212009549,09 08 52.985,+20 24 45.82,1,16.767,,,,09085298+2024458,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.321,0.076,14.688,0.117,14.216,0.089,3801,502,314,4.927,0.13,0.182,-0.132,0.2,0.32,0.332,0.181,0.117,0.35,0.228,0.163,8.576,9.136,4.984,412.2,309.1,176.6,0.029,0.01,0.008
212009554,09 08 26.776,+20 24 46.11,1,12.362,,,553-045660,09082677+2024459,,STAR,gri,rpm,-21.1,2.1,3,2.6,,,13.151,0.05,12.482,0.09,,,12.802,0.06,12.292,0.1,12.174,0.1,,,11.357,0.022,11.095,0.03,11.03,0.022,6020,183,146,4.24,0.135,0.243,-0.18,0.2,0.24,1.252,0.423,0.208,1.065,0.117,0.097,0.483,0.3,0.26,458.8,157.3,77.19,0.032,0.01,0.005
212009562,08 18 51.247,+20 24 46.63,1,10.563,,1386-710-1,553-043472,08185124+2024465,,STAR,gri,plx,6.6,1.4,-3.4,1.5,,,11.24,0.067,10.621,0.055,,,10.912,0.03,10.581,0.04,10.414,0.08,,,9.646,0.02,9.357,0.022,9.317,0.025,6157,98,122,4.293,0.065,0.065,-0.221,0.2,0.32,1.183,0.078,0.061,1.037,0.111,0.133,0.615,0.133,0.129,197,12.16,12.16,0.023,0.007,0.005
212009590,08 36 53.326,+20 24 48.26,1,16.655,,,,08365332+2024482,5038-301-5-0024-0285,STAR,gri,rpm,-9,3,-22,3,,,,,,,21.109,0.067,18.474,0.007,17.037,0.005,15.875,0.005,15.42,0.006,13.917,0.025,13.362,0.03,13.076,0.032,3585,84,105,5.035,0.036,0.03,-0.029,0.12,0.21,0.25,0.021,0.037,0.248,0.031,0.049,15.31,4.322,1.975,147.3,16.46,25.57,0.019,0.005,0.005
212009605,08 48 08.854,+20 24 49.18,1,12.79,,,553-044905,08480885+2024492,,STAR,gri,rpm,-18.3,1.8,-7.1,2.1,,,13.916,0.03,13.034,0.02,,,13.46,0.01,12.745,0.02,12.503,0.04,,,11.422,0.023,10.974,0.03,10.892,0.023,5092,103,103,3.717,0.867,0.357,-0.259,0.3,0.36,2.329,0.97,1.6,0.912,0.109,0.091,0.074,1.807,0.051,661.3,307,436.8,0.031,0.007,0.007
212009641,08 37 46.588,+20 24 50.72,1,13.084,,,553-044424,08374658+2024507,,STAR,gri,lam,-1.2,3.5,-9.2,2.1,,,14.09,0.045,13.31,0.02,,,13.656,0.02,13.053,0.04,12.839,0.08,,,11.928,0.026,11.493,0.029,11.418,0.018,5273,157,125,4.557,0.03,0.03,-0.065,0.1,0.12,0.81,0.048,0.045,0.875,0.053,0.053,1.593,0.215,0.19,322.4,27.86,25.64,0.029,0.008,0.006
212009655,08 45 37.582,+20 24 51.83,1,12.74,,,553-044804,08453758+2024517,,STAR,gri,rpm,3.6,1.6,-12.7,2.1,,,13.813,0.06,12.924,0.07,,,13.357,0.04,12.688,0.08,12.475,0.08,,,11.552,0.023,11.168,0.023,11.121,0.018,5411,193,161,4.495,0.055,0.803,-0.127,0.2,0.32,0.901,1.536,0.105,0.937,0.196,0.089,1.26,0.308,1.187,321.2,489.3,45.91,0.029,0.007,0.008
